subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
105	1	1	0	0	forests11.jpg	forests	X	5	7.605291	1	0.831808567047119	-1	-1	-1
105	1	1	1	1	lighthouses45.jpg	lighthouses	X	8	12.005339	1	0.784721374511719	-1	-1	-1
105	1	1	2	2	fields43.jpg	fields	X	10	15.005257	1	0.665904521942139	-1	-1	-1
105	1	1	3	3	deserts27.jpg	deserts	A	13	19.505162	1	0.678964853286743	-1	-1	-1
105	1	1	4	4	marshes31.jpg	marshes	B	15	22.505462	1	0.881990909576416	-1	-1	-1
105	1	1	5	5	lighthouses17.jpg	lighthouses	X	17	25.505054	1	0.728028059005737	-1	-1	-1
105	1	1	6	6	lakes43.jpg	lakes	B	19	28.505039	1	0.721145153045654	-1	-1	-1
105	1	1	7	7	bridges42.jpg	bridges	X	22	33.004883	1	0.649202823638916	-1	-1	-1
105	1	1	8	8	waterfalls24.jpg	waterfalls	A	24	36.004845	1	0.679210662841797	-1	-1	-1
105	1	1	9	9	mountains21.jpg	mountains	A	27	40.504721	1	0.814306020736694	-1	-1	-1
105	1	1	10	10	deserts15.jpg	deserts	A	30	45.00468	1	0.768387794494629	-1	-1	-1
105	1	1	11	11	beaches40.jpg	beaches	X	33	49.504615	1	0.641430854797363	-1	-1	-1
105	1	1	12	12	bridges17.jpg	bridges	X	36	54.004548	1	0.690493583679199	-1	-1	-1
105	1	1	13	13	forests24.jpg	forests	X	40	60.004463	1	0.896592855453491	-1	-1	-1
105	1	1	14	14	canyons33.jpg	canyons	X	42	63.004377	1	0.833755731582642	-1	-1	-1
105	1	1	15	15	lighthouses1.jpg	lighthouses	X	44	66.004313	1	0.784689903259277	-1	-1	-1
105	1	1	16	16	mountains32.jpg	mountains	A	48	72.004116	1	0.662837743759155	-1	-1	-1
105	1	1	17	17	bridges50.jpg	bridges	X	50	75.004158	1	0.680856704711914	-1	-1	-1
105	1	1	18	18	lakes46.jpg	lakes	B	53	79.50408	1	0.838917970657349	-1	-1	-1
105	1	1	19	19	lighthouses46.jpg	lighthouses	X	56	84.003998	1	0.702058792114258	-1	-1	-1
105	1	1	20	20	forests31.jpg	forests	X	60	90.003906	1	0.599124908447266	-1	-1	-1
105	1	1	21	21	lighthouses41.jpg	lighthouses	X	62	93.003921	1	1.05819225311279	-1	-1	-1
105	1	1	22	22	parks18.jpg	parks	B	65	97.503742	1	0.630246162414551	-1	-1	-1
