subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
29	0	1	0	0	fields7.jpg	fields	X	5	7.619538	1	1.39215564727783	-1	-1	-1
29	0	1	1	1	beaches54.jpg	beaches	B	9	13.502417	1	1.13890266418457	-1	-1	-1
29	0	1	2	2	deserts27.jpg	deserts	A	11	16.469064	1	0.673215866088867	-1	-1	-1
29	0	1	3	3	bridges2.jpg	bridges	X	14	20.95226	1	0.700916767120361	-1	-1	-1
29	0	1	4	4	forests22.jpg	forests	B	17	25.452461	1	0.763048887252808	-1	-1	-1
29	0	1	5	5	fields48.jpg	fields	X	19	28.452095	1	0.599189758300781	-1	-1	-1
29	0	1	6	6	beaches37.jpg	beaches	B	21	31.451982	1	1.30015778541565	-1	-1	-1
29	0	1	7	7	forests14.jpg	forests	B	25	37.451893	1	0.867291688919067	-1	-1	-1
29	0	1	8	8	mountains55.jpg	mountains	A	27	40.451866	1	0.648323535919189	-1	-1	-1
29	0	1	9	9	marshes55.jpg	marshes	X	31	46.451903	1	0.616446256637573	-1	-1	-1
29	0	1	10	10	forests32.jpg	forests	B	35	52.451707	1	0.52955150604248	-1	-1	-1
29	0	1	11	11	parks50.jpg	parks	A	37	55.451613	1	0.671579837799072	-1	-1	-1
29	0	1	12	12	lakes20.jpg	lakes	B	40	59.951597	1	0.872679710388184	-1	-1	-1
29	0	1	13	13	fields14.jpg	fields	X	43	64.451481	1	0.89874267578125	-1	-1	-1
29	0	1	14	14	parks36.jpg	parks	A	45	67.451428	1	0.928727865219116	-1	-1	-1
29	0	1	15	15	waterfalls39.jpg	waterfalls	X	47	70.45147	1	0.717761754989624	-1	-1	-1
29	0	1	16	16	canyons52.jpg	canyons	X	50	74.951325	1	0.84589147567749	-1	-1	-1
29	0	1	17	17	lighthouses21.jpg	lighthouses	X	53	79.451272	1	1.24494481086731	-1	-1	-1
29	0	1	18	18	deserts9.jpg	deserts	A	56	83.95119	1	0.812999486923218	-1	-1	-1
29	0	1	19	19	marshes24.jpg	marshes	X	58	86.951148	1	0.747100591659546	-1	-1	-1
29	0	1	20	20	parks7.jpg	parks	A	61	91.45108	1	0.82010555267334	-1	-1	-1
29	0	1	21	21	bridges30.jpg	bridges	X	63	94.451024	1	0.676270484924316	-1	-1	-1
29	0	1	22	22	deserts4.jpg	deserts	A	65	97.450971	1	0.64228367805481	-1	-1	-1
29	0	1	23	23	parks23.jpg	parks	A	67	100.450988	1	0.680153608322144	-1	-1	-1
29	0	1	24	24	lighthouses34.jpg	lighthouses	X	69	103.450954	1	1.12434864044189	-1	-1	-1
29	0	1	25	25	waterfalls28.jpg	waterfalls	X	71	106.450918	1	0.807407379150391	-1	-1	-1
29	0	1	26	26	parks16.jpg	parks	A	73	109.450823	1	0.78244948387146	-1	-1	-1
29	0	1	27	27	marshes4.jpg	marshes	X	77	115.450887	1	1.02054166793823	-1	-1	-1
29	0	1	28	28	forests45.jpg	forests	B	80	119.950621	1	0.712611675262451	-1	-1	-1
29	0	1	29	29	bridges34.jpg	bridges	X	83	124.450571	1	0.814680576324463	-1	-1	-1
29	0	1	30	30	waterfalls24.jpg	waterfalls	X	87	130.450476	1	1.06879758834839	-1	-1	-1
29	0	1	31	31	lakes51.jpg	lakes	B	90	134.950495	1	0.647855758666992	-1	-1	-1
29	0	1	32	32	deserts3.jpg	deserts	A	93	139.450468	1	0.678913354873657	-1	-1	-1
29	0	1	33	33	beaches20.jpg	beaches	B	96	143.950257	1	0.820032596588135	-1	-1	-1
29	0	1	34	34	mountains52.jpg	mountains	A	98	146.95021	1	0.706082820892334	-1	-1	-1
29	0	1	35	35	lighthouses27.jpg	lighthouses	X	100	149.950177	1	0.719132423400879	-1	-1	-1
29	0	1	36	36	mountains29.jpg	mountains	A	102	152.95013	1	0.798149585723877	-1	-1	-1
29	0	1	37	37	bridges49.jpg	bridges	X	106	158.950023	1	0.74030876159668	-1	-1	-1
29	0	1	38	38	beaches21.jpg	beaches	B	108	161.949985	1	1.08532381057739	-1	-1	-1
29	0	1	39	39	mountains2.jpg	mountains	A	110	164.949939	1	1.03538250923157	-1	-1	-1
29	0	1	40	40	lakes40.jpg	lakes	B	114	170.949842	1	0.969486713409424	-1	-1	-1
29	0	1	41	41	lighthouses36.jpg	lighthouses	X	117	175.449794	1	1.10957956314087	-1	-1	-1
29	0	1	42	42	waterfalls8.jpg	waterfalls	X	119	178.449774	1	0.902610540390015	-1	-1	-1
29	0	1	43	43	canyons11.jpg	canyons	X	123	184.449665	1	1.00268769264221	-1	-1	-1
29	0	1	44	44	forests13.jpg	forests	B	127	190.449586	1	0.760835409164429	-1	-1	-1
29	0	1	45	45	lakes45.jpg	lakes	B	129	193.449548	1	0.994859457015991	-1	-1	-1
29	0	1	46	46	marshes56.jpg	marshes	X	133	199.449585	1	0.817958116531372	-1	-1	-1
29	0	1	47	47	mountains53.jpg	mountains	A	135	202.449415	1	0.599015712738037	-1	-1	-1
29	0	1	48	48	fields12.jpg	fields	X	138	206.949296	1	1.09903049468994	-1	-1	-1
29	0	1	49	49	marshes31.jpg	marshes	X	141	211.449241	1	0.615137577056885	-1	-1	-1
29	0	1	50	50	canyons17.jpg	canyons	X	143	214.449263	1	0.72018027305603	-1	-1	-1
29	0	1	51	51	waterfalls52.jpg	waterfalls	X	146	218.949181	1	0.711261034011841	-1	-1	-1
29	0	1	52	52	fields50.jpg	fields	X	148	221.949055	1	0.729336738586426	-1	-1	-1
29	0	1	53	53	lakes28.jpg	lakes	B	151	226.449076	1	0.896370649337769	-1	-1	-1
29	0	1	54	54	beaches46.jpg	beaches	B	155	232.4489	1	0.987501859664917	-1	-1	-1
29	0	1	55	55	deserts7.jpg	deserts	A	159	238.448845	1	0.683585405349731	-1	-1	-1
29	0	1	56	56	lighthouses25.jpg	lighthouses	X	162	242.948826	1	0.756625890731812	-1	-1	-1
29	0	1	57	57	bridges39.jpg	bridges	X	165	247.44868	1	0.97272253036499	-1	-1	-1
29	0	1	58	58	parks21.jpg	parks	A	168	251.94861	1	0.737801790237427	-1	-1	-1
29	0	1	59	59	beaches10.jpg	beaches	B	171	256.448647	1	1.20195841789246	-1	-1	-1
29	0	1	60	60	waterfalls15.jpg	waterfalls	X	175	262.448503	1	0.666031122207642	-1	-1	-1
29	0	1	61	61	bridges40.jpg	bridges	X	178	266.948395	1	0.810130596160889	-1	-1	-1
29	0	1	62	62	forests43.jpg	forests	B	180	269.948412	1	0.678123474121094	-1	-1	-1
29	0	1	63	63	parks24.jpg	parks	A	182	272.948346	1	0.566218376159668	-1	-1	-1
29	0	1	64	64	lighthouses38.jpg	lighthouses	X	184	275.948289	1	0.741181612014771	-1	-1	-1
29	0	1	65	65	fields18.jpg	fields	X	186	278.948192	1	1.05531573295593	-1	-1	-1
29	0	1	66	66	lighthouses9.jpg	lighthouses	X	189	283.448126	1	0.585327625274658	-1	-1	-1
29	0	1	67	67	deserts38.jpg	deserts	A	192	287.948057	1	0.951428651809692	-1	-1	-1
29	0	1	68	68	lakes34.jpg	lakes	B	195	292.447976	1	1.39751386642456	-1	-1	-1
29	0	1	69	69	marshes18.jpg	marshes	X	198	296.947913	1	0.756549835205078	-1	-1	-1
29	0	1	70	70	canyons29.jpg	canyons	X	202	302.947846	1	0.78170371055603	-1	-1	-1
29	0	1	71	71	mountains18.jpg	mountains	A	206	308.94773	1	0.662733793258667	-1	-1	-1
29	0	1	72	72	canyons31.jpg	canyons	X	208	311.947709	1	0.650855779647827	-1	-1	-1
29	0	1	73	73	lakes7.jpg	lakes	B	210	314.947627	1	0.61986780166626	-1	-1	-1
29	0	1	74	74	beaches38.jpg	beaches	B	214	320.94754	1	0.914000749588013	-1	-1	-1
29	0	1	75	75	fields55.jpg	fields	X	217	325.447487	1	1.30602669715881	-1	-1	-1
29	0	1	76	76	canyons25.jpg	canyons	X	219	328.447562	1	0.675087451934814	-1	-1	-1
29	0	1	77	77	waterfalls7.jpg	waterfalls	X	223	334.447352	1	0.792185544967651	-1	-1	-1
29	0	1	78	78	forests40.jpg	forests	B	226	338.947277	1	0.662286758422852	-1	-1	-1
29	0	1	79	79	bridges1.jpg	bridges	X	229	343.447213	1	0.808311462402344	-1	-1	-1
29	0	1	80	80	mountains50.jpg	mountains	A	232	347.947309	1	0.804381847381592	-1	-1	-1
29	0	1	81	81	marshes15.jpg	marshes	X	235	352.447248	1	1.51644253730774	-1	-1	-1
29	0	1	82	82	canyons28.jpg	canyons	X	237	355.447086	1	0.576546669006348	-1	-1	-1
29	0	1	83	83	deserts13.jpg	deserts	A	239	358.446991	1	0.568571805953979	-1	-1	-1
29	0	2	0	84	parks14.jpg	parks	A	5	7.703786	1	1.1466760635376	252	1	2
29	0	2	1	85	beaches11.jpg	beaches	B	8	12.019806	1	0.939927816390991	423	1	3
29	0	2	2	86	lighthouses3.jpg	lighthouses	X	11	16.519681	1	0.726117134094238	169	1	3
29	0	2	3	87	fields53.jpg	fields	X	13	19.519547	1	0.920109748840332	450	1	3
29	0	2	4	88	parks49.jpg	parks	A	17	25.519453	1	1.03824090957642	283	0	1
29	0	2	5	89	beaches16.jpg	beaches	B	20	30.019307	1	0.82431960105896	379	1	3
29	0	2	6	90	waterfalls26.jpg	waterfalls	X	23	34.519407	1	0.708399295806885	100	0	1
29	0	2	7	91	canyons2.jpg	canyons	X	25	37.519268	1	0.815527200698853	286	0	1
29	0	2	8	92	lighthouses56.jpg	lighthouses	X	28	42.019225	1	0.653520822525024	469	1	3
29	0	2	9	93	bridges23.jpg	bridges	X	32	48.019402	1	0.798633098602295	96	0	1
29	0	2	10	94	waterfalls27.jpg	waterfalls	X	35	52.585735	1	0.802011728286743	384	0	1
29	0	2	11	95	fields46.jpg	fields	X	37	55.519148	1	0.831717252731323	189	1	3
29	0	2	12	96	waterfalls35.jpg	waterfalls	X	40	60.018855	1	0.738886594772339	346	1	4
29	0	2	13	97	canyons42.jpg	canyons	X	42	63.018917	1	0.831873655319214	145	1	3
29	0	2	14	98	marshes2.jpg	marshes	X	44	66.019148	1	0.683958292007446	249	0	3
29	0	2	15	99	mountains42.jpg	mountains	A	47	70.552188	1	0.760622501373291	188	1	3
29	0	2	16	100	lakes16.jpg	lakes	B	49	73.518666	1	1.45505666732788	77	1	3
29	0	2	17	101	canyons43.jpg	canyons	X	51	76.518769	1	0.669128656387329	472	1	3
29	0	2	18	102	deserts32.jpg	deserts	A	54	81.018539	1	0.732161521911621	123	1	4
29	0	2	19	103	forests24.jpg	forests	B	57	85.518505	1	0.82926344871521	331	0	2
29	0	2	20	104	lighthouses47.jpg	lighthouses	X	59	88.518481	1	0.701321601867676	424	1	3
29	0	2	21	105	waterfalls1.jpg	waterfalls	X	62	93.018386	1	0.95338249206543	317	0	2
29	0	2	22	106	bridges18.jpg	bridges	X	66	99.018286	1	0.917466640472412	12	1	4
29	0	2	23	107	marshes33.jpg	marshes	X	68	102.018203	1	0.776503562927246	43	1	3
29	0	2	24	108	fields5.jpg	fields	X	70	105.01817	1	1.45154356956482	205	1	3
29	0	2	25	109	canyons45.jpg	canyons	X	74	111.01805	1	0.866653919219971	243	0	3
29	0	2	26	110	bridges26.jpg	bridges	X	76	114.018043	1	1.1596987247467	84	1	4
29	0	2	27	111	parks33.jpg	parks	A	80	120.017929	1	1.23582339286804	443	1	3
29	0	2	28	112	beaches39.jpg	beaches	B	82	123.017883	1	0.996826410293579	326	1	3
29	0	2	29	113	marshes27.jpg	marshes	X	84	126.017836	1	1.01590251922607	429	1	3
29	0	2	30	114	lighthouses54.jpg	lighthouses	X	88	132.017818	1	1.1369776725769	150	0	1
29	0	2	31	115	fields8.jpg	fields	X	92	138.017653	1	1.01913356781006	240	0	3
