subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
101	1	1	0	0	parks26.jpg	parks	A	5	7.583655	1	1.27318167686462	-1	-1	-1
101	1	1	1	1	marshes4.jpg	marshes	B	9	13.483607	1	0.496185779571533	-1	-1	-1
101	1	1	2	2	bridges48.jpg	bridges	X	13	19.466879	1	0.714092493057251	-1	-1	-1
101	1	1	3	3	fields25.jpg	fields	X	16	23.966689	1	0.509029388427734	-1	-1	-1
101	1	1	4	4	lighthouses28.jpg	lighthouses	X	18	26.966957	1	0.698072195053101	-1	-1	-1
101	1	1	5	5	canyons8.jpg	canyons	X	20	29.966545	1	0.626133680343628	-1	-1	-1
101	1	1	6	6	lighthouses53.jpg	lighthouses	X	23	34.466428	1	0.591212749481201	-1	-1	-1
101	1	1	7	7	beaches27.jpg	beaches	A	25	37.466392	1	0.609319686889648	-1	-1	-1
101	1	1	8	8	waterfalls48.jpg	waterfalls	X	29	43.466286	1	0.737473964691162	-1	-1	-1
101	1	1	9	9	parks22.jpg	parks	A	31	46.466265	1	0.760448455810547	-1	-1	-1
101	1	1	10	10	mountains45.jpg	mountains	B	34	50.966294	1	0.460547685623169	-1	-1	-1
101	1	1	11	11	deserts18.jpg	deserts	B	36	53.966167	1	0.602588653564453	-1	-1	-1
101	1	1	12	12	waterfalls1.jpg	waterfalls	X	38	56.966127	1	0.4836266040802	-1	-1	-1
101	1	1	13	13	lakes46.jpg	lakes	X	42	62.966077	1	0.736749649047852	-1	-1	-1
101	1	1	14	14	parks28.jpg	parks	A	44	65.966075	1	0.682765007019043	-1	-1	-1
101	1	1	15	15	forests8.jpg	forests	A	47	70.466128	1	0.777812957763672	-1	-1	-1
101	1	1	16	16	lighthouses35.jpg	lighthouses	X	49	73.46599	1	0.663869619369507	-1	-1	-1
101	1	1	17	17	bridges52.jpg	bridges	X	53	79.465981	1	0.848021984100342	-1	-1	-1
101	1	1	18	18	lakes4.jpg	lakes	X	55	82.465915	1	0.747034549713135	-1	-1	-1
101	1	1	19	19	bridges21.jpg	bridges	X	57	85.465881	1	0.49409031867981	-1	-1	-1
101	1	1	20	20	mountains54.jpg	mountains	B	59	88.465894	1	0.655122756958008	-1	-1	-1
101	1	1	21	21	waterfalls52.jpg	waterfalls	X	63	94.465824	1	1.14125776290894	-1	-1	-1
101	1	1	22	22	deserts37.jpg	deserts	B	65	97.465713	1	0.541356563568115	-1	-1	-1
101	1	1	23	23	lighthouses34.jpg	lighthouses	X	67	100.465562	1	0.656332731246948	-1	-1	-1
101	1	1	24	24	fields14.jpg	fields	X	69	103.465547	1	0.795429468154907	-1	-1	-1
101	1	1	25	25	lighthouses17.jpg	lighthouses	X	71	106.4655	1	0.551506519317627	-1	-1	-1
101	1	1	26	26	bridges7.jpg	bridges	X	75	112.465407	1	0.632600784301758	-1	-1	-1
