subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
37	1	1	0	0	parks37.jpg	parks	B	5	7.621024	1	1.3849766254425	-1	-1	-1
37	1	1	1	1	forests45.jpg	forests	X	7	10.48731	1	0.646247625350952	-1	-1	-1
37	1	1	2	2	waterfalls48.jpg	waterfalls	A	9	13.454046	1	0.582732915878296	-1	-1	-1
37	1	1	3	3	lakes26.jpg	lakes	X	11	16.453904	1	0.634811639785767	-1	-1	-1
37	1	1	4	4	mountains56.jpg	mountains	X	14	20.954322	1	0.712835550308228	-1	-1	-1
37	1	1	5	5	marshes44.jpg	marshes	A	17	25.453836	1	0.617903709411621	-1	-1	-1
37	1	1	6	6	beaches53.jpg	beaches	X	19	28.453788	1	0.803993701934814	-1	-1	-1
37	1	1	7	7	parks43.jpg	parks	B	22	32.953714	1	0.766056776046753	-1	-1	-1
37	1	1	8	8	marshes22.jpg	marshes	A	24	35.953619	1	0.666083812713623	-1	-1	-1
37	1	1	9	9	parks42.jpg	parks	B	26	38.95358	1	0.645132780075073	-1	-1	-1
37	1	1	10	10	waterfalls24.jpg	waterfalls	A	28	41.953511	1	0.662179231643677	-1	-1	-1
37	1	1	11	11	bridges41.jpg	bridges	B	31	46.453445	1	0.73726487159729	-1	-1	-1
37	1	1	12	12	marshes33.jpg	marshes	A	34	50.953403	1	0.784327030181885	-1	-1	-1
37	1	1	13	13	bridges21.jpg	bridges	B	37	55.453301	1	0.786449193954468	-1	-1	-1
37	1	1	14	14	mountains53.jpg	mountains	X	40	59.953256	1	0.804507970809937	-1	-1	-1
37	1	1	15	15	deserts16.jpg	deserts	A	42	62.953219	1	0.863549709320068	-1	-1	-1
37	1	1	16	16	beaches15.jpg	beaches	X	45	67.453154	1	0.67269492149353	-1	-1	-1
37	1	1	17	17	lighthouses32.jpg	lighthouses	X	47	70.453112	1	0.700722694396973	-1	-1	-1
37	1	1	18	18	fields18.jpg	fields	X	51	76.453066	1	0.629791975021362	-1	-1	-1
37	1	1	19	19	forests39.jpg	forests	X	55	82.436142	1	0.860618829727173	-1	-1	-1
37	1	1	20	20	lakes51.jpg	lakes	X	59	88.43607	1	0.711686849594116	-1	-1	-1
37	1	1	21	21	beaches16.jpg	beaches	X	61	91.452785	1	0.643044948577881	-1	-1	-1
37	1	1	22	22	deserts5.jpg	deserts	A	63	94.452757	1	0.641125679016113	-1	-1	-1
