subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
50	1	1	0	0	marshes41.jpg	marshes	X	5	7.657089	1	0.600180625915527	-1	-1	-1
50	1	1	1	1	deserts37.jpg	deserts	B	9	13.50684	1	0.776096820831299	-1	-1	-1
50	1	1	2	2	bridges23.jpg	bridges	B	12	17.990039	1	0.808913707733154	-1	-1	-1
50	1	1	3	3	canyons4.jpg	canyons	A	16	23.990008	1	0.602982521057129	-1	-1	-1
50	1	1	4	4	marshes51.jpg	marshes	X	18	27.006968	1	0.579330682754517	-1	-1	-1
50	1	1	5	5	lakes20.jpg	lakes	X	20	30.00656	1	0.700433969497681	-1	-1	-1
50	1	1	6	6	fields31.jpg	fields	X	22	32.98985	1	0.630121946334839	-1	-1	-1
50	1	1	7	7	deserts40.jpg	deserts	B	25	37.489406	1	0.620161533355713	-1	-1	-1
50	1	1	8	8	fields1.jpg	fields	X	28	41.989101	1	0.679219722747803	-1	-1	-1
50	1	1	9	9	lighthouses24.jpg	lighthouses	A	32	48.005618	1	0.587769269943237	-1	-1	-1
50	1	1	10	10	waterfalls5.jpg	waterfalls	A	34	50.988524	1	0.655401468276978	-1	-1	-1
50	1	1	11	11	fields34.jpg	fields	X	37	55.488308	1	0.60146164894104	-1	-1	-1
50	1	1	12	12	canyons39.jpg	canyons	A	40	59.988041	1	0.511510610580444	-1	-1	-1
50	1	1	13	13	forests22.jpg	forests	X	44	65.98763	1	0.509642362594604	-1	-1	-1
50	1	1	14	14	bridges27.jpg	bridges	B	48	71.987173	1	0.71175479888916	-1	-1	-1
50	1	1	15	15	forests45.jpg	forests	X	51	76.4869	1	0.530818700790405	-1	-1	-1
50	1	1	16	16	lakes7.jpg	lakes	X	54	80.98662	1	0.566892862319946	-1	-1	-1
50	1	1	17	17	mountains29.jpg	mountains	X	57	85.486495	1	0.719001054763794	-1	-1	-1
50	1	1	18	18	canyons28.jpg	canyons	A	60	90.002857	1	0.680399656295776	-1	-1	-1
50	1	1	19	19	beaches1.jpg	beaches	X	63	94.485834	1	0.871084451675415	-1	-1	-1
50	1	1	20	20	lighthouses28.jpg	lighthouses	A	67	100.485484	1	0.530193090438843	-1	-1	-1
50	1	1	21	21	lakes19.jpg	lakes	X	70	104.98535	1	0.514328002929688	-1	-1	-1
50	1	1	22	22	fields42.jpg	fields	X	73	109.551553	1	0.793698787689209	-1	-1	-1
50	1	1	23	23	bridges2.jpg	bridges	B	76	114.001386	1	0.685775995254517	-1	-1	-1
50	1	1	24	24	forests6.jpg	forests	X	78	117.001189	1	0.757843255996704	-1	-1	-1
50	1	1	25	25	mountains1.jpg	mountains	X	81	121.500994	1	0.722875595092773	-1	-1	-1
50	1	1	26	26	marshes54.jpg	marshes	X	85	127.50065	1	0.691019535064697	-1	-1	-1
50	1	1	27	27	bridges19.jpg	bridges	B	87	130.500414	1	0.679064989089966	-1	-1	-1
50	1	1	28	28	beaches51.jpg	beaches	X	89	133.500246	1	0.999099969863892	-1	-1	-1
50	1	1	29	29	mountains47.jpg	mountains	X	92	137.999977	1	0.633195877075195	-1	-1	-1
50	1	1	30	30	beaches38.jpg	beaches	X	94	140.999817	1	0.734241962432861	-1	-1	-1
50	1	1	31	31	parks9.jpg	parks	B	98	146.999491	1	0.736355543136597	-1	-1	-1
50	1	1	32	32	deserts30.jpg	deserts	B	101	151.499224	1	0.599434852600098	-1	-1	-1
50	1	1	33	33	lighthouses53.jpg	lighthouses	A	104	155.998958	1	0.532571077346802	-1	-1	-1
50	1	1	34	34	lakes31.jpg	lakes	X	107	160.49871	1	0.572618007659912	-1	-1	-1
50	1	1	35	35	fields6.jpg	fields	X	110	164.998458	1	0.645643949508667	-1	-1	-1
50	1	1	36	36	waterfalls9.jpg	waterfalls	A	113	169.498199	1	0.731755018234253	-1	-1	-1
50	1	1	37	37	bridges32.jpg	bridges	B	115	172.497962	1	0.652808904647827	-1	-1	-1
50	1	1	38	38	lakes5.jpg	lakes	X	117	175.497869	1	0.526894092559814	-1	-1	-1
50	1	1	39	39	deserts43.jpg	deserts	B	121	181.497533	1	0.516924142837524	-1	-1	-1
50	1	1	40	40	beaches53.jpg	beaches	X	123	184.497383	1	0.587027788162231	-1	-1	-1
50	1	1	41	41	parks6.jpg	parks	B	125	187.497229	1	0.61007285118103	-1	-1	-1
50	1	1	42	42	beaches30.jpg	beaches	X	127	190.497068	1	0.458214044570923	-1	-1	-1
50	1	1	43	43	deserts44.jpg	deserts	B	130	194.996845	1	0.543189525604248	-1	-1	-1
50	1	1	44	44	forests35.jpg	forests	X	132	197.99668	1	0.408161640167236	-1	-1	-1
50	1	1	45	45	mountains55.jpg	mountains	X	134	200.996547	1	0.46931266784668	-1	-1	-1
50	1	1	46	46	bridges30.jpg	bridges	B	136	203.996393	1	0.588330745697021	-1	-1	-1
50	1	1	47	47	parks43.jpg	parks	B	139	208.49615	1	0.500456809997559	-1	-1	-1
50	1	1	48	48	beaches11.jpg	beaches	X	142	212.995879	1	0.700373649597168	-1	-1	-1
50	1	1	49	49	marshes45.jpg	marshes	X	144	215.995784	1	0.571470737457275	-1	-1	-1
50	1	1	50	50	lakes29.jpg	lakes	X	148	221.995426	1	0.517603635787964	-1	-1	-1
50	1	1	51	51	lighthouses12.jpg	lighthouses	A	152	227.995088	1	0.432740926742554	-1	-1	-1
50	1	1	52	52	parks25.jpg	parks	B	154	230.994908	1	0.522775173187256	-1	-1	-1
50	1	1	53	53	lighthouses21.jpg	lighthouses	A	157	235.494707	1	0.45887017250061	-1	-1	-1
50	1	1	54	54	marshes36.jpg	marshes	X	159	238.494552	1	0.735940933227539	-1	-1	-1
50	1	1	55	55	waterfalls8.jpg	waterfalls	A	162	242.994332	1	0.575978755950928	-1	-1	-1
50	1	1	56	56	lighthouses56.jpg	lighthouses	A	164	245.994169	1	0.545012950897217	-1	-1	-1
50	1	1	57	57	deserts26.jpg	deserts	B	168	251.993873	1	0.687131881713867	-1	-1	-1
50	1	1	58	58	canyons38.jpg	canyons	A	172	257.993572	1	0.60618782043457	-1	-1	-1
50	1	1	59	59	fields8.jpg	fields	X	174	260.993415	1	0.920222759246826	-1	-1	-1
50	1	1	60	60	waterfalls54.jpg	waterfalls	A	177	265.509773	1	0.670676469802856	-1	-1	-1
50	1	1	61	61	bridges41.jpg	bridges	B	181	271.492936	1	0.57444167137146	-1	-1	-1
50	1	1	62	62	canyons50.jpg	canyons	A	183	274.492799	1	0.545485019683838	-1	-1	-1
50	1	1	63	63	waterfalls56.jpg	waterfalls	A	185	277.492588	1	0.473571062088013	-1	-1	-1
50	1	1	64	64	forests49.jpg	forests	X	187	280.492494	1	0.489593744277954	-1	-1	-1
50	1	1	65	65	parks23.jpg	parks	B	189	283.492358	1	0.595674753189087	-1	-1	-1
50	1	1	66	66	lakes22.jpg	lakes	X	191	286.492205	1	0.582705736160278	-1	-1	-1
50	1	1	67	67	lighthouses33.jpg	lighthouses	A	193	289.492004	1	0.534752130508423	-1	-1	-1
50	1	1	68	68	marshes2.jpg	marshes	X	195	292.491887	1	0.661787748336792	-1	-1	-1
50	1	1	69	69	waterfalls3.jpg	waterfalls	A	199	298.4916	1	0.643923997879028	-1	-1	-1
50	1	1	70	70	mountains11.jpg	mountains	X	202	302.991385	1	0.578978776931763	-1	-1	-1
50	1	1	71	71	forests15.jpg	forests	X	204	305.991225	1	0.566070079803467	-1	-1	-1
