subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
6	1	1	0	0	fields12.jpg	fields	X	0	0	0	0	-1	-1	-1
6	1	1	1	1	lighthouses34.jpg	lighthouses	B	0	0	0	0	-1	-1	-1
6	1	1	2	2	canyons43.jpg	canyons	X	0	0	0	0	-1	-1	-1
6	1	1	3	3	fields23.jpg	fields	X	0	0	0	0	-1	-1	-1
6	1	1	4	4	parks40.jpg	parks	A	0	0	0	0	-1	-1	-1
6	1	1	5	5	lakes29.jpg	lakes	X	0	0	0	0	-1	-1	-1
6	1	1	6	6	beaches20.jpg	beaches	X	0	0	0	0	-1	-1	-1
6	1	1	7	7	canyons47.jpg	canyons	X	0	0	0	0	-1	-1	-1
6	1	1	8	8	forests34.jpg	forests	A	0	0	0	0	-1	-1	-1
6	1	1	9	9	bridges27.jpg	bridges	X	0	0	0	0	-1	-1	-1
6	1	1	10	10	marshes1.jpg	marshes	A	0	0	0	0	-1	-1	-1
6	1	1	11	11	deserts40.jpg	deserts	B	0	0	0	0	-1	-1	-1
6	1	1	12	12	fields28.jpg	fields	X	0	0	0	0	-1	-1	-1
6	1	1	13	13	canyons32.jpg	canyons	X	0	0	0	0	-1	-1	-1
6	1	1	14	14	beaches53.jpg	beaches	X	0	0	0	0	-1	-1	-1
6	1	1	15	15	deserts46.jpg	deserts	B	0	0	0	0	-1	-1	-1
6	1	1	16	16	bridges50.jpg	bridges	X	0	0	0	0	-1	-1	-1
6	1	1	17	17	canyons12.jpg	canyons	X	0	0	0	0	-1	-1	-1
6	1	1	18	18	fields4.jpg	fields	X	0	0	0	0	-1	-1	-1
6	1	1	19	19	lighthouses52.jpg	lighthouses	B	0	0	0	0	-1	-1	-1
6	1	1	20	20	canyons24.jpg	canyons	X	0	0	0	0	-1	-1	-1
6	1	1	21	21	lighthouses49.jpg	lighthouses	B	0	0	0	0	-1	-1	-1
6	1	1	22	22	beaches26.jpg	beaches	X	0	0	0	0	-1	-1	-1
6	1	1	23	23	deserts11.jpg	deserts	B	0	0	0	0	-1	-1	-1
6	1	1	24	24	marshes11.jpg	marshes	A	0	0	0	0	-1	-1	-1
6	1	1	25	25	waterfalls34.jpg	waterfalls	B	0	0	0	0	-1	-1	-1
6	1	1	26	26	lighthouses27.jpg	lighthouses	B	0	0	0	0	-1	-1	-1
6	1	1	27	27	forests56.jpg	forests	A	0	0	0	0	-1	-1	-1
6	1	1	28	28	bridges20.jpg	bridges	X	0	0	0	0	-1	-1	-1
6	1	1	29	29	parks54.jpg	parks	A	0	0	0	0	-1	-1	-1
6	1	1	30	30	fields33.jpg	fields	X	0	0	0	0	-1	-1	-1
6	1	1	31	31	beaches2.jpg	beaches	X	0	0	0	0	-1	-1	-1
6	1	1	32	32	marshes24.jpg	marshes	A	0	0	0	0	-1	-1	-1
6	1	1	33	33	forests1.jpg	forests	A	0	0	0	0	-1	-1	-1
6	1	1	34	34	deserts23.jpg	deserts	B	0	0	0	0	-1	-1	-1
6	1	1	35	35	waterfalls42.jpg	waterfalls	B	0	0	0	0	-1	-1	-1
6	1	1	36	36	lakes13.jpg	lakes	X	0	0	0	0	-1	-1	-1
6	1	1	37	37	parks42.jpg	parks	A	0	0	0	0	-1	-1	-1
6	1	1	38	38	beaches15.jpg	beaches	X	0	0	0	0	-1	-1	-1
6	1	1	39	39	lighthouses43.jpg	lighthouses	B	0	0	0	0	-1	-1	-1
