subid,group,run,TR,trialtype,recog,repetition
30,Stress,scene3,8,X5,remembered,1
30,Stress,scene3,11,X3,forgotten,1
30,Stress,scene3,13,X1,remembered,1
30,Stress,scene3,16,X5,remembered,2
30,Stress,scene3,19,X2,remembered,1
30,Stress,scene3,22,X1,remembered,2
30,Stress,scene3,25,X2,remembered,2
30,Stress,scene3,27,A2,forgotten,1
30,Stress,scene3,30,B2,remembered,1
30,Stress,scene3,32,X1,remembered,3
30,Stress,scene3,35,X4,remembered,1
30,Stress,scene3,37,X5,forgotten,3
30,Stress,scene3,39,X6,remembered,1
30,Stress,scene3,42,A1,forgotten,1
30,Stress,scene3,48,A3,forgotten,1
30,Stress,scene3,51,B3,remembered,1
30,Stress,scene3,54,X6,forgotten,2
30,Stress,scene3,57,X4,remembered,2
30,Stress,scene3,59,A3,remembered,2
30,Stress,scene3,61,B3,forgotten,2
30,Stress,scene3,63,A1,remembered,2
30,Stress,scene3,67,B1,forgotten,2
30,Stress,scene3,70,X6,remembered,3
30,Stress,scene3,72,X3,forgotten,2
30,Stress,scene3,74,A2,remembered,2
30,Stress,scene3,77,B2,forgotten,2
30,Stress,scene3,85,X3,remembered,3
30,Stress,scene3,87,X4,forgotten,3
30,Stress,scene3,91,A1,forgotten,3
30,Stress,scene3,94,B1,forgotten,3
30,Stress,scene3,98,A2,remembered,3
30,Stress,scene3,102,B2,forgotten,3
30,Stress,scene3,104,X3,forgotten,4
30,Stress,scene3,111,A3,remembered,3
30,Stress,scene3,117,X3,remembered,5
30,Stress,scene3,121,A2,forgotten,4
30,Stress,scene3,123,B2,remembered,4
30,Stress,scene3,126,X6,remembered,5
30,Stress,scene3,129,X2,remembered,3
30,Stress,scene3,131,A1,forgotten,4
30,Stress,scene3,134,B1,remembered,4
30,Stress,scene3,136,X5,forgotten,4
30,Stress,scene3,139,X4,forgotten,4
30,Stress,scene3,145,X6,forgotten,6
30,Stress,scene3,147,X5,forgotten,5
30,Stress,scene3,154,X2,forgotten,4
30,Stress,scene3,158,A2,remembered,5
30,Stress,scene3,160,B2,forgotten,5
30,Stress,scene3,162,X4,remembered,5
30,Stress,scene3,166,A3,remembered,4
30,Stress,scene3,168,B3,remembered,4
30,Stress,scene3,170,A1,forgotten,5
30,Stress,scene3,176,X4,remembered,6
30,Stress,scene3,179,A3,remembered,5
30,Stress,scene3,184,X2,forgotten,5
30,Stress,scene3,186,X5,remembered,6
30,Stress,scene3,190,X2,forgotten,6
30,Stress,scene3,194,X1,remembered,7
30,Stress,scene3,203,B1,remembered,6
30,Stress,scene3,205,A3,forgotten,6
30,Stress,scene3,208,B3,remembered,6
30,Stress,scene3,211,A1,remembered,7
30,Stress,scene3,213,B1,remembered,7
30,Stress,scene3,220,X2,remembered,7
30,Stress,scene3,222,X4,forgotten,7
30,Stress,scene3,226,X5,remembered,7
30,Stress,scene3,228,A2,forgotten,6
30,Stress,scene3,230,B2,forgotten,6
30,Stress,scene3,233,A3,remembered,7
30,Stress,scene3,236,B3,remembered,7
30,Stress,scene3,240,A2,forgotten,7
30,Stress,scene3,242,B2,forgotten,7
