subid,group,run,TR,trialtype,recog,repetition
87,Control,scene3,8,X1,remembered,1
87,Control,scene3,11,X5,forgotten,1
87,Control,scene3,15,A1,remembered,1
87,Control,scene3,17,B1,forgotten,1
87,Control,scene3,21,X1,forgotten,2
87,Control,scene3,25,A1,remembered,2
87,Control,scene3,27,B1,remembered,2
87,Control,scene3,29,X5,remembered,2
87,Control,scene3,31,A3,forgotten,1
87,Control,scene3,35,B3,remembered,1
87,Control,scene3,38,A1,remembered,3
87,Control,scene3,40,B1,remembered,3
87,Control,scene3,43,X1,remembered,3
87,Control,scene3,45,X6,forgotten,1
87,Control,scene3,47,X4,remembered,1
87,Control,scene3,49,X2,remembered,1
87,Control,scene3,51,A3,remembered,2
87,Control,scene3,54,B3,forgotten,2
87,Control,scene3,57,X1,remembered,4
87,Control,scene3,60,A1,forgotten,4
87,Control,scene3,64,B1,remembered,4
87,Control,scene3,66,A3,remembered,3
87,Control,scene3,68,B3,remembered,3
87,Control,scene3,72,X6,remembered,2
87,Control,scene3,75,X5,forgotten,3
87,Control,scene3,79,X4,remembered,2
87,Control,scene3,83,X6,forgotten,3
87,Control,scene3,85,X4,remembered,3
87,Control,scene3,88,A1,remembered,5
87,Control,scene3,91,B1,remembered,5
87,Control,scene3,94,X6,remembered,4
87,Control,scene3,96,X2,remembered,2
87,Control,scene3,99,X3,forgotten,1
87,Control,scene3,103,A2,remembered,1
87,Control,scene3,106,B2,remembered,1
87,Control,scene3,109,A3,remembered,4
87,Control,scene3,111,B3,forgotten,4
87,Control,scene3,113,X3,remembered,2
87,Control,scene3,115,X2,remembered,3
87,Control,scene3,118,A2,remembered,2
87,Control,scene3,120,B2,forgotten,2
87,Control,scene3,123,X4,remembered,4
87,Control,scene3,125,X2,remembered,4
87,Control,scene3,128,X5,remembered,4
87,Control,scene3,131,A2,remembered,3
87,Control,scene3,134,B2,remembered,3
87,Control,scene3,137,A3,forgotten,5
87,Control,scene3,139,B3,remembered,5
87,Control,scene3,141,X4,remembered,5
87,Control,scene3,144,A1,remembered,6
87,Control,scene3,148,B1,remembered,6
87,Control,scene3,151,X1,remembered,5
87,Control,scene3,155,X2,remembered,5
87,Control,scene3,157,X3,remembered,3
87,Control,scene3,159,X6,forgotten,5
87,Control,scene3,163,X1,remembered,6
87,Control,scene3,165,X3,remembered,4
87,Control,scene3,167,X2,remembered,6
87,Control,scene3,170,A2,forgotten,4
87,Control,scene3,173,B2,forgotten,4
87,Control,scene3,176,A1,remembered,7
87,Control,scene3,178,B1,forgotten,7
87,Control,scene3,180,A3,remembered,6
87,Control,scene3,184,B3,remembered,6
87,Control,scene3,187,X3,remembered,5
87,Control,scene3,189,X5,remembered,5
87,Control,scene3,193,A3,forgotten,7
87,Control,scene3,195,B3,remembered,7
87,Control,scene3,197,X6,forgotten,6
87,Control,scene3,200,X3,forgotten,6
87,Control,scene3,203,A2,forgotten,5
87,Control,scene3,205,B2,forgotten,5
87,Control,scene3,208,X5,forgotten,6
87,Control,scene3,212,X4,forgotten,6
87,Control,scene3,214,X1,remembered,7
87,Control,scene3,217,A2,forgotten,6
87,Control,scene3,220,B2,remembered,6
87,Control,scene3,222,X3,remembered,7
87,Control,scene3,226,X5,remembered,7
87,Control,scene3,229,X2,forgotten,7
87,Control,scene3,232,A2,remembered,7
87,Control,scene3,236,B2,forgotten,7
87,Control,scene3,239,X6,remembered,7
87,Control,scene3,243,X4,remembered,7
