subid,group,run,TR,trialtype,recog,repetition
3,Control,scene4,8,X2,remembered,1
3,Control,scene4,12,A2,remembered,1
3,Control,scene4,14,B2,forgotten,1
3,Control,scene4,16,X6,forgotten,1
3,Control,scene4,20,X2,forgotten,2
3,Control,scene4,23,X1,forgotten,1
3,Control,scene4,26,X4,forgotten,1
3,Control,scene4,28,A3,forgotten,1
3,Control,scene4,31,B3,forgotten,1
3,Control,scene4,35,X4,remembered,2
3,Control,scene4,37,X3,forgotten,1
3,Control,scene4,39,A1,forgotten,1
3,Control,scene4,42,B1,forgotten,1
3,Control,scene4,44,A3,forgotten,2
3,Control,scene4,46,B3,remembered,2
3,Control,scene4,49,A1,forgotten,2
3,Control,scene4,53,B1,forgotten,2
3,Control,scene4,55,A2,forgotten,2
3,Control,scene4,57,B2,forgotten,2
3,Control,scene4,61,X1,forgotten,2
3,Control,scene4,64,X2,remembered,3
3,Control,scene4,67,A2,remembered,3
3,Control,scene4,70,B2,forgotten,3
3,Control,scene4,73,X5,remembered,1
3,Control,scene4,77,X6,remembered,2
3,Control,scene4,80,X5,forgotten,2
3,Control,scene4,83,A3,remembered,3
3,Control,scene4,86,B3,forgotten,3
3,Control,scene4,90,A1,remembered,3
3,Control,scene4,93,B1,forgotten,3
3,Control,scene4,95,X5,remembered,3
3,Control,scene4,97,X3,remembered,2
3,Control,scene4,99,A1,forgotten,4
3,Control,scene4,101,B1,forgotten,4
3,Control,scene4,103,A2,forgotten,4
3,Control,scene4,105,B2,forgotten,4
3,Control,scene4,108,X2,forgotten,4
3,Control,scene4,110,X6,remembered,3
3,Control,scene4,114,X4,forgotten,3
3,Control,scene4,117,X2,forgotten,5
3,Control,scene4,119,X6,forgotten,4
3,Control,scene4,121,A3,forgotten,4
3,Control,scene4,124,B3,forgotten,4
3,Control,scene4,128,X1,forgotten,3
3,Control,scene4,131,X4,forgotten,4
3,Control,scene4,135,X5,forgotten,4
3,Control,scene4,137,X6,remembered,5
3,Control,scene4,141,A1,forgotten,5
3,Control,scene4,144,B1,forgotten,5
3,Control,scene4,147,X3,forgotten,3
3,Control,scene4,151,X2,forgotten,6
3,Control,scene4,153,X4,forgotten,5
3,Control,scene4,155,X3,forgotten,4
3,Control,scene4,157,A3,remembered,5
3,Control,scene4,161,B3,remembered,5
3,Control,scene4,165,X5,forgotten,5
3,Control,scene4,168,X3,remembered,5
3,Control,scene4,171,A1,forgotten,6
3,Control,scene4,174,B1,forgotten,6
3,Control,scene4,176,X5,forgotten,6
3,Control,scene4,179,X1,remembered,4
3,Control,scene4,181,X3,forgotten,6
3,Control,scene4,183,X5,forgotten,7
3,Control,scene4,185,X6,forgotten,6
3,Control,scene4,187,A1,forgotten,7
3,Control,scene4,190,B1,remembered,7
3,Control,scene4,192,A2,remembered,5
3,Control,scene4,195,B2,forgotten,5
3,Control,scene4,198,X1,forgotten,5
3,Control,scene4,201,A3,remembered,6
3,Control,scene4,204,B3,remembered,6
3,Control,scene4,206,X1,forgotten,6
3,Control,scene4,209,X4,remembered,6
3,Control,scene4,211,A2,remembered,6
3,Control,scene4,214,B2,forgotten,6
3,Control,scene4,218,X4,remembered,7
3,Control,scene4,221,X6,forgotten,7
3,Control,scene4,223,A2,remembered,7
3,Control,scene4,227,B2,remembered,7
3,Control,scene4,229,A3,remembered,7
3,Control,scene4,233,B3,forgotten,7
3,Control,scene4,237,X1,remembered,7
3,Control,scene4,240,X3,remembered,7
3,Control,scene4,242,X2,remembered,7
