subid,group,run,TR,trialtype,recog,repetition
61,Stress,scene4,8,A3,forgotten,1
61,Stress,scene4,11,B3,forgotten,1
61,Stress,scene4,14,X6,remembered,1
61,Stress,scene4,18,A1,forgotten,1
61,Stress,scene4,21,B1,remembered,1
61,Stress,scene4,23,X4,forgotten,1
61,Stress,scene4,27,A2,forgotten,1
61,Stress,scene4,30,B2,forgotten,1
61,Stress,scene4,34,X2,remembered,1
61,Stress,scene4,37,X5,forgotten,1
61,Stress,scene4,40,X3,forgotten,1
61,Stress,scene4,43,X1,forgotten,1
61,Stress,scene4,46,X6,forgotten,2
61,Stress,scene4,49,A2,forgotten,2
61,Stress,scene4,52,B2,forgotten,2
61,Stress,scene4,55,A1,forgotten,2
61,Stress,scene4,57,B1,forgotten,2
61,Stress,scene4,59,X6,forgotten,3
61,Stress,scene4,63,X1,forgotten,2
61,Stress,scene4,65,X5,forgotten,2
61,Stress,scene4,68,X3,forgotten,2
61,Stress,scene4,70,A3,forgotten,2
61,Stress,scene4,72,B3,forgotten,2
61,Stress,scene4,74,X5,forgotten,3
61,Stress,scene4,78,A1,forgotten,3
61,Stress,scene4,80,B1,remembered,3
61,Stress,scene4,84,X1,forgotten,3
61,Stress,scene4,86,A1,forgotten,4
61,Stress,scene4,88,B1,forgotten,4
61,Stress,scene4,92,X3,remembered,3
61,Stress,scene4,94,X2,forgotten,2
61,Stress,scene4,96,A1,remembered,5
61,Stress,scene4,99,B1,remembered,5
61,Stress,scene4,101,X4,forgotten,2
61,Stress,scene4,103,X6,forgotten,4
61,Stress,scene4,106,A3,remembered,3
61,Stress,scene4,108,B3,forgotten,3
61,Stress,scene4,110,A2,forgotten,3
61,Stress,scene4,114,B2,forgotten,3
61,Stress,scene4,121,X6,forgotten,5
61,Stress,scene4,123,X3,forgotten,4
61,Stress,scene4,125,A2,forgotten,4
61,Stress,scene4,129,B2,forgotten,4
61,Stress,scene4,131,X2,forgotten,3
61,Stress,scene4,134,X6,forgotten,6
61,Stress,scene4,136,X1,remembered,4
61,Stress,scene4,140,X5,forgotten,4
61,Stress,scene4,143,X3,forgotten,5
61,Stress,scene4,147,A3,forgotten,4
61,Stress,scene4,150,B3,forgotten,4
61,Stress,scene4,153,X4,forgotten,4
61,Stress,scene4,155,X3,forgotten,6
61,Stress,scene4,157,A2,forgotten,5
61,Stress,scene4,159,B2,forgotten,5
61,Stress,scene4,162,X4,forgotten,5
61,Stress,scene4,164,X5,remembered,5
61,Stress,scene4,167,A3,forgotten,5
61,Stress,scene4,170,B3,forgotten,5
61,Stress,scene4,172,X4,forgotten,6
61,Stress,scene4,174,X2,forgotten,4
61,Stress,scene4,177,X1,forgotten,5
61,Stress,scene4,180,A3,forgotten,6
61,Stress,scene4,184,B3,forgotten,6
61,Stress,scene4,186,X5,forgotten,6
61,Stress,scene4,189,A2,remembered,6
61,Stress,scene4,192,B2,forgotten,6
61,Stress,scene4,196,X3,forgotten,7
61,Stress,scene4,199,X5,forgotten,7
61,Stress,scene4,202,A2,remembered,7
61,Stress,scene4,205,B2,remembered,7
61,Stress,scene4,208,X4,forgotten,7
61,Stress,scene4,212,X2,forgotten,5
61,Stress,scene4,216,X6,forgotten,7
61,Stress,scene4,220,X1,forgotten,6
61,Stress,scene4,222,A3,forgotten,7
61,Stress,scene4,225,B3,forgotten,7
61,Stress,scene4,227,A1,remembered,6
61,Stress,scene4,229,B1,remembered,6
61,Stress,scene4,232,X2,forgotten,6
61,Stress,scene4,235,A1,forgotten,7
61,Stress,scene4,237,B1,forgotten,7
61,Stress,scene4,239,X1,forgotten,7
61,Stress,scene4,241,X2,remembered,7
