subid,group,run,TR,trialtype,recog,repetition
106,Control,scene3,8,X1,remembered,1
106,Control,scene3,12,X2,remembered,1
106,Control,scene3,15,A1,remembered,1
106,Control,scene3,17,B1,remembered,1
106,Control,scene3,19,X3,remembered,1
106,Control,scene3,22,X2,remembered,2
106,Control,scene3,25,A3,remembered,1
106,Control,scene3,28,B3,forgotten,1
106,Control,scene3,31,X3,remembered,2
106,Control,scene3,35,X6,remembered,1
106,Control,scene3,38,X1,remembered,2
106,Control,scene3,42,X6,remembered,2
106,Control,scene3,44,X4,remembered,1
106,Control,scene3,46,A1,remembered,2
106,Control,scene3,48,B1,remembered,2
106,Control,scene3,52,X6,remembered,3
106,Control,scene3,54,X4,remembered,2
106,Control,scene3,56,X2,remembered,3
106,Control,scene3,59,A2,remembered,1
106,Control,scene3,62,B2,remembered,1
106,Control,scene3,65,X6,forgotten,4
106,Control,scene3,67,X5,remembered,1
106,Control,scene3,70,X3,remembered,3
106,Control,scene3,74,A2,forgotten,2
106,Control,scene3,77,B2,remembered,2
106,Control,scene3,82,B3,remembered,2
106,Control,scene3,85,X6,remembered,5
106,Control,scene3,89,A3,remembered,3
106,Control,scene3,93,B3,remembered,3
106,Control,scene3,95,X2,remembered,4
106,Control,scene3,97,X5,remembered,2
106,Control,scene3,99,X2,remembered,5
106,Control,scene3,102,A3,remembered,4
106,Control,scene3,104,B3,forgotten,4
106,Control,scene3,106,X4,forgotten,3
106,Control,scene3,110,X2,remembered,6
106,Control,scene3,112,X1,remembered,3
106,Control,scene3,114,X3,forgotten,4
106,Control,scene3,117,A2,remembered,3
106,Control,scene3,121,B2,remembered,3
106,Control,scene3,124,X1,remembered,4
106,Control,scene3,126,X4,forgotten,4
106,Control,scene3,129,A1,forgotten,3
106,Control,scene3,132,B1,remembered,3
106,Control,scene3,134,X6,remembered,6
106,Control,scene3,137,X1,remembered,5
106,Control,scene3,141,A1,forgotten,4
106,Control,scene3,144,B1,remembered,4
106,Control,scene3,146,A2,remembered,4
106,Control,scene3,149,B2,remembered,4
106,Control,scene3,152,X5,remembered,3
106,Control,scene3,155,A3,remembered,5
106,Control,scene3,159,B3,remembered,5
106,Control,scene3,162,X5,remembered,4
106,Control,scene3,164,X4,remembered,5
106,Control,scene3,166,X2,forgotten,7
106,Control,scene3,169,A3,remembered,6
106,Control,scene3,173,B3,forgotten,6
106,Control,scene3,179,X5,forgotten,5
106,Control,scene3,182,X4,forgotten,6
106,Control,scene3,186,X3,remembered,6
106,Control,scene3,188,A2,remembered,5
106,Control,scene3,190,B2,remembered,5
106,Control,scene3,192,A1,remembered,5
106,Control,scene3,194,B1,remembered,5
106,Control,scene3,197,X1,remembered,6
106,Control,scene3,199,X3,remembered,7
106,Control,scene3,203,A1,forgotten,6
106,Control,scene3,206,B1,remembered,6
106,Control,scene3,210,X5,forgotten,6
106,Control,scene3,213,A2,remembered,6
106,Control,scene3,215,B2,remembered,6
106,Control,scene3,218,A3,remembered,7
106,Control,scene3,220,B3,remembered,7
106,Control,scene3,222,X6,remembered,7
106,Control,scene3,226,X1,remembered,7
106,Control,scene3,229,X4,remembered,7
106,Control,scene3,231,X5,forgotten,7
106,Control,scene3,235,A1,remembered,7
106,Control,scene3,238,B1,forgotten,7
106,Control,scene3,240,A2,remembered,7
106,Control,scene3,242,B2,forgotten,7
