subid,group,run,TR,trialtype,recog,repetition
79,Control,scene2,8,A3,forgotten,1
79,Control,scene2,11,B3,forgotten,1
79,Control,scene2,13,X1,forgotten,1
79,Control,scene2,15,A3,remembered,2
79,Control,scene2,19,B3,forgotten,2
79,Control,scene2,21,X2,forgotten,1
79,Control,scene2,23,X5,forgotten,1
79,Control,scene2,25,X4,forgotten,1
79,Control,scene2,28,A1,forgotten,1
79,Control,scene2,31,B1,forgotten,1
79,Control,scene2,33,X1,remembered,2
79,Control,scene2,36,A3,forgotten,3
79,Control,scene2,38,B3,forgotten,3
79,Control,scene2,42,X6,remembered,1
79,Control,scene2,44,X3,forgotten,1
79,Control,scene2,46,A3,forgotten,4
79,Control,scene2,49,B3,forgotten,4
79,Control,scene2,52,A2,forgotten,1
79,Control,scene2,55,B2,remembered,1
79,Control,scene2,57,X3,remembered,2
79,Control,scene2,59,A1,forgotten,2
79,Control,scene2,62,B1,remembered,2
79,Control,scene2,65,X1,remembered,3
79,Control,scene2,69,X4,forgotten,2
79,Control,scene2,72,A1,remembered,3
79,Control,scene2,74,B1,forgotten,3
79,Control,scene2,77,X6,remembered,2
79,Control,scene2,80,A1,forgotten,4
79,Control,scene2,82,B1,forgotten,4
79,Control,scene2,85,A3,forgotten,5
79,Control,scene2,87,B3,forgotten,5
79,Control,scene2,91,X3,remembered,3
79,Control,scene2,93,X1,forgotten,4
79,Control,scene2,97,X6,remembered,3
79,Control,scene2,101,A2,forgotten,2
79,Control,scene2,104,B2,forgotten,2
79,Control,scene2,106,A1,forgotten,5
79,Control,scene2,109,B1,forgotten,5
79,Control,scene2,113,A2,forgotten,3
79,Control,scene2,115,B2,forgotten,3
79,Control,scene2,117,X5,remembered,2
79,Control,scene2,120,A2,forgotten,4
79,Control,scene2,122,B2,forgotten,4
79,Control,scene2,125,X4,forgotten,3
79,Control,scene2,127,X3,forgotten,4
79,Control,scene2,130,X5,forgotten,3
79,Control,scene2,133,X1,forgotten,5
79,Control,scene2,136,X5,forgotten,4
79,Control,scene2,140,X4,forgotten,4
79,Control,scene2,143,X5,remembered,5
79,Control,scene2,147,X6,remembered,4
79,Control,scene2,149,X2,forgotten,2
79,Control,scene2,153,A1,remembered,6
79,Control,scene2,155,B1,forgotten,6
79,Control,scene2,159,X2,forgotten,3
79,Control,scene2,163,X1,forgotten,6
79,Control,scene2,165,X4,forgotten,5
79,Control,scene2,167,X2,remembered,4
79,Control,scene2,170,X1,forgotten,7
79,Control,scene2,173,X4,forgotten,6
79,Control,scene2,177,X3,forgotten,5
79,Control,scene2,180,A3,remembered,6
79,Control,scene2,182,B3,forgotten,6
79,Control,scene2,184,X2,remembered,5
79,Control,scene2,188,A2,forgotten,5
79,Control,scene2,191,B2,forgotten,5
79,Control,scene2,194,X3,remembered,6
79,Control,scene2,198,A1,forgotten,7
79,Control,scene2,201,B1,forgotten,7
79,Control,scene2,203,A2,remembered,6
79,Control,scene2,206,B2,forgotten,6
79,Control,scene2,208,X4,forgotten,7
79,Control,scene2,210,X5,forgotten,6
79,Control,scene2,214,A3,forgotten,7
79,Control,scene2,218,B3,forgotten,7
79,Control,scene2,222,X6,forgotten,5
79,Control,scene2,225,A2,forgotten,7
79,Control,scene2,227,B2,forgotten,7
79,Control,scene2,229,X5,forgotten,7
79,Control,scene2,232,X6,remembered,6
79,Control,scene2,235,X2,forgotten,6
79,Control,scene2,237,X6,remembered,7
79,Control,scene2,240,X3,remembered,7
79,Control,scene2,243,X2,remembered,7
