subid,group,run,TR,trialtype,recog,repetition
29,Control,scene4,8,A3,forgotten,1
29,Control,scene4,11,B3,remembered,1
29,Control,scene4,14,A1,forgotten,1
29,Control,scene4,18,B1,remembered,1
29,Control,scene4,21,X1,remembered,1
29,Control,scene4,23,X6,remembered,1
29,Control,scene4,25,A1,remembered,2
29,Control,scene4,28,B1,remembered,2
29,Control,scene4,31,A2,remembered,1
29,Control,scene4,34,B2,remembered,1
29,Control,scene4,36,X5,remembered,1
29,Control,scene4,39,X1,forgotten,2
29,Control,scene4,42,A2,forgotten,2
29,Control,scene4,44,B2,remembered,2
29,Control,scene4,47,X3,remembered,1
29,Control,scene4,49,A2,remembered,3
29,Control,scene4,51,B2,forgotten,3
29,Control,scene4,53,A3,forgotten,2
29,Control,scene4,56,B3,forgotten,2
29,Control,scene4,60,X5,remembered,2
29,Control,scene4,63,X6,remembered,2
29,Control,scene4,67,X1,remembered,3
29,Control,scene4,70,X2,remembered,1
29,Control,scene4,73,X4,remembered,1
29,Control,scene4,75,A3,forgotten,3
29,Control,scene4,79,B3,forgotten,3
29,Control,scene4,81,X3,remembered,2
29,Control,scene4,84,X1,remembered,4
29,Control,scene4,86,A2,forgotten,4
29,Control,scene4,89,B2,forgotten,4
29,Control,scene4,91,A1,remembered,3
29,Control,scene4,94,B1,forgotten,3
29,Control,scene4,96,X4,remembered,2
29,Control,scene4,99,A2,forgotten,5
29,Control,scene4,103,B2,remembered,5
29,Control,scene4,105,X2,forgotten,2
29,Control,scene4,109,X6,forgotten,3
29,Control,scene4,111,X5,remembered,3
29,Control,scene4,113,A3,forgotten,4
29,Control,scene4,115,B3,remembered,4
29,Control,scene4,117,A1,remembered,4
29,Control,scene4,120,B1,forgotten,4
29,Control,scene4,123,A3,remembered,5
29,Control,scene4,125,B3,remembered,5
29,Control,scene4,129,X4,forgotten,3
29,Control,scene4,133,X6,remembered,4
29,Control,scene4,135,X4,remembered,4
29,Control,scene4,139,X3,remembered,3
29,Control,scene4,141,X5,remembered,4
29,Control,scene4,145,X2,forgotten,3
29,Control,scene4,148,X1,forgotten,5
29,Control,scene4,151,X2,forgotten,4
29,Control,scene4,154,X6,remembered,5
29,Control,scene4,157,X5,forgotten,5
29,Control,scene4,159,X3,remembered,4
29,Control,scene4,163,X2,forgotten,5
29,Control,scene4,165,X3,forgotten,5
29,Control,scene4,167,X1,forgotten,6
29,Control,scene4,171,X3,forgotten,6
29,Control,scene4,174,X2,forgotten,6
29,Control,scene4,176,A2,remembered,6
29,Control,scene4,178,B2,remembered,6
29,Control,scene4,180,X5,remembered,6
29,Control,scene4,183,X4,remembered,5
29,Control,scene4,186,X3,forgotten,7
29,Control,scene4,189,A3,remembered,6
29,Control,scene4,191,B3,remembered,6
29,Control,scene4,193,X1,remembered,7
29,Control,scene4,195,A3,forgotten,7
29,Control,scene4,199,B3,remembered,7
29,Control,scene4,201,X4,remembered,6
29,Control,scene4,204,A1,remembered,5
29,Control,scene4,208,B1,forgotten,5
29,Control,scene4,211,A2,remembered,7
29,Control,scene4,214,B2,remembered,7
29,Control,scene4,216,A1,remembered,6
29,Control,scene4,219,B1,forgotten,6
29,Control,scene4,222,X4,remembered,7
29,Control,scene4,224,X6,forgotten,6
29,Control,scene4,228,X5,remembered,7
29,Control,scene4,230,X2,forgotten,7
29,Control,scene4,233,A1,remembered,7
29,Control,scene4,237,B1,remembered,7
29,Control,scene4,241,X6,remembered,7
