subid,group,run,TR,trialtype,recog,repetition
90,Stress,scene2,8,A1,remembered,1
90,Stress,scene2,10,B1,forgotten,1
90,Stress,scene2,14,X1,forgotten,1
90,Stress,scene2,18,X2,remembered,1
90,Stress,scene2,22,X5,remembered,1
90,Stress,scene2,25,X1,remembered,2
90,Stress,scene2,28,X2,remembered,2
90,Stress,scene2,31,X5,forgotten,2
90,Stress,scene2,33,X6,remembered,1
90,Stress,scene2,36,X1,remembered,3
90,Stress,scene2,38,A2,remembered,1
90,Stress,scene2,40,B2,forgotten,1
90,Stress,scene2,43,X6,remembered,2
90,Stress,scene2,46,X2,remembered,3
90,Stress,scene2,50,A1,remembered,2
90,Stress,scene2,53,B1,forgotten,2
90,Stress,scene2,57,X4,remembered,1
90,Stress,scene2,60,A2,remembered,2
90,Stress,scene2,62,B2,forgotten,2
90,Stress,scene2,65,X5,remembered,3
90,Stress,scene2,67,A1,forgotten,3
90,Stress,scene2,71,B1,forgotten,3
90,Stress,scene2,74,X1,forgotten,4
90,Stress,scene2,76,X3,forgotten,1
90,Stress,scene2,78,X5,forgotten,4
90,Stress,scene2,82,X3,remembered,2
90,Stress,scene2,85,A2,remembered,3
90,Stress,scene2,88,B2,forgotten,3
90,Stress,scene2,90,X3,forgotten,3
90,Stress,scene2,93,A3,remembered,1
90,Stress,scene2,96,B3,forgotten,1
90,Stress,scene2,99,X4,forgotten,2
90,Stress,scene2,101,X3,remembered,4
90,Stress,scene2,105,A3,remembered,2
90,Stress,scene2,107,B3,remembered,2
90,Stress,scene2,109,X1,forgotten,5
90,Stress,scene2,111,X5,forgotten,5
90,Stress,scene2,113,X6,remembered,3
90,Stress,scene2,116,A2,remembered,4
90,Stress,scene2,119,B2,forgotten,4
90,Stress,scene2,121,X3,remembered,5
90,Stress,scene2,123,A2,remembered,5
90,Stress,scene2,127,B2,forgotten,5
90,Stress,scene2,131,X4,remembered,3
90,Stress,scene2,133,A3,remembered,3
90,Stress,scene2,137,B3,forgotten,3
90,Stress,scene2,139,X1,forgotten,6
90,Stress,scene2,141,X6,forgotten,4
90,Stress,scene2,144,X5,forgotten,6
90,Stress,scene2,147,X4,forgotten,4
90,Stress,scene2,149,X1,remembered,7
90,Stress,scene2,152,A1,forgotten,4
90,Stress,scene2,156,B1,forgotten,4
90,Stress,scene2,158,X4,remembered,5
90,Stress,scene2,161,A2,remembered,6
90,Stress,scene2,163,B2,forgotten,6
90,Stress,scene2,166,A3,remembered,4
90,Stress,scene2,169,B3,forgotten,4
90,Stress,scene2,172,X2,forgotten,4
90,Stress,scene2,175,X6,forgotten,5
90,Stress,scene2,177,A3,remembered,5
90,Stress,scene2,179,B3,forgotten,5
90,Stress,scene2,181,X6,remembered,6
90,Stress,scene2,183,A1,forgotten,5
90,Stress,scene2,185,B1,forgotten,5
90,Stress,scene2,188,X3,forgotten,6
90,Stress,scene2,190,X4,remembered,6
90,Stress,scene2,194,X2,forgotten,5
90,Stress,scene2,198,X5,forgotten,7
90,Stress,scene2,201,A3,forgotten,6
90,Stress,scene2,204,B3,forgotten,6
90,Stress,scene2,206,X2,remembered,6
90,Stress,scene2,210,X3,remembered,7
90,Stress,scene2,213,A1,forgotten,6
90,Stress,scene2,216,B1,forgotten,6
90,Stress,scene2,220,X4,remembered,7
90,Stress,scene2,222,X2,remembered,7
90,Stress,scene2,225,X6,remembered,7
90,Stress,scene2,229,A2,remembered,7
90,Stress,scene2,231,B2,forgotten,7
90,Stress,scene2,234,A3,forgotten,7
90,Stress,scene2,237,B3,forgotten,7
90,Stress,scene2,239,A1,remembered,7
90,Stress,scene2,243,B1,forgotten,7
