subid,group,run,TR,trialtype,recog,repetition
104,Stress,scene3,8,A1,remembered,1
104,Stress,scene3,10,B1,forgotten,1
104,Stress,scene3,12,X3,remembered,1
104,Stress,scene3,15,A2,remembered,1
104,Stress,scene3,18,B2,remembered,1
104,Stress,scene3,21,A1,remembered,2
104,Stress,scene3,25,B1,remembered,2
104,Stress,scene3,28,X1,forgotten,1
104,Stress,scene3,30,X4,remembered,1
104,Stress,scene3,33,A3,forgotten,1
104,Stress,scene3,35,B3,remembered,1
104,Stress,scene3,37,X3,forgotten,2
104,Stress,scene3,39,A2,remembered,2
104,Stress,scene3,42,B2,forgotten,2
104,Stress,scene3,44,X6,remembered,1
104,Stress,scene3,46,X2,remembered,1
104,Stress,scene3,50,X1,forgotten,2
104,Stress,scene3,53,A3,forgotten,2
104,Stress,scene3,56,B3,remembered,2
104,Stress,scene3,62,X1,forgotten,3
104,Stress,scene3,69,X1,forgotten,4
104,Stress,scene3,71,X6,forgotten,3
104,Stress,scene3,74,X5,forgotten,1
104,Stress,scene3,78,A2,forgotten,3
104,Stress,scene3,80,B2,remembered,3
104,Stress,scene3,82,X6,remembered,4
104,Stress,scene3,86,X5,remembered,2
104,Stress,scene3,88,X3,remembered,3
104,Stress,scene3,92,X5,forgotten,3
104,Stress,scene3,96,A3,forgotten,4
104,Stress,scene3,102,X6,remembered,5
104,Stress,scene3,106,X4,remembered,2
104,Stress,scene3,110,X3,remembered,4
104,Stress,scene3,127,X4,remembered,3
104,Stress,scene3,130,X1,forgotten,5
104,Stress,scene3,132,X4,remembered,4
104,Stress,scene3,134,A2,remembered,4
104,Stress,scene3,136,B2,remembered,4
104,Stress,scene3,138,X6,remembered,6
104,Stress,scene3,152,B1,remembered,4
104,Stress,scene3,156,X5,forgotten,5
104,Stress,scene3,158,A2,forgotten,5
104,Stress,scene3,160,B2,forgotten,5
104,Stress,scene3,163,X2,remembered,4
104,Stress,scene3,166,A3,remembered,6
104,Stress,scene3,168,B3,remembered,6
104,Stress,scene3,170,A1,remembered,5
104,Stress,scene3,174,B1,remembered,5
104,Stress,scene3,178,A2,forgotten,6
104,Stress,scene3,181,B2,remembered,6
104,Stress,scene3,183,X1,forgotten,6
104,Stress,scene3,185,X3,remembered,5
104,Stress,scene3,199,A1,remembered,6
104,Stress,scene3,202,B1,remembered,6
104,Stress,scene3,206,A2,forgotten,7
104,Stress,scene3,209,B2,forgotten,7
104,Stress,scene3,211,X2,remembered,6
104,Stress,scene3,213,X4,remembered,7
104,Stress,scene3,221,X3,forgotten,7
104,Stress,scene3,235,B1,remembered,7
104,Stress,scene3,238,X5,forgotten,7
104,Stress,scene3,241,X6,remembered,7
