subid,group,run,TR,trialtype,recog,repetition
103,Stress,scene3,8,A2,forgotten,1
103,Stress,scene3,11,B2,remembered,1
103,Stress,scene3,15,X2,forgotten,1
103,Stress,scene3,19,X1,forgotten,1
103,Stress,scene3,23,A1,forgotten,1
103,Stress,scene3,27,B1,remembered,1
103,Stress,scene3,29,A3,forgotten,1
103,Stress,scene3,31,B3,forgotten,1
103,Stress,scene3,33,X1,remembered,2
103,Stress,scene3,36,A2,forgotten,2
103,Stress,scene3,38,B2,remembered,2
103,Stress,scene3,41,A1,forgotten,2
103,Stress,scene3,44,B1,forgotten,2
103,Stress,scene3,47,X3,forgotten,1
103,Stress,scene3,51,X6,remembered,1
103,Stress,scene3,53,X2,forgotten,2
103,Stress,scene3,55,X5,forgotten,1
103,Stress,scene3,57,A3,forgotten,2
103,Stress,scene3,59,B3,forgotten,2
103,Stress,scene3,62,X2,forgotten,3
103,Stress,scene3,65,X1,remembered,3
103,Stress,scene3,68,A1,forgotten,3
103,Stress,scene3,70,B1,remembered,3
103,Stress,scene3,73,A3,forgotten,3
103,Stress,scene3,75,B3,forgotten,3
103,Stress,scene3,78,A2,remembered,3
103,Stress,scene3,80,B2,remembered,3
103,Stress,scene3,82,X4,forgotten,1
103,Stress,scene3,84,A1,forgotten,4
103,Stress,scene3,87,B1,remembered,4
103,Stress,scene3,89,X5,forgotten,2
103,Stress,scene3,92,X4,remembered,2
103,Stress,scene3,94,X6,forgotten,2
103,Stress,scene3,97,X5,forgotten,3
103,Stress,scene3,99,A1,remembered,5
103,Stress,scene3,103,B1,forgotten,5
103,Stress,scene3,106,X5,forgotten,4
103,Stress,scene3,108,A3,forgotten,4
103,Stress,scene3,111,B3,remembered,4
103,Stress,scene3,114,A2,remembered,4
103,Stress,scene3,116,B2,forgotten,4
103,Stress,scene3,118,X1,forgotten,4
103,Stress,scene3,126,X4,forgotten,3
103,Stress,scene3,130,X6,forgotten,3
103,Stress,scene3,133,X4,forgotten,4
103,Stress,scene3,136,A1,forgotten,6
103,Stress,scene3,138,B1,remembered,6
103,Stress,scene3,140,X2,forgotten,4
103,Stress,scene3,144,X6,remembered,4
103,Stress,scene3,147,A3,remembered,5
103,Stress,scene3,149,B3,remembered,5
103,Stress,scene3,151,X3,remembered,2
103,Stress,scene3,153,X6,forgotten,5
103,Stress,scene3,157,X2,remembered,5
103,Stress,scene3,159,X1,forgotten,5
103,Stress,scene3,166,A3,forgotten,6
103,Stress,scene3,169,B3,remembered,6
103,Stress,scene3,173,X2,forgotten,6
103,Stress,scene3,175,X4,forgotten,5
103,Stress,scene3,177,X5,forgotten,6
103,Stress,scene3,181,X3,forgotten,4
103,Stress,scene3,183,X4,remembered,6
103,Stress,scene3,193,X3,remembered,5
103,Stress,scene3,196,A2,forgotten,5
103,Stress,scene3,199,B2,remembered,5
103,Stress,scene3,201,X6,forgotten,6
103,Stress,scene3,203,X3,remembered,6
103,Stress,scene3,205,X6,remembered,7
103,Stress,scene3,208,A1,forgotten,7
103,Stress,scene3,212,B1,remembered,7
103,Stress,scene3,216,X1,forgotten,6
103,Stress,scene3,219,X2,forgotten,7
103,Stress,scene3,221,X5,forgotten,7
103,Stress,scene3,223,X3,forgotten,7
103,Stress,scene3,226,A2,forgotten,6
103,Stress,scene3,229,B2,forgotten,6
103,Stress,scene3,232,X4,forgotten,7
103,Stress,scene3,236,X1,remembered,7
103,Stress,scene3,239,A2,remembered,7
