subid,group,run,TR,trialtype,recog,repetition
4,Stress,scene3,8,X5,remembered,1
4,Stress,scene3,12,X1,remembered,1
4,Stress,scene3,14,X2,forgotten,1
4,Stress,scene3,16,X3,forgotten,1
4,Stress,scene3,18,A1,remembered,1
4,Stress,scene3,21,B1,forgotten,1
4,Stress,scene3,23,A3,forgotten,1
4,Stress,scene3,27,B3,remembered,1
4,Stress,scene3,30,A1,remembered,2
4,Stress,scene3,32,B1,forgotten,2
4,Stress,scene3,36,X5,remembered,2
4,Stress,scene3,40,X6,remembered,1
4,Stress,scene3,43,X5,forgotten,3
4,Stress,scene3,45,A1,forgotten,3
4,Stress,scene3,47,B1,remembered,3
4,Stress,scene3,50,X6,forgotten,2
4,Stress,scene3,53,A3,remembered,2
4,Stress,scene3,57,B3,remembered,2
4,Stress,scene3,61,X1,remembered,2
4,Stress,scene3,63,A2,remembered,1
4,Stress,scene3,66,B2,forgotten,1
4,Stress,scene3,70,X3,forgotten,2
4,Stress,scene3,74,A2,forgotten,2
4,Stress,scene3,77,B2,forgotten,2
4,Stress,scene3,79,X2,forgotten,2
4,Stress,scene3,83,X6,remembered,3
4,Stress,scene3,85,X4,remembered,1
4,Stress,scene3,89,X1,forgotten,3
4,Stress,scene3,91,A2,remembered,3
4,Stress,scene3,94,B2,remembered,3
4,Stress,scene3,96,X4,remembered,2
4,Stress,scene3,99,X1,forgotten,4
4,Stress,scene3,102,X5,forgotten,4
4,Stress,scene3,104,X3,forgotten,3
4,Stress,scene3,106,X6,remembered,4
4,Stress,scene3,108,A3,remembered,3
4,Stress,scene3,112,B3,forgotten,3
4,Stress,scene3,114,X3,remembered,4
4,Stress,scene3,116,X6,forgotten,5
4,Stress,scene3,119,A1,remembered,4
4,Stress,scene3,122,B1,remembered,4
4,Stress,scene3,125,A2,remembered,4
4,Stress,scene3,128,B2,forgotten,4
4,Stress,scene3,130,A3,forgotten,4
4,Stress,scene3,134,B3,remembered,4
4,Stress,scene3,137,X4,forgotten,3
4,Stress,scene3,139,X3,remembered,5
4,Stress,scene3,141,X2,forgotten,3
4,Stress,scene3,143,A3,remembered,5
4,Stress,scene3,146,B3,remembered,5
4,Stress,scene3,149,X2,forgotten,4
4,Stress,scene3,152,X4,remembered,4
4,Stress,scene3,155,X6,remembered,6
4,Stress,scene3,158,X5,remembered,5
4,Stress,scene3,160,X6,forgotten,7
4,Stress,scene3,164,A2,remembered,5
4,Stress,scene3,166,B2,forgotten,5
4,Stress,scene3,168,X2,forgotten,5
4,Stress,scene3,170,X5,remembered,6
4,Stress,scene3,173,A1,forgotten,5
4,Stress,scene3,175,B1,remembered,5
4,Stress,scene3,178,A3,forgotten,6
4,Stress,scene3,180,B3,remembered,6
4,Stress,scene3,184,A2,remembered,6
4,Stress,scene3,187,B2,remembered,6
4,Stress,scene3,191,A1,remembered,6
4,Stress,scene3,193,B1,forgotten,6
4,Stress,scene3,196,X4,forgotten,5
4,Stress,scene3,198,X2,forgotten,6
4,Stress,scene3,201,X1,remembered,5
4,Stress,scene3,203,X3,remembered,6
4,Stress,scene3,206,A1,forgotten,7
4,Stress,scene3,210,B1,forgotten,7
4,Stress,scene3,213,A3,remembered,7
4,Stress,scene3,215,B3,remembered,7
4,Stress,scene3,218,X1,remembered,6
4,Stress,scene3,221,X2,forgotten,7
4,Stress,scene3,224,X4,remembered,6
4,Stress,scene3,228,X5,forgotten,7
4,Stress,scene3,231,X4,forgotten,7
4,Stress,scene3,234,X3,forgotten,7
4,Stress,scene3,236,X1,forgotten,7
4,Stress,scene3,239,A2,remembered,7
4,Stress,scene3,243,B2,forgotten,7
