subid,group,run,TR,trialtype,recog,repetition
69,Control,scene4,8,X3,forgotten,1
69,Control,scene4,12,X6,remembered,1
69,Control,scene4,16,X3,forgotten,2
69,Control,scene4,18,X4,forgotten,1
69,Control,scene4,21,A1,forgotten,1
69,Control,scene4,25,B1,forgotten,1
69,Control,scene4,28,X1,remembered,1
69,Control,scene4,32,A3,forgotten,1
69,Control,scene4,35,B3,forgotten,1
69,Control,scene4,38,A2,remembered,1
69,Control,scene4,40,B2,forgotten,1
69,Control,scene4,42,X3,forgotten,3
69,Control,scene4,45,X2,remembered,1
69,Control,scene4,47,A3,forgotten,2
69,Control,scene4,50,B3,forgotten,2
69,Control,scene4,54,A2,forgotten,2
69,Control,scene4,56,B2,remembered,2
69,Control,scene4,58,X4,forgotten,2
69,Control,scene4,60,A3,remembered,3
69,Control,scene4,63,B3,forgotten,3
69,Control,scene4,66,A1,forgotten,2
69,Control,scene4,69,B1,forgotten,2
69,Control,scene4,72,A2,remembered,3
69,Control,scene4,75,B2,remembered,3
69,Control,scene4,78,X3,remembered,4
69,Control,scene4,80,X4,remembered,3
69,Control,scene4,83,X6,remembered,2
69,Control,scene4,87,X1,forgotten,2
69,Control,scene4,89,A3,remembered,4
69,Control,scene4,92,B3,forgotten,4
69,Control,scene4,95,X3,forgotten,5
69,Control,scene4,99,X5,remembered,1
69,Control,scene4,102,A3,forgotten,5
69,Control,scene4,105,B3,forgotten,5
69,Control,scene4,109,A1,forgotten,3
69,Control,scene4,111,B1,forgotten,3
69,Control,scene4,114,A3,forgotten,6
69,Control,scene4,116,B3,forgotten,6
69,Control,scene4,118,X4,forgotten,4
69,Control,scene4,122,X2,remembered,2
69,Control,scene4,126,X6,remembered,3
69,Control,scene4,129,A2,forgotten,4
69,Control,scene4,133,B2,forgotten,4
69,Control,scene4,136,X2,remembered,3
69,Control,scene4,138,A2,remembered,5
69,Control,scene4,140,B2,forgotten,5
69,Control,scene4,142,X5,forgotten,2
69,Control,scene4,145,X1,forgotten,3
69,Control,scene4,148,X5,remembered,3
69,Control,scene4,152,A2,forgotten,6
69,Control,scene4,156,B2,forgotten,6
69,Control,scene4,158,A1,forgotten,4
69,Control,scene4,161,B1,forgotten,4
69,Control,scene4,163,X6,remembered,4
69,Control,scene4,166,X1,remembered,4
69,Control,scene4,168,X4,forgotten,5
69,Control,scene4,171,X2,remembered,4
69,Control,scene4,173,X5,forgotten,4
69,Control,scene4,177,X4,remembered,6
69,Control,scene4,180,X6,forgotten,5
69,Control,scene4,183,A2,remembered,7
69,Control,scene4,185,B2,remembered,7
69,Control,scene4,187,X2,remembered,5
69,Control,scene4,189,X5,remembered,5
69,Control,scene4,194,X4,forgotten,7
69,Control,scene4,197,X2,forgotten,6
69,Control,scene4,199,X6,forgotten,6
69,Control,scene4,203,A1,remembered,5
69,Control,scene4,206,B1,forgotten,5
69,Control,scene4,208,A3,remembered,7
69,Control,scene4,212,B3,remembered,7
69,Control,scene4,215,X6,remembered,7
69,Control,scene4,219,X3,remembered,6
69,Control,scene4,221,X5,remembered,6
69,Control,scene4,225,X3,forgotten,7
69,Control,scene4,227,A1,remembered,6
69,Control,scene4,229,B1,forgotten,6
69,Control,scene4,231,X1,remembered,6
69,Control,scene4,233,X5,remembered,7
69,Control,scene4,235,A1,remembered,7
69,Control,scene4,238,B1,forgotten,7
69,Control,scene4,240,X2,forgotten,7
69,Control,scene4,243,X1,forgotten,7
