subid,group,run,TR,trialtype,recog,repetition
88,Stress,scene2,8,X1,forgotten,1
88,Stress,scene2,10,X6,forgotten,1
88,Stress,scene2,13,X3,forgotten,1
88,Stress,scene2,16,A3,remembered,1
88,Stress,scene2,20,B3,forgotten,1
88,Stress,scene2,22,A1,forgotten,1
88,Stress,scene2,24,B1,forgotten,1
88,Stress,scene2,26,X1,remembered,2
88,Stress,scene2,29,X4,remembered,1
88,Stress,scene2,33,X2,remembered,1
88,Stress,scene2,35,A2,forgotten,1
88,Stress,scene2,37,B2,remembered,1
88,Stress,scene2,39,X5,forgotten,1
88,Stress,scene2,41,X4,remembered,2
88,Stress,scene2,44,A2,forgotten,2
88,Stress,scene2,46,B2,forgotten,2
88,Stress,scene2,49,X2,forgotten,2
88,Stress,scene2,51,A2,remembered,3
88,Stress,scene2,55,B2,forgotten,3
88,Stress,scene2,59,A3,remembered,2
88,Stress,scene2,62,B3,remembered,2
88,Stress,scene2,65,X6,forgotten,2
88,Stress,scene2,67,X3,forgotten,2
88,Stress,scene2,70,X1,remembered,3
88,Stress,scene2,74,A2,forgotten,4
88,Stress,scene2,76,B2,forgotten,4
88,Stress,scene2,79,A1,forgotten,2
88,Stress,scene2,81,B1,forgotten,2
88,Stress,scene2,83,X5,remembered,2
88,Stress,scene2,85,X6,forgotten,3
88,Stress,scene2,87,X2,forgotten,3
88,Stress,scene2,89,A1,remembered,3
88,Stress,scene2,93,B1,forgotten,3
88,Stress,scene2,97,A2,forgotten,5
88,Stress,scene2,100,B2,remembered,5
88,Stress,scene2,102,X4,forgotten,3
88,Stress,scene2,106,X2,remembered,4
88,Stress,scene2,109,A3,remembered,3
88,Stress,scene2,113,B3,remembered,3
88,Stress,scene2,116,X3,forgotten,3
88,Stress,scene2,118,X4,remembered,4
88,Stress,scene2,120,X1,forgotten,4
88,Stress,scene2,123,X6,remembered,4
88,Stress,scene2,126,X1,remembered,5
88,Stress,scene2,130,X5,remembered,3
88,Stress,scene2,132,A3,forgotten,4
88,Stress,scene2,136,B3,forgotten,4
88,Stress,scene2,139,A1,forgotten,4
88,Stress,scene2,143,B1,forgotten,4
88,Stress,scene2,145,X1,remembered,6
88,Stress,scene2,149,X2,forgotten,5
88,Stress,scene2,151,A1,remembered,5
88,Stress,scene2,154,B1,forgotten,5
88,Stress,scene2,157,A3,remembered,5
88,Stress,scene2,159,B3,forgotten,5
88,Stress,scene2,161,X3,remembered,4
88,Stress,scene2,165,X2,remembered,6
88,Stress,scene2,168,X5,forgotten,4
88,Stress,scene2,171,X4,remembered,5
88,Stress,scene2,173,X3,forgotten,5
88,Stress,scene2,176,X5,remembered,5
88,Stress,scene2,179,X6,forgotten,5
88,Stress,scene2,183,X3,remembered,6
88,Stress,scene2,185,X4,remembered,6
88,Stress,scene2,187,X6,forgotten,6
88,Stress,scene2,190,X3,forgotten,7
88,Stress,scene2,192,A3,forgotten,6
88,Stress,scene2,195,B3,forgotten,6
88,Stress,scene2,199,X1,forgotten,7
88,Stress,scene2,202,X5,remembered,6
88,Stress,scene2,204,A1,remembered,6
88,Stress,scene2,206,B1,forgotten,6
88,Stress,scene2,208,X2,forgotten,7
88,Stress,scene2,211,A2,forgotten,6
88,Stress,scene2,215,B2,forgotten,6
88,Stress,scene2,218,X5,remembered,7
88,Stress,scene2,222,A1,remembered,7
88,Stress,scene2,225,B1,forgotten,7
88,Stress,scene2,228,A3,remembered,7
88,Stress,scene2,230,B3,forgotten,7
88,Stress,scene2,233,A2,forgotten,7
88,Stress,scene2,236,B2,forgotten,7
88,Stress,scene2,239,X4,remembered,7
88,Stress,scene2,242,X6,remembered,7
