subid,group,run,TR,trialtype,recog,repetition
44,Control,scene2,8,X2,forgotten,1
44,Control,scene2,11,A3,forgotten,1
44,Control,scene2,14,B3,forgotten,1
44,Control,scene2,18,X2,forgotten,2
44,Control,scene2,21,X6,remembered,1
44,Control,scene2,24,X1,forgotten,1
44,Control,scene2,28,X4,forgotten,1
44,Control,scene2,31,X3,forgotten,1
44,Control,scene2,34,A2,forgotten,1
44,Control,scene2,38,B2,remembered,1
44,Control,scene2,41,X3,forgotten,2
44,Control,scene2,43,X6,remembered,2
44,Control,scene2,45,A1,forgotten,1
44,Control,scene2,47,B1,remembered,1
44,Control,scene2,50,A3,remembered,2
44,Control,scene2,53,B3,remembered,2
44,Control,scene2,55,X6,forgotten,3
44,Control,scene2,57,A1,forgotten,2
44,Control,scene2,60,B1,forgotten,2
44,Control,scene2,64,X4,remembered,2
44,Control,scene2,67,X2,forgotten,3
44,Control,scene2,70,X4,forgotten,3
44,Control,scene2,73,X5,forgotten,1
44,Control,scene2,77,A3,forgotten,3
44,Control,scene2,79,B3,forgotten,3
44,Control,scene2,82,A1,remembered,3
44,Control,scene2,84,B1,forgotten,3
44,Control,scene2,87,X5,forgotten,2
44,Control,scene2,91,X1,forgotten,2
44,Control,scene2,95,X3,forgotten,3
44,Control,scene2,98,X2,forgotten,4
44,Control,scene2,101,A3,forgotten,4
44,Control,scene2,103,B3,remembered,4
44,Control,scene2,105,X5,remembered,3
44,Control,scene2,107,A2,forgotten,2
44,Control,scene2,111,B2,forgotten,2
44,Control,scene2,113,X3,forgotten,4
44,Control,scene2,115,X2,forgotten,5
44,Control,scene2,117,X4,forgotten,4
44,Control,scene2,120,A1,remembered,4
44,Control,scene2,123,B1,remembered,4
44,Control,scene2,125,A2,remembered,3
44,Control,scene2,128,B2,forgotten,3
44,Control,scene2,131,X2,forgotten,6
44,Control,scene2,135,A1,remembered,5
44,Control,scene2,137,B1,remembered,5
44,Control,scene2,139,X5,forgotten,4
44,Control,scene2,141,X6,forgotten,4
44,Control,scene2,144,X4,forgotten,5
44,Control,scene2,147,A2,remembered,4
44,Control,scene2,149,B2,forgotten,4
44,Control,scene2,151,X1,forgotten,3
44,Control,scene2,153,X3,forgotten,5
44,Control,scene2,155,A2,forgotten,5
44,Control,scene2,159,B2,forgotten,5
44,Control,scene2,162,X5,forgotten,5
44,Control,scene2,165,X3,forgotten,6
44,Control,scene2,169,A2,forgotten,6
44,Control,scene2,173,B2,remembered,6
44,Control,scene2,177,X5,forgotten,6
44,Control,scene2,179,X1,forgotten,4
44,Control,scene2,181,A1,forgotten,6
44,Control,scene2,185,B1,forgotten,6
44,Control,scene2,188,A3,remembered,5
44,Control,scene2,190,B3,forgotten,5
44,Control,scene2,194,X6,forgotten,5
44,Control,scene2,196,X1,forgotten,5
44,Control,scene2,200,A1,forgotten,7
44,Control,scene2,202,B1,forgotten,7
44,Control,scene2,205,X6,forgotten,6
44,Control,scene2,207,A3,remembered,6
44,Control,scene2,210,B3,forgotten,6
44,Control,scene2,212,A2,remembered,7
44,Control,scene2,214,B2,forgotten,7
44,Control,scene2,217,X3,forgotten,7
44,Control,scene2,220,X6,forgotten,7
44,Control,scene2,222,X5,forgotten,7
44,Control,scene2,225,A3,remembered,7
44,Control,scene2,228,B3,forgotten,7
44,Control,scene2,230,X4,remembered,6
44,Control,scene2,233,X1,forgotten,6
44,Control,scene2,235,X2,forgotten,7
44,Control,scene2,239,X4,forgotten,7
44,Control,scene2,241,X1,forgotten,7
