subid,group,run,TR,trialtype,recog,repetition
43,Stress,scene4,8,X4,remembered,1
43,Stress,scene4,10,X2,remembered,1
43,Stress,scene4,12,X5,remembered,1
43,Stress,scene4,14,X6,forgotten,1
43,Stress,scene4,17,A2,forgotten,1
43,Stress,scene4,19,B2,forgotten,1
43,Stress,scene4,21,A3,remembered,1
43,Stress,scene4,23,B3,remembered,1
43,Stress,scene4,26,X1,remembered,1
43,Stress,scene4,29,X2,remembered,2
43,Stress,scene4,32,X1,remembered,2
43,Stress,scene4,35,A2,remembered,2
43,Stress,scene4,37,B2,remembered,2
43,Stress,scene4,40,A1,remembered,1
43,Stress,scene4,44,B1,remembered,1
43,Stress,scene4,47,X5,remembered,2
43,Stress,scene4,49,A3,remembered,2
43,Stress,scene4,51,B3,forgotten,2
43,Stress,scene4,54,X6,remembered,2
43,Stress,scene4,56,X3,remembered,1
43,Stress,scene4,64,B3,remembered,3
43,Stress,scene4,67,X3,remembered,2
43,Stress,scene4,70,A2,remembered,3
43,Stress,scene4,74,B2,forgotten,3
43,Stress,scene4,77,X1,forgotten,3
43,Stress,scene4,79,A2,remembered,4
43,Stress,scene4,82,B2,forgotten,4
43,Stress,scene4,84,X2,remembered,3
43,Stress,scene4,87,X5,remembered,3
43,Stress,scene4,90,X1,remembered,4
43,Stress,scene4,94,X2,forgotten,4
43,Stress,scene4,96,X6,forgotten,3
43,Stress,scene4,100,X4,forgotten,2
43,Stress,scene4,104,A2,remembered,5
43,Stress,scene4,107,B2,remembered,5
43,Stress,scene4,110,X4,forgotten,3
43,Stress,scene4,113,X5,remembered,4
43,Stress,scene4,115,A3,remembered,4
43,Stress,scene4,117,B3,remembered,4
43,Stress,scene4,120,A1,remembered,2
43,Stress,scene4,123,B1,forgotten,2
43,Stress,scene4,127,A3,forgotten,5
43,Stress,scene4,131,B3,remembered,5
43,Stress,scene4,134,X6,remembered,4
43,Stress,scene4,137,X3,remembered,3
43,Stress,scene4,141,X5,remembered,5
43,Stress,scene4,144,A1,forgotten,3
43,Stress,scene4,146,B1,remembered,3
43,Stress,scene4,148,X6,forgotten,5
43,Stress,scene4,150,A3,remembered,6
43,Stress,scene4,154,B3,remembered,6
43,Stress,scene4,156,A1,remembered,4
43,Stress,scene4,159,B1,remembered,4
43,Stress,scene4,161,A3,remembered,7
43,Stress,scene4,165,B3,remembered,7
43,Stress,scene4,168,X1,forgotten,5
43,Stress,scene4,170,X3,remembered,4
43,Stress,scene4,173,X4,forgotten,4
43,Stress,scene4,175,A2,remembered,6
43,Stress,scene4,179,B2,remembered,6
43,Stress,scene4,182,A1,forgotten,5
43,Stress,scene4,185,B1,forgotten,5
43,Stress,scene4,188,X1,forgotten,6
43,Stress,scene4,191,X3,remembered,5
43,Stress,scene4,195,X5,forgotten,6
43,Stress,scene4,197,X2,remembered,5
43,Stress,scene4,201,X4,forgotten,5
43,Stress,scene4,203,X6,forgotten,6
43,Stress,scene4,207,X4,remembered,6
43,Stress,scene4,209,A1,remembered,6
43,Stress,scene4,213,B1,forgotten,6
43,Stress,scene4,215,A2,forgotten,7
43,Stress,scene4,219,B2,remembered,7
43,Stress,scene4,221,X2,forgotten,6
43,Stress,scene4,224,X4,remembered,7
43,Stress,scene4,226,A1,remembered,7
43,Stress,scene4,228,B1,forgotten,7
43,Stress,scene4,230,X1,forgotten,7
43,Stress,scene4,232,X3,remembered,6
43,Stress,scene4,235,X6,remembered,7
43,Stress,scene4,237,X5,remembered,7
43,Stress,scene4,240,X3,remembered,7
43,Stress,scene4,243,X2,remembered,7
