subid,group,run,TR,trialtype,recog,repetition
73,Control,scene4,8,A1,forgotten,1
73,Control,scene4,10,B1,remembered,1
73,Control,scene4,12,X6,forgotten,1
73,Control,scene4,15,X3,remembered,1
73,Control,scene4,18,X4,remembered,1
73,Control,scene4,20,X2,remembered,1
73,Control,scene4,22,X3,forgotten,2
73,Control,scene4,24,A1,forgotten,2
73,Control,scene4,26,B1,remembered,2
73,Control,scene4,29,A3,remembered,1
73,Control,scene4,31,B3,remembered,1
73,Control,scene4,35,X5,remembered,1
73,Control,scene4,37,X2,remembered,2
73,Control,scene4,41,X1,forgotten,1
73,Control,scene4,44,X4,remembered,2
73,Control,scene4,48,A1,forgotten,3
73,Control,scene4,51,B1,forgotten,3
73,Control,scene4,53,A3,remembered,2
73,Control,scene4,56,B3,forgotten,2
73,Control,scene4,60,X1,forgotten,2
73,Control,scene4,63,X2,remembered,3
73,Control,scene4,67,X4,forgotten,3
73,Control,scene4,69,X6,forgotten,2
73,Control,scene4,72,A2,remembered,1
73,Control,scene4,75,B2,remembered,1
73,Control,scene4,77,X3,remembered,3
73,Control,scene4,79,A1,remembered,4
73,Control,scene4,82,B1,remembered,4
73,Control,scene4,86,A2,remembered,2
73,Control,scene4,89,B2,remembered,2
73,Control,scene4,92,X6,forgotten,3
73,Control,scene4,95,X4,forgotten,4
73,Control,scene4,97,X1,remembered,3
73,Control,scene4,99,A3,forgotten,3
73,Control,scene4,102,B3,remembered,3
73,Control,scene4,106,X4,forgotten,5
73,Control,scene4,108,X6,remembered,4
73,Control,scene4,111,A3,remembered,4
73,Control,scene4,115,B3,remembered,4
73,Control,scene4,117,A2,remembered,3
73,Control,scene4,120,B2,forgotten,3
73,Control,scene4,123,X2,remembered,4
73,Control,scene4,126,A2,forgotten,4
73,Control,scene4,130,B2,remembered,4
73,Control,scene4,133,X1,forgotten,4
73,Control,scene4,135,A2,forgotten,5
73,Control,scene4,137,B2,forgotten,5
73,Control,scene4,140,X6,forgotten,5
73,Control,scene4,142,X4,forgotten,6
73,Control,scene4,144,X3,forgotten,4
73,Control,scene4,147,X1,forgotten,5
73,Control,scene4,149,X5,remembered,2
73,Control,scene4,153,X4,remembered,7
73,Control,scene4,156,A1,remembered,5
73,Control,scene4,160,B1,remembered,5
73,Control,scene4,163,A3,remembered,5
73,Control,scene4,165,B3,remembered,5
73,Control,scene4,169,X3,forgotten,5
73,Control,scene4,171,X2,remembered,5
73,Control,scene4,175,X5,remembered,3
73,Control,scene4,177,X6,remembered,6
73,Control,scene4,180,A1,remembered,6
73,Control,scene4,183,B1,remembered,6
73,Control,scene4,186,A2,remembered,6
73,Control,scene4,188,B2,remembered,6
73,Control,scene4,192,X2,remembered,6
73,Control,scene4,196,X1,remembered,6
73,Control,scene4,198,X5,remembered,4
73,Control,scene4,201,X2,remembered,7
73,Control,scene4,205,X6,forgotten,7
73,Control,scene4,209,A3,forgotten,6
73,Control,scene4,212,B3,remembered,6
73,Control,scene4,215,X5,remembered,5
73,Control,scene4,217,X3,remembered,6
73,Control,scene4,220,X1,forgotten,7
73,Control,scene4,222,X5,remembered,6
73,Control,scene4,224,A1,forgotten,7
73,Control,scene4,227,B1,remembered,7
73,Control,scene4,232,B3,forgotten,7
73,Control,scene4,234,X5,forgotten,7
73,Control,scene4,238,X3,remembered,7
73,Control,scene4,240,A2,remembered,7
73,Control,scene4,243,B2,forgotten,7
