subid,group,run,TR,trialtype,recog,repetition
89,Control,scene4,8,X1,remembered,1
89,Control,scene4,11,A1,forgotten,1
89,Control,scene4,14,B1,remembered,1
89,Control,scene4,17,A3,remembered,1
89,Control,scene4,20,B3,forgotten,1
89,Control,scene4,22,X3,forgotten,1
89,Control,scene4,25,X1,remembered,2
89,Control,scene4,27,X3,forgotten,2
89,Control,scene4,31,X6,remembered,1
89,Control,scene4,33,X2,forgotten,1
89,Control,scene4,35,X1,forgotten,3
89,Control,scene4,37,X4,forgotten,1
89,Control,scene4,40,A1,forgotten,2
89,Control,scene4,42,B1,remembered,2
89,Control,scene4,45,A2,forgotten,1
89,Control,scene4,48,B2,forgotten,1
89,Control,scene4,52,X3,forgotten,3
89,Control,scene4,54,X6,forgotten,2
89,Control,scene4,57,X2,forgotten,2
89,Control,scene4,59,X5,forgotten,1
89,Control,scene4,63,X2,remembered,3
89,Control,scene4,65,A3,forgotten,2
89,Control,scene4,68,B3,remembered,2
89,Control,scene4,72,X5,remembered,2
89,Control,scene4,74,X1,forgotten,4
89,Control,scene4,76,X2,remembered,4
89,Control,scene4,78,A1,forgotten,3
89,Control,scene4,82,B1,forgotten,3
89,Control,scene4,84,A2,forgotten,2
89,Control,scene4,88,B2,remembered,2
89,Control,scene4,90,X2,forgotten,5
89,Control,scene4,93,A3,forgotten,3
89,Control,scene4,95,B3,remembered,3
89,Control,scene4,97,A1,forgotten,4
89,Control,scene4,100,B1,forgotten,4
89,Control,scene4,103,X4,forgotten,2
89,Control,scene4,106,X2,remembered,6
89,Control,scene4,110,A1,forgotten,5
89,Control,scene4,114,B1,remembered,5
89,Control,scene4,117,X5,forgotten,3
89,Control,scene4,119,X3,remembered,4
89,Control,scene4,123,A3,forgotten,4
89,Control,scene4,125,B3,forgotten,4
89,Control,scene4,127,X4,forgotten,3
89,Control,scene4,129,X6,forgotten,3
89,Control,scene4,131,X4,remembered,4
89,Control,scene4,134,X5,forgotten,4
89,Control,scene4,136,X4,forgotten,5
89,Control,scene4,139,A2,forgotten,3
89,Control,scene4,143,B2,forgotten,3
89,Control,scene4,146,X3,remembered,5
89,Control,scene4,148,A2,forgotten,4
89,Control,scene4,151,B2,remembered,4
89,Control,scene4,155,X6,remembered,4
89,Control,scene4,158,X2,remembered,7
89,Control,scene4,161,X3,forgotten,6
89,Control,scene4,165,X6,remembered,5
89,Control,scene4,167,A2,forgotten,5
89,Control,scene4,171,B2,remembered,5
89,Control,scene4,175,X1,remembered,5
89,Control,scene4,177,X5,forgotten,5
89,Control,scene4,180,X4,remembered,6
89,Control,scene4,183,X5,remembered,6
89,Control,scene4,186,A3,forgotten,5
89,Control,scene4,188,B3,forgotten,5
89,Control,scene4,190,X6,forgotten,6
89,Control,scene4,193,A1,remembered,6
89,Control,scene4,197,B1,forgotten,6
89,Control,scene4,200,X1,forgotten,6
89,Control,scene4,202,X6,remembered,7
89,Control,scene4,205,A2,forgotten,6
89,Control,scene4,209,B2,remembered,6
89,Control,scene4,212,A3,forgotten,6
89,Control,scene4,215,B3,forgotten,6
89,Control,scene4,217,A2,forgotten,7
89,Control,scene4,219,B2,forgotten,7
89,Control,scene4,222,X4,forgotten,7
89,Control,scene4,224,X3,forgotten,7
89,Control,scene4,226,X5,forgotten,7
89,Control,scene4,230,X1,forgotten,7
89,Control,scene4,233,A3,remembered,7
89,Control,scene4,237,B3,forgotten,7
89,Control,scene4,240,A1,remembered,7
89,Control,scene4,243,B1,forgotten,7
