subid,group,run,TR,trialtype,recog,repetition
41,Control,scene3,8,X5,forgotten,1
41,Control,scene3,10,X6,forgotten,1
41,Control,scene3,13,X4,remembered,1
41,Control,scene3,15,A2,remembered,1
41,Control,scene3,19,B2,forgotten,1
41,Control,scene3,21,X4,remembered,2
41,Control,scene3,24,X3,remembered,1
41,Control,scene3,28,X5,forgotten,2
41,Control,scene3,31,A3,remembered,1
41,Control,scene3,33,B3,remembered,1
41,Control,scene3,36,X4,remembered,3
41,Control,scene3,39,X2,remembered,1
41,Control,scene3,41,A2,forgotten,2
41,Control,scene3,45,B2,forgotten,2
41,Control,scene3,48,A1,forgotten,1
41,Control,scene3,51,B1,remembered,1
41,Control,scene3,53,A3,forgotten,2
41,Control,scene3,55,B3,remembered,2
41,Control,scene3,59,X3,forgotten,2
41,Control,scene3,63,X2,remembered,2
41,Control,scene3,65,X6,remembered,2
41,Control,scene3,69,X3,forgotten,3
41,Control,scene3,71,X2,remembered,3
41,Control,scene3,75,A1,remembered,2
41,Control,scene3,77,B1,remembered,2
41,Control,scene3,80,X6,remembered,3
41,Control,scene3,83,X5,forgotten,3
41,Control,scene3,87,X6,forgotten,4
41,Control,scene3,91,A1,forgotten,3
41,Control,scene3,94,B1,forgotten,3
41,Control,scene3,97,A3,remembered,3
41,Control,scene3,100,B3,forgotten,3
41,Control,scene3,104,X4,forgotten,4
41,Control,scene3,106,X5,remembered,4
41,Control,scene3,108,X1,forgotten,1
41,Control,scene3,111,A3,forgotten,4
41,Control,scene3,113,B3,remembered,4
41,Control,scene3,116,X5,remembered,5
41,Control,scene3,120,A2,remembered,3
41,Control,scene3,123,B2,forgotten,3
41,Control,scene3,127,X2,remembered,4
41,Control,scene3,129,X3,remembered,4
41,Control,scene3,131,A2,remembered,4
41,Control,scene3,134,B2,forgotten,4
41,Control,scene3,136,X5,remembered,6
41,Control,scene3,139,X3,remembered,5
41,Control,scene3,141,X2,remembered,5
41,Control,scene3,144,X4,remembered,5
41,Control,scene3,148,X6,forgotten,5
41,Control,scene3,151,X1,forgotten,2
41,Control,scene3,155,A1,remembered,4
41,Control,scene3,158,B1,remembered,4
41,Control,scene3,161,X1,remembered,3
41,Control,scene3,164,A2,remembered,5
41,Control,scene3,167,B2,remembered,5
41,Control,scene3,171,A3,forgotten,5
41,Control,scene3,174,B3,remembered,5
41,Control,scene3,177,X3,forgotten,6
41,Control,scene3,180,X2,forgotten,6
41,Control,scene3,183,X4,forgotten,6
41,Control,scene3,185,X3,forgotten,7
41,Control,scene3,187,X1,remembered,4
41,Control,scene3,189,X4,forgotten,7
41,Control,scene3,192,X1,forgotten,5
41,Control,scene3,194,X5,forgotten,7
41,Control,scene3,196,A1,forgotten,5
41,Control,scene3,198,B1,remembered,5
41,Control,scene3,200,A3,remembered,6
41,Control,scene3,202,B3,remembered,6
41,Control,scene3,205,X2,forgotten,7
41,Control,scene3,207,A2,remembered,6
41,Control,scene3,209,B2,remembered,6
41,Control,scene3,211,X6,remembered,6
41,Control,scene3,214,A3,remembered,7
41,Control,scene3,216,B3,forgotten,7
41,Control,scene3,218,X6,forgotten,7
41,Control,scene3,221,X1,forgotten,6
41,Control,scene3,223,A2,remembered,7
41,Control,scene3,225,B2,remembered,7
41,Control,scene3,228,A1,remembered,6
41,Control,scene3,232,B1,remembered,6
41,Control,scene3,236,X1,remembered,7
41,Control,scene3,238,A1,remembered,7
41,Control,scene3,242,B1,forgotten,7
