subid,group,run,TR,trialtype,recog,repetition
17,Control,scene2,8,X2,remembered,1
17,Control,scene2,10,X6,forgotten,1
17,Control,scene2,13,X4,remembered,1
17,Control,scene2,15,X2,remembered,2
17,Control,scene2,17,X4,forgotten,2
17,Control,scene2,19,A1,forgotten,1
17,Control,scene2,23,B1,forgotten,1
17,Control,scene2,26,X5,forgotten,1
17,Control,scene2,30,X2,remembered,3
17,Control,scene2,34,X3,remembered,1
17,Control,scene2,36,X5,forgotten,2
17,Control,scene2,39,A3,forgotten,1
17,Control,scene2,43,B3,forgotten,1
17,Control,scene2,46,A2,forgotten,1
17,Control,scene2,50,B2,forgotten,1
17,Control,scene2,52,A3,forgotten,2
17,Control,scene2,55,B3,forgotten,2
17,Control,scene2,58,X6,forgotten,2
17,Control,scene2,62,X5,remembered,3
17,Control,scene2,64,X6,forgotten,3
17,Control,scene2,66,A3,forgotten,3
17,Control,scene2,69,B3,forgotten,3
17,Control,scene2,73,X1,remembered,1
17,Control,scene2,76,X6,remembered,4
17,Control,scene2,80,X4,forgotten,3
17,Control,scene2,82,X1,forgotten,2
17,Control,scene2,84,A1,forgotten,2
17,Control,scene2,87,B1,forgotten,2
17,Control,scene2,89,X5,remembered,4
17,Control,scene2,91,X6,forgotten,5
17,Control,scene2,94,A2,remembered,2
17,Control,scene2,97,B2,remembered,2
17,Control,scene2,100,A3,remembered,4
17,Control,scene2,102,B3,forgotten,4
17,Control,scene2,105,X4,remembered,4
17,Control,scene2,107,X1,forgotten,3
17,Control,scene2,110,A2,remembered,3
17,Control,scene2,112,B2,remembered,3
17,Control,scene2,114,A3,forgotten,5
17,Control,scene2,117,B3,forgotten,5
17,Control,scene2,121,A2,remembered,4
17,Control,scene2,123,B2,remembered,4
17,Control,scene2,125,A1,forgotten,3
17,Control,scene2,127,B1,forgotten,3
17,Control,scene2,131,X2,remembered,4
17,Control,scene2,134,X3,forgotten,2
17,Control,scene2,136,A2,remembered,5
17,Control,scene2,138,B2,remembered,5
17,Control,scene2,142,A1,forgotten,4
17,Control,scene2,144,B1,forgotten,4
17,Control,scene2,147,X4,forgotten,5
17,Control,scene2,149,X1,remembered,4
17,Control,scene2,151,X5,remembered,5
17,Control,scene2,155,A3,forgotten,6
17,Control,scene2,158,B3,forgotten,6
17,Control,scene2,161,X4,forgotten,6
17,Control,scene2,163,X5,remembered,6
17,Control,scene2,165,X1,remembered,5
17,Control,scene2,169,X3,remembered,3
17,Control,scene2,172,X2,remembered,5
17,Control,scene2,175,X1,forgotten,6
17,Control,scene2,179,X6,forgotten,6
17,Control,scene2,181,X3,remembered,4
17,Control,scene2,185,A1,forgotten,5
17,Control,scene2,187,B1,remembered,5
17,Control,scene2,189,X2,remembered,6
17,Control,scene2,192,X4,remembered,7
17,Control,scene2,195,A2,forgotten,6
17,Control,scene2,197,B2,forgotten,6
17,Control,scene2,200,X3,forgotten,5
17,Control,scene2,204,X2,forgotten,7
17,Control,scene2,206,X1,remembered,7
17,Control,scene2,209,A3,forgotten,7
17,Control,scene2,211,B3,forgotten,7
17,Control,scene2,214,A2,forgotten,7
17,Control,scene2,217,B2,forgotten,7
17,Control,scene2,220,A1,remembered,6
17,Control,scene2,222,B1,remembered,6
17,Control,scene2,228,X3,remembered,6
17,Control,scene2,231,A1,forgotten,7
17,Control,scene2,235,B1,remembered,7
17,Control,scene2,239,X5,forgotten,7
17,Control,scene2,242,X3,forgotten,7
