subid,group,run,TR,trialtype,recog,repetition
74,Control,scene3,8,X3,forgotten,1
74,Control,scene3,12,A1,forgotten,1
74,Control,scene3,15,B1,remembered,1
74,Control,scene3,17,A2,remembered,1
74,Control,scene3,20,B2,forgotten,1
74,Control,scene3,22,X1,forgotten,1
74,Control,scene3,25,X3,remembered,2
74,Control,scene3,28,A3,forgotten,1
74,Control,scene3,32,B3,remembered,1
74,Control,scene3,34,X6,forgotten,1
74,Control,scene3,38,X3,forgotten,3
74,Control,scene3,41,A3,remembered,2
74,Control,scene3,43,B3,remembered,2
74,Control,scene3,45,A1,remembered,2
74,Control,scene3,47,B1,forgotten,2
74,Control,scene3,50,X1,forgotten,2
74,Control,scene3,52,X4,forgotten,1
74,Control,scene3,54,X1,forgotten,3
74,Control,scene3,56,X2,forgotten,1
74,Control,scene3,58,A3,forgotten,3
74,Control,scene3,61,B3,remembered,3
74,Control,scene3,64,X2,remembered,2
74,Control,scene3,67,X6,forgotten,2
74,Control,scene3,69,A3,forgotten,4
74,Control,scene3,71,B3,forgotten,4
74,Control,scene3,75,X6,forgotten,3
74,Control,scene3,79,X5,forgotten,1
74,Control,scene3,81,A2,forgotten,2
74,Control,scene3,83,B2,forgotten,2
74,Control,scene3,87,X3,forgotten,4
74,Control,scene3,89,A2,remembered,3
74,Control,scene3,91,B2,remembered,3
74,Control,scene3,94,X2,forgotten,3
74,Control,scene3,97,A2,forgotten,4
74,Control,scene3,99,B2,remembered,4
74,Control,scene3,103,X5,forgotten,2
74,Control,scene3,106,X3,remembered,5
74,Control,scene3,108,X5,forgotten,3
74,Control,scene3,112,X2,forgotten,4
74,Control,scene3,116,X4,forgotten,2
74,Control,scene3,119,X1,forgotten,4
74,Control,scene3,123,A3,remembered,5
74,Control,scene3,126,B3,remembered,5
74,Control,scene3,128,X4,forgotten,3
74,Control,scene3,130,X2,forgotten,5
74,Control,scene3,133,A1,forgotten,3
74,Control,scene3,136,B1,forgotten,3
74,Control,scene3,140,X3,remembered,6
74,Control,scene3,144,X6,forgotten,4
74,Control,scene3,146,X4,remembered,5
74,Control,scene3,151,X5,forgotten,4
74,Control,scene3,154,X2,forgotten,6
74,Control,scene3,158,A1,remembered,4
74,Control,scene3,161,B1,remembered,4
74,Control,scene3,164,X4,forgotten,6
74,Control,scene3,167,A1,forgotten,5
74,Control,scene3,171,B1,forgotten,5
74,Control,scene3,173,A2,forgotten,5
74,Control,scene3,177,B2,forgotten,5
74,Control,scene3,180,X5,remembered,5
74,Control,scene3,184,A2,remembered,6
74,Control,scene3,187,B2,remembered,6
74,Control,scene3,192,X4,forgotten,7
74,Control,scene3,195,A1,remembered,6
74,Control,scene3,197,B1,remembered,6
74,Control,scene3,201,A2,forgotten,7
74,Control,scene3,205,B2,forgotten,7
74,Control,scene3,208,X5,forgotten,6
74,Control,scene3,211,X6,forgotten,5
74,Control,scene3,214,A3,remembered,6
74,Control,scene3,216,B3,remembered,6
74,Control,scene3,219,X6,remembered,6
74,Control,scene3,222,X5,forgotten,7
74,Control,scene3,224,X3,remembered,7
74,Control,scene3,226,X1,remembered,7
74,Control,scene3,229,A3,remembered,7
74,Control,scene3,233,B3,forgotten,7
74,Control,scene3,238,B1,forgotten,7
74,Control,scene3,240,X2,forgotten,7
74,Control,scene3,242,X6,remembered,7
