subid,group,run,TR,trialtype,recog,repetition
60,Stress,scene4,8,A1,forgotten,1
60,Stress,scene4,11,B1,forgotten,1
60,Stress,scene4,13,X4,forgotten,1
60,Stress,scene4,17,A2,remembered,1
60,Stress,scene4,21,B2,forgotten,1
60,Stress,scene4,25,A3,forgotten,1
60,Stress,scene4,27,B3,forgotten,1
60,Stress,scene4,29,X2,forgotten,1
60,Stress,scene4,33,X3,remembered,1
60,Stress,scene4,36,A2,forgotten,2
60,Stress,scene4,40,B2,remembered,2
60,Stress,scene4,44,A1,forgotten,2
60,Stress,scene4,47,B1,remembered,2
60,Stress,scene4,49,X1,forgotten,1
60,Stress,scene4,52,A3,forgotten,2
60,Stress,scene4,56,B3,forgotten,2
60,Stress,scene4,58,X1,remembered,2
60,Stress,scene4,60,A1,remembered,3
60,Stress,scene4,62,B1,forgotten,3
60,Stress,scene4,64,X1,forgotten,3
60,Stress,scene4,66,X2,remembered,2
60,Stress,scene4,69,A3,forgotten,3
60,Stress,scene4,73,B3,remembered,3
60,Stress,scene4,77,X2,forgotten,3
60,Stress,scene4,80,X4,forgotten,2
60,Stress,scene4,82,A3,forgotten,4
60,Stress,scene4,84,B3,forgotten,4
60,Stress,scene4,87,X1,forgotten,4
60,Stress,scene4,90,X5,remembered,1
60,Stress,scene4,92,X6,forgotten,1
60,Stress,scene4,94,X3,remembered,2
60,Stress,scene4,97,A2,forgotten,3
60,Stress,scene4,101,B2,forgotten,3
60,Stress,scene4,104,X6,remembered,2
60,Stress,scene4,106,A1,forgotten,4
60,Stress,scene4,109,B1,forgotten,4
60,Stress,scene4,112,X3,forgotten,3
60,Stress,scene4,115,X5,forgotten,2
60,Stress,scene4,117,X6,forgotten,3
60,Stress,scene4,121,X2,forgotten,4
60,Stress,scene4,124,X4,forgotten,3
60,Stress,scene4,126,X2,forgotten,5
60,Stress,scene4,130,A2,forgotten,4
60,Stress,scene4,132,B2,forgotten,4
60,Stress,scene4,135,X6,remembered,4
60,Stress,scene4,139,X3,forgotten,4
60,Stress,scene4,141,A2,forgotten,5
60,Stress,scene4,143,B2,remembered,5
60,Stress,scene4,146,X5,forgotten,3
60,Stress,scene4,149,A2,forgotten,6
60,Stress,scene4,152,B2,forgotten,6
60,Stress,scene4,155,X1,remembered,5
60,Stress,scene4,157,X3,remembered,5
60,Stress,scene4,160,A1,forgotten,5
60,Stress,scene4,162,B1,forgotten,5
60,Stress,scene4,165,A3,remembered,5
60,Stress,scene4,168,B3,forgotten,5
60,Stress,scene4,170,X5,remembered,4
60,Stress,scene4,173,X3,remembered,6
60,Stress,scene4,177,X4,remembered,4
60,Stress,scene4,179,A1,forgotten,6
60,Stress,scene4,181,B1,forgotten,6
60,Stress,scene4,185,X2,forgotten,6
60,Stress,scene4,188,X6,forgotten,5
60,Stress,scene4,190,X4,remembered,5
60,Stress,scene4,193,X6,forgotten,6
60,Stress,scene4,196,X5,remembered,5
60,Stress,scene4,198,X1,remembered,6
60,Stress,scene4,200,A2,forgotten,7
60,Stress,scene4,202,B2,forgotten,7
60,Stress,scene4,205,X3,remembered,7
60,Stress,scene4,207,X5,forgotten,6
60,Stress,scene4,210,X4,remembered,6
60,Stress,scene4,213,X5,remembered,7
60,Stress,scene4,216,X6,forgotten,7
60,Stress,scene4,220,A3,remembered,6
60,Stress,scene4,224,B3,remembered,6
60,Stress,scene4,226,A1,remembered,7
60,Stress,scene4,228,B1,remembered,7
60,Stress,scene4,231,X2,forgotten,7
60,Stress,scene4,233,A3,forgotten,7
60,Stress,scene4,235,B3,remembered,7
60,Stress,scene4,238,X1,forgotten,7
60,Stress,scene4,242,X4,remembered,7
