subid,group,run,TR,trialtype,recog,repetition
62,Control,scene3,8,A3,forgotten,1
62,Control,scene3,11,B3,remembered,1
62,Control,scene3,13,A2,remembered,1
62,Control,scene3,16,B2,forgotten,1
62,Control,scene3,20,X4,forgotten,1
62,Control,scene3,24,X6,forgotten,1
62,Control,scene3,27,A2,remembered,2
62,Control,scene3,29,B2,forgotten,2
62,Control,scene3,32,X6,remembered,2
62,Control,scene3,35,X5,forgotten,1
62,Control,scene3,38,X3,forgotten,1
62,Control,scene3,40,X2,forgotten,1
62,Control,scene3,42,X4,remembered,2
62,Control,scene3,44,X3,forgotten,2
62,Control,scene3,46,X2,remembered,2
62,Control,scene3,50,A2,remembered,3
62,Control,scene3,54,B2,forgotten,3
62,Control,scene3,56,A3,forgotten,2
62,Control,scene3,60,B3,remembered,2
62,Control,scene3,63,A2,remembered,4
62,Control,scene3,66,B2,remembered,4
62,Control,scene3,69,X4,forgotten,3
62,Control,scene3,72,X6,forgotten,3
62,Control,scene3,75,A1,forgotten,1
62,Control,scene3,78,B1,forgotten,1
62,Control,scene3,82,X6,forgotten,4
62,Control,scene3,85,X1,forgotten,1
62,Control,scene3,87,X5,remembered,2
62,Control,scene3,91,X3,forgotten,3
62,Control,scene3,94,X5,forgotten,3
62,Control,scene3,98,X6,forgotten,5
62,Control,scene3,100,X1,forgotten,2
62,Control,scene3,102,X5,forgotten,4
62,Control,scene3,105,A2,remembered,5
62,Control,scene3,107,B2,forgotten,5
62,Control,scene3,111,X5,forgotten,5
62,Control,scene3,115,A3,remembered,3
62,Control,scene3,118,B3,forgotten,3
62,Control,scene3,121,X1,forgotten,3
62,Control,scene3,125,A2,forgotten,6
62,Control,scene3,127,B2,forgotten,6
62,Control,scene3,129,A3,remembered,4
62,Control,scene3,131,B3,forgotten,4
62,Control,scene3,133,X4,remembered,4
62,Control,scene3,135,A3,remembered,5
62,Control,scene3,137,B3,forgotten,5
62,Control,scene3,140,X2,remembered,3
62,Control,scene3,143,A1,forgotten,2
62,Control,scene3,147,B1,forgotten,2
62,Control,scene3,150,A3,remembered,6
62,Control,scene3,153,B3,remembered,6
62,Control,scene3,155,X4,remembered,5
62,Control,scene3,158,X1,remembered,4
62,Control,scene3,160,A1,forgotten,3
62,Control,scene3,163,B1,forgotten,3
62,Control,scene3,165,X1,remembered,5
62,Control,scene3,169,X3,forgotten,4
62,Control,scene3,171,X5,forgotten,6
62,Control,scene3,174,A2,forgotten,7
62,Control,scene3,176,B2,remembered,7
62,Control,scene3,179,X4,remembered,6
62,Control,scene3,183,A3,forgotten,7
62,Control,scene3,187,B3,remembered,7
62,Control,scene3,190,X3,forgotten,5
62,Control,scene3,192,X2,forgotten,4
62,Control,scene3,196,A1,remembered,4
62,Control,scene3,199,B1,remembered,4
62,Control,scene3,201,X1,forgotten,6
62,Control,scene3,203,A1,forgotten,5
62,Control,scene3,205,B1,remembered,5
62,Control,scene3,208,X6,forgotten,6
62,Control,scene3,211,X2,forgotten,5
62,Control,scene3,213,X3,forgotten,6
62,Control,scene3,215,X4,remembered,7
62,Control,scene3,218,A1,forgotten,6
62,Control,scene3,220,B1,forgotten,6
62,Control,scene3,223,X2,remembered,6
62,Control,scene3,225,X1,forgotten,7
62,Control,scene3,228,X5,remembered,7
62,Control,scene3,231,X3,forgotten,7
62,Control,scene3,233,X2,forgotten,7
62,Control,scene3,235,X6,remembered,7
62,Control,scene3,239,A1,forgotten,7
62,Control,scene3,243,B1,forgotten,7
