subid,group,run,TR,trialtype,recog,repetition
31,Control,scene2,8,A2,forgotten,1
31,Control,scene2,11,B2,forgotten,1
31,Control,scene2,15,X5,forgotten,1
31,Control,scene2,18,X3,remembered,1
31,Control,scene2,22,A3,forgotten,1
31,Control,scene2,25,B3,forgotten,1
31,Control,scene2,28,A1,forgotten,1
31,Control,scene2,31,B1,remembered,1
31,Control,scene2,33,A2,forgotten,2
31,Control,scene2,36,B2,forgotten,2
31,Control,scene2,38,X5,remembered,2
31,Control,scene2,40,X6,remembered,1
31,Control,scene2,43,X1,forgotten,1
31,Control,scene2,46,A1,forgotten,2
31,Control,scene2,50,B1,remembered,2
31,Control,scene2,53,A3,remembered,2
31,Control,scene2,55,B3,remembered,2
31,Control,scene2,59,A2,forgotten,3
31,Control,scene2,63,B2,forgotten,3
31,Control,scene2,67,X5,forgotten,3
31,Control,scene2,70,A1,forgotten,3
31,Control,scene2,72,B1,forgotten,3
31,Control,scene2,74,X3,forgotten,2
31,Control,scene2,77,A3,remembered,3
31,Control,scene2,81,B3,remembered,3
31,Control,scene2,84,X3,remembered,3
31,Control,scene2,87,X6,forgotten,2
31,Control,scene2,89,X1,forgotten,2
31,Control,scene2,91,X2,forgotten,1
31,Control,scene2,93,X6,forgotten,3
31,Control,scene2,96,X4,remembered,1
31,Control,scene2,99,A2,remembered,4
31,Control,scene2,102,B2,remembered,4
31,Control,scene2,105,X4,remembered,2
31,Control,scene2,109,X6,forgotten,4
31,Control,scene2,112,X4,remembered,3
31,Control,scene2,114,X2,forgotten,2
31,Control,scene2,118,A1,remembered,4
31,Control,scene2,120,B1,forgotten,4
31,Control,scene2,123,X1,forgotten,3
31,Control,scene2,125,X6,remembered,5
31,Control,scene2,127,X2,remembered,3
31,Control,scene2,129,A1,forgotten,5
31,Control,scene2,132,B1,forgotten,5
31,Control,scene2,134,X2,forgotten,4
31,Control,scene2,138,X1,forgotten,4
31,Control,scene2,141,A3,forgotten,4
31,Control,scene2,143,B3,forgotten,4
31,Control,scene2,145,X4,forgotten,4
31,Control,scene2,149,X3,remembered,4
31,Control,scene2,153,X4,forgotten,5
31,Control,scene2,155,X1,forgotten,5
31,Control,scene2,159,X6,forgotten,6
31,Control,scene2,162,A3,remembered,5
31,Control,scene2,164,B3,forgotten,5
31,Control,scene2,167,X6,remembered,7
31,Control,scene2,170,A1,forgotten,6
31,Control,scene2,174,B1,remembered,6
31,Control,scene2,178,X5,remembered,4
31,Control,scene2,182,X3,remembered,6
31,Control,scene2,186,A3,forgotten,6
31,Control,scene2,189,B3,remembered,6
31,Control,scene2,191,A1,forgotten,7
31,Control,scene2,193,B1,remembered,7
31,Control,scene2,198,B2,forgotten,5
31,Control,scene2,200,X4,remembered,6
31,Control,scene2,202,A3,forgotten,7
31,Control,scene2,206,B3,remembered,7
31,Control,scene2,209,X2,forgotten,5
31,Control,scene2,212,A2,forgotten,6
31,Control,scene2,215,B2,remembered,6
31,Control,scene2,218,X5,remembered,5
31,Control,scene2,220,X1,forgotten,6
31,Control,scene2,222,X2,forgotten,6
31,Control,scene2,224,X3,remembered,7
31,Control,scene2,227,A2,remembered,7
31,Control,scene2,230,B2,forgotten,7
31,Control,scene2,234,X5,forgotten,6
31,Control,scene2,236,X4,forgotten,7
31,Control,scene2,238,X1,forgotten,7
31,Control,scene2,240,X2,remembered,7
31,Control,scene2,243,X5,forgotten,7
