subid,group,run,TR,trialtype,recog,repetition
82,Control,scene3,8,X3,forgotten,1
82,Control,scene3,11,A1,forgotten,1
82,Control,scene3,14,B1,forgotten,1
82,Control,scene3,18,X1,forgotten,1
82,Control,scene3,22,A3,forgotten,1
82,Control,scene3,26,B3,forgotten,1
82,Control,scene3,28,X2,forgotten,1
82,Control,scene3,30,A1,forgotten,2
82,Control,scene3,34,B1,forgotten,2
82,Control,scene3,37,X6,forgotten,1
82,Control,scene3,39,A3,remembered,2
82,Control,scene3,42,B3,remembered,2
82,Control,scene3,46,A2,forgotten,1
82,Control,scene3,48,B2,forgotten,1
82,Control,scene3,50,X5,forgotten,1
82,Control,scene3,52,X2,forgotten,2
82,Control,scene3,55,A1,forgotten,3
82,Control,scene3,58,B1,forgotten,3
82,Control,scene3,61,X4,forgotten,1
82,Control,scene3,63,X6,forgotten,2
82,Control,scene3,65,A3,forgotten,3
82,Control,scene3,68,B3,remembered,3
82,Control,scene3,71,X3,forgotten,2
82,Control,scene3,73,A3,remembered,4
82,Control,scene3,77,B3,forgotten,4
82,Control,scene3,81,A1,forgotten,4
82,Control,scene3,84,B1,forgotten,4
82,Control,scene3,87,A3,remembered,5
82,Control,scene3,89,B3,forgotten,5
82,Control,scene3,92,X6,forgotten,3
82,Control,scene3,94,A1,forgotten,5
82,Control,scene3,97,B1,forgotten,5
82,Control,scene3,99,X1,forgotten,2
82,Control,scene3,103,X2,forgotten,3
82,Control,scene3,105,X4,remembered,2
82,Control,scene3,108,X3,forgotten,3
82,Control,scene3,111,A3,forgotten,6
82,Control,scene3,114,B3,forgotten,6
82,Control,scene3,118,X6,forgotten,4
82,Control,scene3,120,X2,remembered,4
82,Control,scene3,123,X4,forgotten,3
82,Control,scene3,125,A2,remembered,2
82,Control,scene3,127,B2,forgotten,2
82,Control,scene3,130,X6,forgotten,5
82,Control,scene3,133,A2,forgotten,3
82,Control,scene3,136,B2,forgotten,3
82,Control,scene3,138,A1,forgotten,6
82,Control,scene3,140,B1,forgotten,6
82,Control,scene3,143,X2,forgotten,5
82,Control,scene3,148,X6,remembered,6
82,Control,scene3,150,X2,remembered,6
82,Control,scene3,154,X1,forgotten,3
82,Control,scene3,157,X4,forgotten,4
82,Control,scene3,159,X5,forgotten,2
82,Control,scene3,161,X3,forgotten,5
82,Control,scene3,163,A2,forgotten,4
82,Control,scene3,165,B2,forgotten,4
82,Control,scene3,169,X5,forgotten,3
82,Control,scene3,172,A2,forgotten,5
82,Control,scene3,176,B2,forgotten,5
82,Control,scene3,180,X1,forgotten,4
82,Control,scene3,184,X6,forgotten,7
82,Control,scene3,187,X3,forgotten,6
82,Control,scene3,190,A3,remembered,7
82,Control,scene3,192,B3,forgotten,7
82,Control,scene3,196,X5,forgotten,4
82,Control,scene3,198,X4,forgotten,5
82,Control,scene3,201,A1,forgotten,7
82,Control,scene3,205,B1,forgotten,7
82,Control,scene3,209,X1,forgotten,5
82,Control,scene3,211,X3,forgotten,7
82,Control,scene3,214,A2,remembered,6
82,Control,scene3,216,B2,forgotten,6
82,Control,scene3,218,X1,forgotten,6
82,Control,scene3,220,X5,forgotten,5
82,Control,scene3,224,A2,forgotten,7
82,Control,scene3,227,B2,forgotten,7
82,Control,scene3,230,X5,forgotten,6
82,Control,scene3,232,X1,forgotten,7
82,Control,scene3,234,X4,forgotten,6
82,Control,scene3,236,X5,forgotten,7
82,Control,scene3,239,X4,forgotten,7
82,Control,scene3,242,X2,remembered,7
