subid,group,run,TR,trialtype,recog,repetition
4,Stress,scene2,8,X2,forgotten,1
4,Stress,scene2,11,X5,remembered,1
4,Stress,scene2,15,X6,remembered,1
4,Stress,scene2,17,X2,forgotten,2
4,Stress,scene2,21,A2,remembered,1
4,Stress,scene2,24,B2,forgotten,1
4,Stress,scene2,28,X4,forgotten,1
4,Stress,scene2,32,X1,forgotten,1
4,Stress,scene2,35,X3,remembered,1
4,Stress,scene2,37,X5,remembered,2
4,Stress,scene2,39,A2,remembered,2
4,Stress,scene2,42,B2,forgotten,2
4,Stress,scene2,46,A1,forgotten,1
4,Stress,scene2,49,B1,remembered,1
4,Stress,scene2,51,X3,forgotten,2
4,Stress,scene2,54,X1,remembered,2
4,Stress,scene2,56,X2,forgotten,3
4,Stress,scene2,59,A3,forgotten,1
4,Stress,scene2,61,B3,remembered,1
4,Stress,scene2,64,X5,forgotten,3
4,Stress,scene2,67,X2,forgotten,4
4,Stress,scene2,70,X4,remembered,2
4,Stress,scene2,73,X6,remembered,2
4,Stress,scene2,77,X1,forgotten,3
4,Stress,scene2,81,X3,forgotten,3
4,Stress,scene2,83,X1,forgotten,4
4,Stress,scene2,86,X2,forgotten,5
4,Stress,scene2,89,X4,forgotten,3
4,Stress,scene2,92,X2,forgotten,6
4,Stress,scene2,96,X1,forgotten,5
4,Stress,scene2,98,X5,remembered,4
4,Stress,scene2,100,X4,forgotten,4
4,Stress,scene2,102,A2,forgotten,3
4,Stress,scene2,106,B2,remembered,3
4,Stress,scene2,110,X6,forgotten,3
4,Stress,scene2,112,X5,forgotten,5
4,Stress,scene2,114,A1,forgotten,2
4,Stress,scene2,116,B1,remembered,2
4,Stress,scene2,119,A3,remembered,2
4,Stress,scene2,122,B3,forgotten,2
4,Stress,scene2,124,A2,forgotten,4
4,Stress,scene2,127,B2,forgotten,4
4,Stress,scene2,131,A1,forgotten,3
4,Stress,scene2,134,B1,forgotten,3
4,Stress,scene2,136,X3,forgotten,4
4,Stress,scene2,138,X6,remembered,4
4,Stress,scene2,142,X4,forgotten,5
4,Stress,scene2,145,X6,forgotten,5
4,Stress,scene2,147,X1,remembered,6
4,Stress,scene2,149,A3,remembered,3
4,Stress,scene2,151,B3,forgotten,3
4,Stress,scene2,153,X3,remembered,5
4,Stress,scene2,155,X4,forgotten,6
4,Stress,scene2,157,A1,remembered,4
4,Stress,scene2,160,B1,forgotten,4
4,Stress,scene2,164,A2,forgotten,5
4,Stress,scene2,167,B2,remembered,5
4,Stress,scene2,171,A1,remembered,5
4,Stress,scene2,173,B1,remembered,5
4,Stress,scene2,176,X5,remembered,6
4,Stress,scene2,181,X5,remembered,7
4,Stress,scene2,183,A1,forgotten,6
4,Stress,scene2,185,B1,forgotten,6
4,Stress,scene2,188,A3,remembered,4
4,Stress,scene2,191,B3,remembered,4
4,Stress,scene2,194,X4,forgotten,7
4,Stress,scene2,198,A2,remembered,6
4,Stress,scene2,200,B2,forgotten,6
4,Stress,scene2,203,X2,forgotten,7
4,Stress,scene2,207,A3,remembered,5
4,Stress,scene2,209,B3,remembered,5
4,Stress,scene2,211,A2,remembered,7
4,Stress,scene2,214,B2,forgotten,7
4,Stress,scene2,217,X3,forgotten,6
4,Stress,scene2,221,A3,forgotten,6
4,Stress,scene2,223,B3,forgotten,6
4,Stress,scene2,225,X3,remembered,7
4,Stress,scene2,228,A1,forgotten,7
4,Stress,scene2,231,B1,remembered,7
4,Stress,scene2,234,X6,remembered,7
4,Stress,scene2,236,A3,remembered,7
4,Stress,scene2,240,B3,remembered,7
4,Stress,scene2,243,X1,remembered,7
