subid,group,run,TR,trialtype,recog,repetition
88,Stress,scene3,8,X3,remembered,1
88,Stress,scene3,11,X5,remembered,1
88,Stress,scene3,14,A2,remembered,1
88,Stress,scene3,16,B2,forgotten,1
88,Stress,scene3,19,X1,forgotten,1
88,Stress,scene3,23,A1,forgotten,1
88,Stress,scene3,25,B1,remembered,1
88,Stress,scene3,28,X1,remembered,2
88,Stress,scene3,32,X5,remembered,2
88,Stress,scene3,34,X6,forgotten,1
88,Stress,scene3,36,X5,remembered,3
88,Stress,scene3,38,X3,forgotten,2
88,Stress,scene3,41,X2,remembered,1
88,Stress,scene3,43,X4,remembered,1
88,Stress,scene3,47,A3,forgotten,1
88,Stress,scene3,51,B3,remembered,1
88,Stress,scene3,54,A2,remembered,2
88,Stress,scene3,57,B2,forgotten,2
88,Stress,scene3,60,A1,forgotten,2
88,Stress,scene3,63,B1,forgotten,2
88,Stress,scene3,65,X6,forgotten,2
88,Stress,scene3,69,X3,forgotten,3
88,Stress,scene3,72,A1,remembered,3
88,Stress,scene3,75,B1,remembered,3
88,Stress,scene3,78,X6,remembered,3
88,Stress,scene3,82,A3,remembered,2
88,Stress,scene3,86,B3,remembered,2
88,Stress,scene3,89,X2,remembered,2
88,Stress,scene3,92,X3,remembered,4
88,Stress,scene3,96,A1,remembered,4
88,Stress,scene3,99,B1,forgotten,4
88,Stress,scene3,102,X4,remembered,2
88,Stress,scene3,105,X6,remembered,4
88,Stress,scene3,107,X4,remembered,3
88,Stress,scene3,109,A2,remembered,3
88,Stress,scene3,113,B2,remembered,3
88,Stress,scene3,117,A3,forgotten,3
88,Stress,scene3,119,B3,remembered,3
88,Stress,scene3,123,A2,forgotten,4
88,Stress,scene3,125,B2,remembered,4
88,Stress,scene3,127,A1,forgotten,5
88,Stress,scene3,130,B1,forgotten,5
88,Stress,scene3,132,X6,remembered,5
88,Stress,scene3,134,A3,forgotten,4
88,Stress,scene3,137,B3,remembered,4
88,Stress,scene3,140,X4,remembered,4
88,Stress,scene3,143,X2,remembered,3
88,Stress,scene3,145,X1,forgotten,4
88,Stress,scene3,147,X5,forgotten,4
88,Stress,scene3,150,X3,remembered,5
88,Stress,scene3,154,X1,forgotten,5
88,Stress,scene3,156,A2,forgotten,5
88,Stress,scene3,159,B2,remembered,5
88,Stress,scene3,162,A1,forgotten,6
88,Stress,scene3,164,B1,forgotten,6
88,Stress,scene3,166,X2,forgotten,4
88,Stress,scene3,168,A3,remembered,5
88,Stress,scene3,170,B3,remembered,5
88,Stress,scene3,172,X6,remembered,6
88,Stress,scene3,174,X4,forgotten,5
88,Stress,scene3,178,X1,remembered,6
88,Stress,scene3,182,X5,remembered,5
88,Stress,scene3,186,A3,forgotten,6
88,Stress,scene3,188,B3,remembered,6
88,Stress,scene3,190,X5,forgotten,6
88,Stress,scene3,193,X2,remembered,5
88,Stress,scene3,197,A2,remembered,6
88,Stress,scene3,200,B2,forgotten,6
88,Stress,scene3,203,X2,forgotten,6
88,Stress,scene3,207,X3,remembered,6
88,Stress,scene3,210,X4,remembered,6
88,Stress,scene3,212,A1,remembered,7
88,Stress,scene3,215,B1,forgotten,7
88,Stress,scene3,219,X3,remembered,7
88,Stress,scene3,222,X1,forgotten,7
88,Stress,scene3,225,X6,forgotten,7
88,Stress,scene3,228,X4,forgotten,7
88,Stress,scene3,230,X5,remembered,7
88,Stress,scene3,233,A2,remembered,7
88,Stress,scene3,235,B2,remembered,7
88,Stress,scene3,237,A3,remembered,7
88,Stress,scene3,239,B3,remembered,7
88,Stress,scene3,243,X2,forgotten,7
