subid,group,run,TR,trialtype,recog,repetition
39,Control,scene4,8,X5,remembered,1
39,Control,scene4,10,A2,forgotten,1
39,Control,scene4,13,B2,remembered,1
39,Control,scene4,15,A1,forgotten,1
39,Control,scene4,17,B1,forgotten,1
39,Control,scene4,21,A3,forgotten,1
39,Control,scene4,24,B3,forgotten,1
39,Control,scene4,26,A2,forgotten,2
39,Control,scene4,28,B2,remembered,2
39,Control,scene4,30,X3,forgotten,1
39,Control,scene4,33,A3,remembered,2
39,Control,scene4,37,B3,forgotten,2
39,Control,scene4,41,A1,remembered,2
39,Control,scene4,44,B1,forgotten,2
39,Control,scene4,46,X6,forgotten,1
39,Control,scene4,48,A1,remembered,3
39,Control,scene4,52,B1,forgotten,3
39,Control,scene4,54,X2,forgotten,1
39,Control,scene4,57,X4,remembered,1
39,Control,scene4,59,X3,forgotten,2
39,Control,scene4,61,A1,remembered,4
39,Control,scene4,65,B1,forgotten,4
39,Control,scene4,67,X2,forgotten,2
39,Control,scene4,69,X6,forgotten,2
39,Control,scene4,72,X5,remembered,2
39,Control,scene4,74,X3,remembered,3
39,Control,scene4,76,X4,forgotten,2
39,Control,scene4,80,A3,forgotten,3
39,Control,scene4,83,B3,remembered,3
39,Control,scene4,86,A2,forgotten,3
39,Control,scene4,89,B2,remembered,3
39,Control,scene4,92,X2,forgotten,3
39,Control,scene4,94,A3,remembered,4
39,Control,scene4,97,B3,remembered,4
39,Control,scene4,100,X1,forgotten,1
39,Control,scene4,103,X2,forgotten,4
39,Control,scene4,106,A2,remembered,4
39,Control,scene4,109,B2,remembered,4
39,Control,scene4,112,A1,forgotten,5
39,Control,scene4,114,B1,forgotten,5
39,Control,scene4,116,A3,forgotten,5
39,Control,scene4,118,B3,remembered,5
39,Control,scene4,120,X4,forgotten,3
39,Control,scene4,122,A2,forgotten,5
39,Control,scene4,125,B2,forgotten,5
39,Control,scene4,128,X5,remembered,3
39,Control,scene4,132,X1,forgotten,2
39,Control,scene4,136,X2,forgotten,5
39,Control,scene4,138,X1,forgotten,3
39,Control,scene4,141,X4,remembered,4
39,Control,scene4,145,X6,forgotten,3
39,Control,scene4,148,X4,remembered,5
39,Control,scene4,152,X2,forgotten,6
39,Control,scene4,155,X5,forgotten,4
39,Control,scene4,159,X6,remembered,4
39,Control,scene4,161,A2,forgotten,6
39,Control,scene4,163,B2,remembered,6
39,Control,scene4,166,X4,forgotten,6
39,Control,scene4,174,X1,forgotten,4
39,Control,scene4,177,X3,forgotten,4
39,Control,scene4,180,A1,forgotten,6
39,Control,scene4,183,B1,forgotten,6
39,Control,scene4,187,X5,forgotten,6
39,Control,scene4,189,X6,remembered,5
39,Control,scene4,192,X2,forgotten,7
39,Control,scene4,195,X6,forgotten,6
39,Control,scene4,199,X3,remembered,5
39,Control,scene4,203,X1,forgotten,5
39,Control,scene4,206,A3,forgotten,6
39,Control,scene4,208,B3,forgotten,6
39,Control,scene4,211,A1,forgotten,7
39,Control,scene4,215,B1,forgotten,7
39,Control,scene4,218,X6,forgotten,7
39,Control,scene4,220,A2,forgotten,7
39,Control,scene4,222,B2,forgotten,7
39,Control,scene4,225,A3,forgotten,7
39,Control,scene4,227,B3,remembered,7
39,Control,scene4,229,X1,forgotten,6
39,Control,scene4,233,X5,forgotten,7
39,Control,scene4,236,X4,remembered,7
39,Control,scene4,238,X3,remembered,6
39,Control,scene4,240,X1,forgotten,7
39,Control,scene4,243,X3,remembered,7
