subid,group,run,TR,trialtype,recog,repetition
55,Stress,scene2,8,X1,remembered,1
55,Stress,scene2,11,A3,remembered,1
55,Stress,scene2,13,B3,forgotten,1
55,Stress,scene2,15,X2,forgotten,1
55,Stress,scene2,18,X4,forgotten,1
55,Stress,scene2,22,A3,forgotten,2
55,Stress,scene2,25,B3,remembered,2
55,Stress,scene2,27,X1,forgotten,2
55,Stress,scene2,30,X3,forgotten,1
55,Stress,scene2,33,A2,remembered,1
55,Stress,scene2,36,B2,remembered,1
55,Stress,scene2,39,X6,remembered,1
55,Stress,scene2,42,X2,forgotten,2
55,Stress,scene2,44,X5,forgotten,1
55,Stress,scene2,47,X4,remembered,2
55,Stress,scene2,50,X3,forgotten,2
55,Stress,scene2,53,X1,remembered,3
55,Stress,scene2,57,A1,remembered,1
55,Stress,scene2,59,B1,forgotten,1
55,Stress,scene2,62,X2,remembered,3
55,Stress,scene2,66,A1,remembered,2
55,Stress,scene2,68,B1,forgotten,2
55,Stress,scene2,71,X3,forgotten,3
55,Stress,scene2,73,A3,remembered,3
55,Stress,scene2,75,B3,forgotten,3
55,Stress,scene2,79,X1,forgotten,4
55,Stress,scene2,81,A1,forgotten,3
55,Stress,scene2,85,B1,forgotten,3
55,Stress,scene2,89,X2,forgotten,4
55,Stress,scene2,93,X6,remembered,2
55,Stress,scene2,95,X3,remembered,4
55,Stress,scene2,97,A1,forgotten,4
55,Stress,scene2,101,B1,forgotten,4
55,Stress,scene2,104,A3,forgotten,4
55,Stress,scene2,106,B3,forgotten,4
55,Stress,scene2,109,X4,forgotten,3
55,Stress,scene2,111,X1,remembered,5
55,Stress,scene2,114,A2,forgotten,2
55,Stress,scene2,116,B2,forgotten,2
55,Stress,scene2,119,X2,forgotten,5
55,Stress,scene2,121,A3,remembered,5
55,Stress,scene2,123,B3,forgotten,5
55,Stress,scene2,127,X5,remembered,2
55,Stress,scene2,130,A1,forgotten,5
55,Stress,scene2,134,B1,forgotten,5
55,Stress,scene2,137,X6,forgotten,3
55,Stress,scene2,139,A2,forgotten,3
55,Stress,scene2,141,B2,forgotten,3
55,Stress,scene2,144,X4,remembered,4
55,Stress,scene2,148,X5,remembered,3
55,Stress,scene2,152,X1,remembered,6
55,Stress,scene2,155,X5,forgotten,4
55,Stress,scene2,157,X3,remembered,5
55,Stress,scene2,160,X6,remembered,4
55,Stress,scene2,164,A3,remembered,6
55,Stress,scene2,166,B3,forgotten,6
55,Stress,scene2,169,A2,remembered,4
55,Stress,scene2,171,B2,remembered,4
55,Stress,scene2,173,X6,forgotten,5
55,Stress,scene2,176,X4,remembered,5
55,Stress,scene2,178,A3,forgotten,7
55,Stress,scene2,181,B3,forgotten,7
55,Stress,scene2,183,A1,remembered,6
55,Stress,scene2,187,B1,forgotten,6
55,Stress,scene2,191,X5,forgotten,5
55,Stress,scene2,193,X2,forgotten,6
55,Stress,scene2,197,A2,remembered,5
55,Stress,scene2,199,B2,forgotten,5
55,Stress,scene2,201,X2,remembered,7
55,Stress,scene2,204,X5,forgotten,6
55,Stress,scene2,208,X3,remembered,6
55,Stress,scene2,211,A2,remembered,6
55,Stress,scene2,214,B2,forgotten,6
55,Stress,scene2,217,X6,forgotten,6
55,Stress,scene2,220,X4,forgotten,6
55,Stress,scene2,222,A1,remembered,7
55,Stress,scene2,225,B1,forgotten,7
55,Stress,scene2,227,A2,forgotten,7
55,Stress,scene2,230,B2,remembered,7
55,Stress,scene2,232,X5,forgotten,7
55,Stress,scene2,236,X3,forgotten,7
55,Stress,scene2,238,X6,remembered,7
55,Stress,scene2,240,X1,forgotten,7
55,Stress,scene2,243,X4,forgotten,7
