subid,group,run,TR,trialtype,recog,repetition
64,Control,scene2,8,X6,remembered,1
64,Control,scene2,11,X4,forgotten,1
64,Control,scene2,13,X1,forgotten,1
64,Control,scene2,15,A1,forgotten,1
64,Control,scene2,19,B1,forgotten,1
64,Control,scene2,21,X6,remembered,2
64,Control,scene2,24,X4,forgotten,2
64,Control,scene2,26,X1,remembered,2
64,Control,scene2,28,A1,remembered,2
64,Control,scene2,31,B1,remembered,2
64,Control,scene2,35,X6,forgotten,3
64,Control,scene2,38,X1,forgotten,3
64,Control,scene2,42,X3,remembered,1
64,Control,scene2,45,X4,forgotten,3
64,Control,scene2,48,X1,remembered,4
64,Control,scene2,50,X3,forgotten,2
64,Control,scene2,53,A3,remembered,1
64,Control,scene2,56,B3,forgotten,1
64,Control,scene2,58,X5,forgotten,1
64,Control,scene2,61,A1,remembered,3
64,Control,scene2,63,B1,forgotten,3
64,Control,scene2,65,X4,forgotten,4
64,Control,scene2,69,X3,forgotten,3
64,Control,scene2,72,A2,remembered,1
64,Control,scene2,75,B2,remembered,1
64,Control,scene2,79,X4,remembered,5
64,Control,scene2,82,X6,forgotten,4
64,Control,scene2,85,X5,forgotten,2
64,Control,scene2,87,X3,forgotten,4
64,Control,scene2,91,X2,forgotten,1
64,Control,scene2,94,A3,forgotten,2
64,Control,scene2,96,B3,forgotten,2
64,Control,scene2,99,X5,forgotten,3
64,Control,scene2,103,X2,remembered,2
64,Control,scene2,106,A2,forgotten,2
64,Control,scene2,109,B2,remembered,2
64,Control,scene2,113,X5,remembered,4
64,Control,scene2,115,A1,forgotten,4
64,Control,scene2,118,B1,forgotten,4
64,Control,scene2,120,X6,forgotten,5
64,Control,scene2,122,A3,remembered,3
64,Control,scene2,125,B3,remembered,3
64,Control,scene2,127,X4,remembered,6
64,Control,scene2,130,X1,remembered,5
64,Control,scene2,134,X5,remembered,5
64,Control,scene2,136,A2,forgotten,3
64,Control,scene2,138,B2,remembered,3
64,Control,scene2,141,X3,forgotten,5
64,Control,scene2,143,A1,forgotten,5
64,Control,scene2,146,B1,remembered,5
64,Control,scene2,150,X1,forgotten,6
64,Control,scene2,154,X4,forgotten,7
64,Control,scene2,157,X6,remembered,6
64,Control,scene2,160,X2,remembered,3
64,Control,scene2,162,X5,forgotten,6
64,Control,scene2,166,A2,remembered,4
64,Control,scene2,168,B2,forgotten,4
64,Control,scene2,171,X6,forgotten,7
64,Control,scene2,175,X2,remembered,4
64,Control,scene2,177,A3,remembered,4
64,Control,scene2,180,B3,forgotten,4
64,Control,scene2,184,X2,remembered,5
64,Control,scene2,186,X5,forgotten,7
64,Control,scene2,189,A3,remembered,5
64,Control,scene2,193,B3,remembered,5
64,Control,scene2,195,A1,remembered,6
64,Control,scene2,197,B1,remembered,6
64,Control,scene2,199,X3,forgotten,6
64,Control,scene2,201,X2,forgotten,6
64,Control,scene2,203,A3,remembered,6
64,Control,scene2,205,B3,forgotten,6
64,Control,scene2,208,A2,remembered,5
64,Control,scene2,212,B2,forgotten,5
64,Control,scene2,215,A1,remembered,7
64,Control,scene2,218,B1,remembered,7
64,Control,scene2,222,X2,forgotten,7
64,Control,scene2,225,A2,forgotten,6
64,Control,scene2,227,B2,remembered,6
64,Control,scene2,230,X1,forgotten,7
64,Control,scene2,232,A2,forgotten,7
64,Control,scene2,234,B2,remembered,7
64,Control,scene2,236,A3,remembered,7
64,Control,scene2,240,B3,forgotten,7
64,Control,scene2,242,X3,remembered,7
