subid,group,run,TR,trialtype,recog,repetition
68,Stress,scene3,8,X5,forgotten,1
68,Stress,scene3,10,X3,forgotten,1
68,Stress,scene3,12,A3,forgotten,1
68,Stress,scene3,14,B3,forgotten,1
68,Stress,scene3,17,X2,forgotten,1
68,Stress,scene3,20,X5,forgotten,2
68,Stress,scene3,24,A3,remembered,2
68,Stress,scene3,27,B3,forgotten,2
68,Stress,scene3,30,X4,forgotten,1
68,Stress,scene3,33,A1,forgotten,1
68,Stress,scene3,36,B1,remembered,1
68,Stress,scene3,40,X3,forgotten,2
68,Stress,scene3,44,X5,forgotten,3
68,Stress,scene3,46,X2,forgotten,2
68,Stress,scene3,48,A2,forgotten,1
68,Stress,scene3,54,X2,forgotten,3
68,Stress,scene3,58,X5,forgotten,4
68,Stress,scene3,61,X4,forgotten,2
68,Stress,scene3,63,X1,remembered,1
68,Stress,scene3,67,A3,forgotten,3
68,Stress,scene3,70,B3,forgotten,3
68,Stress,scene3,75,B2,forgotten,2
68,Stress,scene3,78,X1,forgotten,2
68,Stress,scene3,82,X3,forgotten,3
68,Stress,scene3,86,X1,forgotten,3
68,Stress,scene3,89,A1,forgotten,2
68,Stress,scene3,92,B1,forgotten,2
68,Stress,scene3,96,X5,forgotten,5
68,Stress,scene3,99,A2,forgotten,3
68,Stress,scene3,103,B2,remembered,3
68,Stress,scene3,107,X4,forgotten,3
68,Stress,scene3,109,A2,remembered,4
68,Stress,scene3,111,B2,forgotten,4
68,Stress,scene3,113,X3,forgotten,4
68,Stress,scene3,117,X4,forgotten,4
68,Stress,scene3,119,X6,remembered,1
68,Stress,scene3,123,X5,forgotten,6
68,Stress,scene3,125,X3,forgotten,5
68,Stress,scene3,128,X2,forgotten,4
68,Stress,scene3,130,X6,forgotten,2
68,Stress,scene3,133,A2,forgotten,5
68,Stress,scene3,135,B2,remembered,5
68,Stress,scene3,138,X4,forgotten,5
68,Stress,scene3,142,X6,forgotten,3
68,Stress,scene3,146,X4,forgotten,6
68,Stress,scene3,149,X2,forgotten,5
68,Stress,scene3,152,A1,forgotten,3
68,Stress,scene3,154,B1,forgotten,3
68,Stress,scene3,157,X1,forgotten,5
68,Stress,scene3,161,X6,forgotten,4
68,Stress,scene3,164,X4,forgotten,7
68,Stress,scene3,166,X5,forgotten,7
68,Stress,scene3,168,A1,forgotten,4
68,Stress,scene3,170,B1,forgotten,4
68,Stress,scene3,173,X2,forgotten,6
68,Stress,scene3,177,A2,forgotten,6
68,Stress,scene3,179,B2,remembered,6
68,Stress,scene3,181,X2,forgotten,7
68,Stress,scene3,185,A3,forgotten,4
68,Stress,scene3,187,B3,forgotten,4
68,Stress,scene3,190,A2,forgotten,7
68,Stress,scene3,194,B2,forgotten,7
68,Stress,scene3,196,A1,forgotten,5
68,Stress,scene3,198,B1,forgotten,5
68,Stress,scene3,200,X6,forgotten,5
68,Stress,scene3,202,A3,forgotten,5
68,Stress,scene3,205,B3,forgotten,5
68,Stress,scene3,207,A1,forgotten,6
68,Stress,scene3,210,B1,forgotten,6
68,Stress,scene3,213,A3,forgotten,6
68,Stress,scene3,216,B3,forgotten,6
68,Stress,scene3,218,X3,remembered,6
68,Stress,scene3,224,X1,forgotten,6
68,Stress,scene3,226,A3,forgotten,7
68,Stress,scene3,228,B3,forgotten,7
68,Stress,scene3,232,X3,forgotten,7
68,Stress,scene3,235,X6,forgotten,7
68,Stress,scene3,237,A1,forgotten,7
68,Stress,scene3,239,B1,forgotten,7
68,Stress,scene3,242,X1,forgotten,7
