subid,group,run,TR,trialtype,recog,repetition
88,Stress,scene4,8,A3,remembered,1
88,Stress,scene4,10,B3,remembered,1
88,Stress,scene4,13,X5,remembered,1
88,Stress,scene4,16,X3,forgotten,1
88,Stress,scene4,18,A1,remembered,1
88,Stress,scene4,20,B1,forgotten,1
88,Stress,scene4,22,A2,remembered,1
88,Stress,scene4,25,B2,forgotten,1
88,Stress,scene4,29,X4,forgotten,1
88,Stress,scene4,31,A2,forgotten,2
88,Stress,scene4,35,B2,remembered,2
88,Stress,scene4,39,X2,forgotten,1
88,Stress,scene4,42,X5,forgotten,2
88,Stress,scene4,44,A2,forgotten,3
88,Stress,scene4,46,B2,forgotten,3
88,Stress,scene4,49,A1,forgotten,2
88,Stress,scene4,52,B1,forgotten,2
88,Stress,scene4,54,X6,remembered,1
88,Stress,scene4,57,A1,forgotten,3
88,Stress,scene4,60,B1,remembered,3
88,Stress,scene4,63,X4,forgotten,2
88,Stress,scene4,65,A3,remembered,2
88,Stress,scene4,69,B3,remembered,2
88,Stress,scene4,72,X2,forgotten,2
88,Stress,scene4,75,A1,remembered,4
88,Stress,scene4,77,B1,forgotten,4
88,Stress,scene4,79,X1,forgotten,1
88,Stress,scene4,83,X5,remembered,3
88,Stress,scene4,87,X3,forgotten,2
88,Stress,scene4,89,X5,forgotten,4
88,Stress,scene4,92,A3,forgotten,3
88,Stress,scene4,96,B3,forgotten,3
88,Stress,scene4,99,X4,remembered,3
88,Stress,scene4,101,A3,forgotten,4
88,Stress,scene4,103,B3,remembered,4
88,Stress,scene4,106,X6,remembered,2
88,Stress,scene4,108,X1,remembered,2
88,Stress,scene4,110,X2,forgotten,3
88,Stress,scene4,112,X3,remembered,3
88,Stress,scene4,115,X2,forgotten,4
88,Stress,scene4,118,A3,remembered,5
88,Stress,scene4,121,B3,forgotten,5
88,Stress,scene4,123,A2,remembered,4
88,Stress,scene4,125,B2,forgotten,4
88,Stress,scene4,127,X2,forgotten,5
88,Stress,scene4,129,A3,remembered,6
88,Stress,scene4,133,B3,forgotten,6
88,Stress,scene4,136,A1,forgotten,5
88,Stress,scene4,138,B1,remembered,5
88,Stress,scene4,141,X1,remembered,3
88,Stress,scene4,144,X5,remembered,5
88,Stress,scene4,147,X3,remembered,4
88,Stress,scene4,150,A1,remembered,6
88,Stress,scene4,153,B1,remembered,6
88,Stress,scene4,156,X6,forgotten,3
88,Stress,scene4,159,X1,forgotten,4
88,Stress,scene4,163,X6,forgotten,4
88,Stress,scene4,166,X2,remembered,6
88,Stress,scene4,170,X5,remembered,6
88,Stress,scene4,173,X3,remembered,5
88,Stress,scene4,177,A2,remembered,5
88,Stress,scene4,179,B2,forgotten,5
88,Stress,scene4,182,X4,remembered,4
88,Stress,scene4,184,A2,remembered,6
88,Stress,scene4,188,B2,remembered,6
88,Stress,scene4,190,X1,forgotten,5
88,Stress,scene4,193,X6,remembered,5
88,Stress,scene4,196,X1,forgotten,6
88,Stress,scene4,198,X3,forgotten,6
88,Stress,scene4,202,A3,forgotten,7
88,Stress,scene4,204,B3,forgotten,7
88,Stress,scene4,208,X1,forgotten,7
88,Stress,scene4,210,X4,remembered,5
88,Stress,scene4,212,A1,remembered,7
88,Stress,scene4,214,B1,forgotten,7
88,Stress,scene4,218,X3,remembered,7
88,Stress,scene4,222,X2,forgotten,7
88,Stress,scene4,225,X4,forgotten,6
88,Stress,scene4,227,X5,forgotten,7
88,Stress,scene4,231,X6,remembered,6
88,Stress,scene4,234,A2,forgotten,7
88,Stress,scene4,237,B2,forgotten,7
88,Stress,scene4,241,X6,remembered,7
88,Stress,scene4,243,X4,forgotten,7
