subid,group,run,TR,trialtype,recog,repetition
68,Stress,scene4,8,X6,forgotten,1
68,Stress,scene4,11,X2,forgotten,1
68,Stress,scene4,13,X3,forgotten,1
68,Stress,scene4,16,X5,forgotten,1
68,Stress,scene4,19,A1,forgotten,1
68,Stress,scene4,22,B1,forgotten,1
68,Stress,scene4,25,X6,forgotten,2
68,Stress,scene4,27,X2,forgotten,2
68,Stress,scene4,31,X3,remembered,2
68,Stress,scene4,34,A3,forgotten,1
68,Stress,scene4,36,B3,forgotten,1
68,Stress,scene4,40,X2,forgotten,3
68,Stress,scene4,42,X5,forgotten,2
68,Stress,scene4,44,A1,forgotten,2
68,Stress,scene4,47,B1,forgotten,2
68,Stress,scene4,49,X3,remembered,3
68,Stress,scene4,52,X1,forgotten,1
68,Stress,scene4,56,A1,forgotten,3
68,Stress,scene4,59,B1,forgotten,3
68,Stress,scene4,61,X6,forgotten,3
68,Stress,scene4,63,A2,forgotten,1
68,Stress,scene4,65,B2,forgotten,1
68,Stress,scene4,68,X1,forgotten,2
68,Stress,scene4,71,A3,forgotten,2
68,Stress,scene4,73,B3,forgotten,2
68,Stress,scene4,77,X3,forgotten,4
68,Stress,scene4,81,A1,forgotten,4
68,Stress,scene4,83,B1,forgotten,4
68,Stress,scene4,87,X6,forgotten,4
68,Stress,scene4,89,X5,forgotten,3
68,Stress,scene4,91,A3,forgotten,3
68,Stress,scene4,94,B3,forgotten,3
68,Stress,scene4,98,X2,forgotten,4
68,Stress,scene4,100,A3,forgotten,4
68,Stress,scene4,102,B3,remembered,4
68,Stress,scene4,106,A1,forgotten,5
68,Stress,scene4,108,B1,forgotten,5
68,Stress,scene4,110,X1,forgotten,3
68,Stress,scene4,112,A2,forgotten,2
68,Stress,scene4,115,B2,remembered,2
68,Stress,scene4,117,X4,forgotten,1
68,Stress,scene4,121,A2,forgotten,3
68,Stress,scene4,123,B2,forgotten,3
68,Stress,scene4,127,X1,forgotten,4
68,Stress,scene4,130,X2,forgotten,5
68,Stress,scene4,134,A2,forgotten,4
68,Stress,scene4,137,B2,forgotten,4
68,Stress,scene4,141,A3,forgotten,5
68,Stress,scene4,144,B3,forgotten,5
68,Stress,scene4,147,X4,remembered,2
68,Stress,scene4,150,X5,forgotten,4
68,Stress,scene4,156,A2,forgotten,5
68,Stress,scene4,158,B2,forgotten,5
68,Stress,scene4,161,X1,forgotten,5
68,Stress,scene4,164,A2,forgotten,6
68,Stress,scene4,167,B2,forgotten,6
68,Stress,scene4,170,X4,forgotten,3
68,Stress,scene4,177,B3,forgotten,6
68,Stress,scene4,180,X3,remembered,5
68,Stress,scene4,188,X4,forgotten,4
68,Stress,scene4,194,B3,forgotten,7
68,Stress,scene4,197,X4,forgotten,5
68,Stress,scene4,199,A1,forgotten,6
68,Stress,scene4,205,X5,remembered,5
68,Stress,scene4,207,X6,forgotten,6
68,Stress,scene4,212,X4,forgotten,6
68,Stress,scene4,218,X1,forgotten,6
68,Stress,scene4,225,X2,forgotten,7
68,Stress,scene4,230,A2,forgotten,7
68,Stress,scene4,232,B2,remembered,7
68,Stress,scene4,235,X1,forgotten,7
68,Stress,scene4,237,A1,forgotten,7
