subid,group,run,TR,trialtype,recog,repetition
95,Control,scene2,8,X4,remembered,1
95,Control,scene2,10,A2,forgotten,1
95,Control,scene2,12,B2,remembered,1
95,Control,scene2,15,X6,forgotten,1
95,Control,scene2,19,A1,remembered,1
95,Control,scene2,23,B1,remembered,1
95,Control,scene2,25,X5,remembered,1
95,Control,scene2,28,X1,forgotten,1
95,Control,scene2,31,X4,remembered,2
95,Control,scene2,35,A2,remembered,2
95,Control,scene2,37,B2,remembered,2
95,Control,scene2,40,A3,forgotten,1
95,Control,scene2,42,B3,forgotten,1
95,Control,scene2,44,X4,forgotten,3
95,Control,scene2,47,X1,remembered,2
95,Control,scene2,50,X4,forgotten,4
95,Control,scene2,54,X2,remembered,1
95,Control,scene2,57,X4,forgotten,5
95,Control,scene2,59,X1,forgotten,3
95,Control,scene2,62,X2,remembered,2
95,Control,scene2,64,X6,forgotten,2
95,Control,scene2,66,X5,remembered,2
95,Control,scene2,70,A3,forgotten,2
95,Control,scene2,73,B3,remembered,2
95,Control,scene2,75,A1,remembered,2
95,Control,scene2,78,B1,forgotten,2
95,Control,scene2,81,A2,remembered,3
95,Control,scene2,83,B2,forgotten,3
95,Control,scene2,87,A3,forgotten,3
95,Control,scene2,89,B3,remembered,3
95,Control,scene2,93,X2,remembered,3
95,Control,scene2,95,A1,remembered,3
95,Control,scene2,97,B1,forgotten,3
95,Control,scene2,100,A3,forgotten,4
95,Control,scene2,103,B3,remembered,4
95,Control,scene2,105,A2,forgotten,4
95,Control,scene2,108,B2,forgotten,4
95,Control,scene2,111,A1,forgotten,4
95,Control,scene2,113,B1,remembered,4
95,Control,scene2,115,X5,remembered,3
95,Control,scene2,118,X2,remembered,4
95,Control,scene2,121,A3,forgotten,5
95,Control,scene2,123,B3,forgotten,5
95,Control,scene2,126,X1,forgotten,4
95,Control,scene2,129,X3,forgotten,1
95,Control,scene2,132,X5,remembered,4
95,Control,scene2,134,X1,forgotten,5
95,Control,scene2,136,A2,remembered,5
95,Control,scene2,140,B2,remembered,5
95,Control,scene2,144,X3,remembered,2
95,Control,scene2,147,A3,remembered,6
95,Control,scene2,149,B3,remembered,6
95,Control,scene2,152,X6,forgotten,3
95,Control,scene2,156,X3,remembered,3
95,Control,scene2,160,A1,forgotten,5
95,Control,scene2,164,B1,remembered,5
95,Control,scene2,167,X5,forgotten,5
95,Control,scene2,169,X2,remembered,5
95,Control,scene2,171,X4,remembered,6
95,Control,scene2,175,X1,forgotten,6
95,Control,scene2,178,X3,forgotten,4
95,Control,scene2,181,X6,forgotten,4
95,Control,scene2,183,A2,remembered,6
95,Control,scene2,186,B2,remembered,6
95,Control,scene2,189,X6,forgotten,5
95,Control,scene2,193,X3,remembered,5
95,Control,scene2,197,X2,forgotten,6
95,Control,scene2,199,X4,remembered,7
95,Control,scene2,201,X5,remembered,6
95,Control,scene2,204,X3,forgotten,6
95,Control,scene2,206,A2,remembered,7
95,Control,scene2,209,B2,remembered,7
95,Control,scene2,212,X5,remembered,7
95,Control,scene2,214,X1,remembered,7
95,Control,scene2,217,X6,forgotten,6
95,Control,scene2,221,X3,forgotten,7
95,Control,scene2,224,X6,forgotten,7
95,Control,scene2,226,X2,remembered,7
95,Control,scene2,229,A1,forgotten,6
95,Control,scene2,231,B1,remembered,6
95,Control,scene2,235,A3,remembered,7
95,Control,scene2,237,B3,forgotten,7
95,Control,scene2,239,A1,forgotten,7
95,Control,scene2,241,B1,remembered,7
