subid,group,run,TR,trialtype,recog,repetition
52,Control,scene2,20,X1,remembered,1
52,Control,scene2,24,A2,remembered,3
52,Control,scene2,28,B2,remembered,3
52,Control,scene2,31,A1,remembered,1
52,Control,scene2,34,B1,remembered,1
52,Control,scene2,37,X4,forgotten,1
52,Control,scene2,39,X5,forgotten,1
52,Control,scene2,41,A3,remembered,1
52,Control,scene2,44,B3,remembered,1
52,Control,scene2,48,A2,remembered,4
52,Control,scene2,51,B2,forgotten,4
52,Control,scene2,53,X2,remembered,2
52,Control,scene2,55,A1,forgotten,2
52,Control,scene2,58,B1,remembered,2
52,Control,scene2,60,X5,forgotten,2
52,Control,scene2,62,X6,remembered,1
52,Control,scene2,64,X3,remembered,1
52,Control,scene2,67,A3,remembered,2
52,Control,scene2,69,B3,remembered,2
52,Control,scene2,72,X6,remembered,2
52,Control,scene2,75,X2,remembered,3
52,Control,scene2,79,X3,forgotten,2
52,Control,scene2,82,X4,remembered,2
52,Control,scene2,84,A1,remembered,3
52,Control,scene2,87,B1,remembered,3
52,Control,scene2,89,X2,remembered,4
52,Control,scene2,92,X5,forgotten,3
52,Control,scene2,95,X6,remembered,3
52,Control,scene2,99,X1,remembered,2
52,Control,scene2,101,A3,remembered,3
52,Control,scene2,103,B3,remembered,3
52,Control,scene2,105,X3,remembered,3
52,Control,scene2,108,X4,forgotten,3
52,Control,scene2,111,X3,remembered,4
52,Control,scene2,113,A3,remembered,4
52,Control,scene2,116,B3,remembered,4
52,Control,scene2,118,X1,remembered,3
52,Control,scene2,122,X5,remembered,4
52,Control,scene2,125,X2,remembered,5
52,Control,scene2,129,A2,remembered,5
52,Control,scene2,131,B2,forgotten,5
52,Control,scene2,135,X6,forgotten,4
52,Control,scene2,138,A2,remembered,6
52,Control,scene2,142,B2,remembered,6
52,Control,scene2,146,X1,remembered,4
52,Control,scene2,148,X5,remembered,5
52,Control,scene2,150,X4,forgotten,4
52,Control,scene2,152,A3,remembered,5
52,Control,scene2,154,B3,remembered,5
52,Control,scene2,156,A1,remembered,4
52,Control,scene2,159,B1,remembered,4
52,Control,scene2,161,X5,forgotten,6
52,Control,scene2,163,X2,remembered,6
52,Control,scene2,166,X1,forgotten,5
52,Control,scene2,170,A3,remembered,6
52,Control,scene2,174,B3,remembered,6
52,Control,scene2,178,X3,forgotten,5
52,Control,scene2,181,A1,forgotten,5
52,Control,scene2,184,B1,remembered,5
52,Control,scene2,188,X3,forgotten,6
52,Control,scene2,192,X6,remembered,5
52,Control,scene2,195,X5,remembered,7
52,Control,scene2,198,X3,remembered,7
52,Control,scene2,201,X1,remembered,6
52,Control,scene2,204,A2,forgotten,7
52,Control,scene2,207,B2,forgotten,7
52,Control,scene2,211,X2,remembered,7
52,Control,scene2,213,A1,forgotten,6
52,Control,scene2,217,B1,remembered,6
52,Control,scene2,220,X6,forgotten,6
52,Control,scene2,223,X4,forgotten,5
52,Control,scene2,226,A3,forgotten,7
52,Control,scene2,228,B3,remembered,7
52,Control,scene2,230,X6,remembered,7
52,Control,scene2,233,X4,forgotten,6
52,Control,scene2,235,A1,remembered,7
52,Control,scene2,237,B1,remembered,7
52,Control,scene2,241,X1,forgotten,7
52,Control,scene2,243,X4,remembered,7
