subid,group,run,TR,trialtype,recog,repetition
87,Control,scene2,8,X2,remembered,1
87,Control,scene2,11,X1,remembered,1
87,Control,scene2,14,A1,remembered,1
87,Control,scene2,16,B1,forgotten,1
87,Control,scene2,18,X4,remembered,1
87,Control,scene2,22,A3,remembered,1
87,Control,scene2,24,B3,forgotten,1
87,Control,scene2,28,A1,forgotten,2
87,Control,scene2,31,B1,remembered,2
87,Control,scene2,35,X4,forgotten,2
87,Control,scene2,37,A2,remembered,1
87,Control,scene2,41,B2,remembered,1
87,Control,scene2,44,X1,remembered,2
87,Control,scene2,46,X4,remembered,3
87,Control,scene2,50,X5,remembered,1
87,Control,scene2,54,A2,forgotten,2
87,Control,scene2,57,B2,forgotten,2
87,Control,scene2,61,X3,remembered,1
87,Control,scene2,65,X6,forgotten,1
87,Control,scene2,68,X3,remembered,2
87,Control,scene2,71,A1,forgotten,3
87,Control,scene2,74,B1,forgotten,3
87,Control,scene2,76,X2,remembered,2
87,Control,scene2,78,A2,forgotten,3
87,Control,scene2,81,B2,remembered,3
87,Control,scene2,83,X1,remembered,3
87,Control,scene2,85,X2,forgotten,3
87,Control,scene2,88,A1,forgotten,4
87,Control,scene2,90,B1,forgotten,4
87,Control,scene2,93,X4,remembered,4
87,Control,scene2,95,X1,remembered,4
87,Control,scene2,97,A3,forgotten,2
87,Control,scene2,101,B3,forgotten,2
87,Control,scene2,105,X3,remembered,3
87,Control,scene2,109,X5,remembered,2
87,Control,scene2,111,A1,remembered,5
87,Control,scene2,113,B1,remembered,5
87,Control,scene2,116,X4,remembered,5
87,Control,scene2,119,X5,remembered,3
87,Control,scene2,122,A3,remembered,3
87,Control,scene2,124,B3,remembered,3
87,Control,scene2,128,X1,remembered,5
87,Control,scene2,130,X5,forgotten,4
87,Control,scene2,132,X2,remembered,4
87,Control,scene2,136,A3,forgotten,4
87,Control,scene2,139,B3,remembered,4
87,Control,scene2,141,X2,forgotten,5
87,Control,scene2,144,X6,forgotten,2
87,Control,scene2,146,X5,remembered,5
87,Control,scene2,148,X4,remembered,6
87,Control,scene2,150,X6,remembered,3
87,Control,scene2,152,X3,remembered,4
87,Control,scene2,155,A2,forgotten,4
87,Control,scene2,158,B2,remembered,4
87,Control,scene2,160,X3,remembered,5
87,Control,scene2,163,A3,remembered,5
87,Control,scene2,167,B3,remembered,5
87,Control,scene2,169,X5,forgotten,6
87,Control,scene2,173,X6,remembered,4
87,Control,scene2,175,X2,remembered,6
87,Control,scene2,177,A3,remembered,6
87,Control,scene2,180,B3,forgotten,6
87,Control,scene2,183,X3,remembered,6
87,Control,scene2,186,X1,remembered,6
87,Control,scene2,188,X3,remembered,7
87,Control,scene2,192,X2,remembered,7
87,Control,scene2,195,A1,remembered,6
87,Control,scene2,198,B1,remembered,6
87,Control,scene2,200,A2,remembered,5
87,Control,scene2,202,B2,forgotten,5
87,Control,scene2,206,A3,remembered,7
87,Control,scene2,208,B3,forgotten,7
87,Control,scene2,211,X6,forgotten,5
87,Control,scene2,214,X1,remembered,7
87,Control,scene2,217,X5,remembered,7
87,Control,scene2,219,X6,forgotten,6
87,Control,scene2,222,A2,forgotten,6
87,Control,scene2,224,B2,remembered,6
87,Control,scene2,226,X4,remembered,7
87,Control,scene2,229,X6,remembered,7
87,Control,scene2,232,A1,remembered,7
87,Control,scene2,235,B1,remembered,7
87,Control,scene2,239,A2,forgotten,7
87,Control,scene2,242,B2,remembered,7
