subid,group,run,TR,trialtype,recog,repetition
91,Control,scene2,8,X6,remembered,1
91,Control,scene2,12,X3,remembered,1
91,Control,scene2,15,A2,remembered,1
91,Control,scene2,17,B2,remembered,1
91,Control,scene2,21,X5,remembered,1
91,Control,scene2,24,A3,remembered,1
91,Control,scene2,28,B3,remembered,1
91,Control,scene2,31,X1,forgotten,1
91,Control,scene2,35,A3,forgotten,2
91,Control,scene2,37,B3,remembered,2
91,Control,scene2,39,X2,forgotten,1
91,Control,scene2,43,X3,remembered,2
91,Control,scene2,46,X4,remembered,1
91,Control,scene2,50,X3,forgotten,3
91,Control,scene2,53,X5,remembered,2
91,Control,scene2,55,A1,remembered,1
91,Control,scene2,57,B1,remembered,1
91,Control,scene2,61,X5,forgotten,3
91,Control,scene2,63,X6,forgotten,2
91,Control,scene2,65,X2,forgotten,2
91,Control,scene2,68,A1,forgotten,2
91,Control,scene2,70,B1,forgotten,2
91,Control,scene2,73,A2,remembered,2
91,Control,scene2,75,B2,remembered,2
91,Control,scene2,78,X2,remembered,3
91,Control,scene2,81,X4,remembered,2
91,Control,scene2,85,X6,remembered,3
91,Control,scene2,88,X3,remembered,4
91,Control,scene2,90,A1,remembered,3
91,Control,scene2,92,B1,remembered,3
91,Control,scene2,96,X5,remembered,4
91,Control,scene2,98,X6,remembered,4
91,Control,scene2,101,A2,remembered,3
91,Control,scene2,105,B2,remembered,3
91,Control,scene2,107,X1,remembered,2
91,Control,scene2,109,A1,forgotten,4
91,Control,scene2,112,B1,remembered,4
91,Control,scene2,115,X1,remembered,3
91,Control,scene2,117,X4,remembered,3
91,Control,scene2,120,X1,remembered,4
91,Control,scene2,124,A2,forgotten,4
91,Control,scene2,126,B2,forgotten,4
91,Control,scene2,130,X3,remembered,5
91,Control,scene2,132,A1,remembered,5
91,Control,scene2,136,B1,remembered,5
91,Control,scene2,139,X1,forgotten,5
91,Control,scene2,141,X2,remembered,4
91,Control,scene2,144,X5,remembered,5
91,Control,scene2,147,A2,remembered,5
91,Control,scene2,150,B2,remembered,5
91,Control,scene2,154,X6,remembered,5
91,Control,scene2,156,A1,remembered,6
91,Control,scene2,159,B1,forgotten,6
91,Control,scene2,161,A3,remembered,3
91,Control,scene2,164,B3,forgotten,3
91,Control,scene2,166,X1,forgotten,6
91,Control,scene2,170,X4,remembered,4
91,Control,scene2,172,X2,remembered,5
91,Control,scene2,174,A3,remembered,4
91,Control,scene2,177,B3,remembered,4
91,Control,scene2,180,X6,remembered,6
91,Control,scene2,182,A3,remembered,5
91,Control,scene2,184,B3,forgotten,5
91,Control,scene2,187,X5,forgotten,6
91,Control,scene2,189,X4,remembered,5
91,Control,scene2,191,X2,remembered,6
91,Control,scene2,194,X3,forgotten,6
91,Control,scene2,197,A1,forgotten,7
91,Control,scene2,199,B1,remembered,7
91,Control,scene2,201,A2,remembered,6
91,Control,scene2,204,B2,forgotten,6
91,Control,scene2,208,X1,remembered,7
91,Control,scene2,211,X2,remembered,7
91,Control,scene2,214,X4,forgotten,6
91,Control,scene2,217,X5,forgotten,7
91,Control,scene2,220,X4,remembered,7
91,Control,scene2,223,A2,remembered,7
91,Control,scene2,225,B2,remembered,7
91,Control,scene2,228,A3,remembered,6
91,Control,scene2,230,B3,remembered,6
91,Control,scene2,234,X6,remembered,7
91,Control,scene2,236,A3,remembered,7
91,Control,scene2,238,B3,remembered,7
91,Control,scene2,242,X3,remembered,7
