subid,group,run,TR,trialtype,recog,repetition
8,Control,scene4,8,X2,remembered,1
8,Control,scene4,12,A1,forgotten,1
8,Control,scene4,15,B1,remembered,1
8,Control,scene4,19,X1,forgotten,1
8,Control,scene4,21,A1,forgotten,2
8,Control,scene4,24,B1,remembered,2
8,Control,scene4,27,A2,forgotten,1
8,Control,scene4,29,B2,remembered,1
8,Control,scene4,31,X4,forgotten,1
8,Control,scene4,34,X5,forgotten,1
8,Control,scene4,36,A3,forgotten,1
8,Control,scene4,38,B3,remembered,1
8,Control,scene4,41,X1,remembered,2
8,Control,scene4,45,X2,remembered,2
8,Control,scene4,47,X3,remembered,1
8,Control,scene4,51,X6,forgotten,1
8,Control,scene4,55,X5,remembered,2
8,Control,scene4,58,A3,forgotten,2
8,Control,scene4,61,B3,remembered,2
8,Control,scene4,64,X4,remembered,2
8,Control,scene4,67,X3,remembered,2
8,Control,scene4,70,X2,forgotten,3
8,Control,scene4,73,A3,remembered,3
8,Control,scene4,77,B3,remembered,3
8,Control,scene4,79,X3,remembered,3
8,Control,scene4,81,A3,forgotten,4
8,Control,scene4,83,B3,forgotten,4
8,Control,scene4,87,A2,remembered,2
8,Control,scene4,90,B2,remembered,2
8,Control,scene4,92,X6,remembered,2
8,Control,scene4,95,X5,remembered,3
8,Control,scene4,97,X1,remembered,3
8,Control,scene4,100,X6,forgotten,3
8,Control,scene4,102,X5,remembered,4
8,Control,scene4,104,X4,remembered,3
8,Control,scene4,107,A2,remembered,3
8,Control,scene4,110,B2,forgotten,3
8,Control,scene4,112,X4,forgotten,4
8,Control,scene4,114,A1,forgotten,3
8,Control,scene4,117,B1,remembered,3
8,Control,scene4,120,X1,remembered,4
8,Control,scene4,122,X4,remembered,5
8,Control,scene4,125,A1,remembered,4
8,Control,scene4,128,B1,forgotten,4
8,Control,scene4,131,X3,remembered,4
8,Control,scene4,134,X5,remembered,5
8,Control,scene4,136,A1,forgotten,5
8,Control,scene4,140,B1,forgotten,5
8,Control,scene4,142,X5,forgotten,6
8,Control,scene4,144,X4,remembered,6
8,Control,scene4,148,A2,remembered,4
8,Control,scene4,150,B2,remembered,4
8,Control,scene4,152,X6,forgotten,4
8,Control,scene4,154,A1,forgotten,6
8,Control,scene4,157,B1,forgotten,6
8,Control,scene4,160,X2,forgotten,4
8,Control,scene4,164,X3,remembered,5
8,Control,scene4,168,X2,forgotten,5
8,Control,scene4,172,X6,forgotten,5
8,Control,scene4,175,X3,remembered,6
8,Control,scene4,179,X6,remembered,6
8,Control,scene4,181,X1,remembered,5
8,Control,scene4,183,A2,forgotten,5
8,Control,scene4,185,B2,forgotten,5
8,Control,scene4,187,A1,forgotten,7
8,Control,scene4,189,B1,forgotten,7
8,Control,scene4,192,X3,remembered,7
8,Control,scene4,195,A3,forgotten,5
8,Control,scene4,199,B3,forgotten,5
8,Control,scene4,201,X5,remembered,7
8,Control,scene4,204,X2,remembered,6
8,Control,scene4,207,X4,remembered,7
8,Control,scene4,210,X1,forgotten,6
8,Control,scene4,212,A2,forgotten,6
8,Control,scene4,214,B2,forgotten,6
8,Control,scene4,218,A3,remembered,6
8,Control,scene4,221,B3,remembered,6
8,Control,scene4,224,A2,remembered,7
8,Control,scene4,232,X6,remembered,7
8,Control,scene4,235,X1,remembered,7
8,Control,scene4,237,X2,remembered,7
8,Control,scene4,239,A3,remembered,7
8,Control,scene4,243,B3,forgotten,7
