subid,group,run,TR,trialtype,recog,repetition
65,Stress,scene4,8,X3,forgotten,1
65,Stress,scene4,11,X6,forgotten,1
65,Stress,scene4,14,X4,remembered,1
65,Stress,scene4,17,A2,remembered,1
65,Stress,scene4,20,B2,forgotten,1
65,Stress,scene4,22,X5,remembered,1
65,Stress,scene4,24,X1,forgotten,1
65,Stress,scene4,28,A1,forgotten,1
65,Stress,scene4,31,B1,remembered,1
65,Stress,scene4,34,X4,forgotten,2
65,Stress,scene4,36,X5,forgotten,2
65,Stress,scene4,40,X6,remembered,2
65,Stress,scene4,42,X4,remembered,3
65,Stress,scene4,44,A3,forgotten,1
65,Stress,scene4,48,B3,forgotten,1
65,Stress,scene4,52,X6,remembered,3
65,Stress,scene4,55,X4,forgotten,4
65,Stress,scene4,58,A1,forgotten,2
65,Stress,scene4,60,B1,remembered,2
65,Stress,scene4,63,X2,forgotten,1
65,Stress,scene4,65,X1,remembered,2
65,Stress,scene4,69,A1,remembered,3
65,Stress,scene4,71,B1,forgotten,3
65,Stress,scene4,75,X1,remembered,3
65,Stress,scene4,77,A3,forgotten,2
65,Stress,scene4,79,B3,remembered,2
65,Stress,scene4,81,X5,remembered,3
65,Stress,scene4,84,A3,forgotten,3
65,Stress,scene4,86,B3,remembered,3
65,Stress,scene4,88,X1,remembered,4
65,Stress,scene4,91,X3,forgotten,2
65,Stress,scene4,94,X5,forgotten,4
65,Stress,scene4,98,A2,forgotten,2
65,Stress,scene4,100,B2,forgotten,2
65,Stress,scene4,102,A1,forgotten,4
65,Stress,scene4,106,B1,forgotten,4
65,Stress,scene4,108,X2,forgotten,2
65,Stress,scene4,111,X6,forgotten,4
65,Stress,scene4,113,A3,forgotten,4
65,Stress,scene4,115,B3,remembered,4
65,Stress,scene4,119,A1,remembered,5
65,Stress,scene4,122,B1,remembered,5
65,Stress,scene4,126,X1,forgotten,5
65,Stress,scene4,129,X5,forgotten,5
65,Stress,scene4,132,A1,remembered,6
65,Stress,scene4,135,B1,forgotten,6
65,Stress,scene4,139,X2,remembered,3
65,Stress,scene4,142,A2,forgotten,3
65,Stress,scene4,144,B2,remembered,3
65,Stress,scene4,147,X1,forgotten,6
65,Stress,scene4,149,A2,remembered,4
65,Stress,scene4,152,B2,remembered,4
65,Stress,scene4,155,X3,remembered,3
65,Stress,scene4,158,X5,remembered,6
65,Stress,scene4,160,X6,remembered,5
65,Stress,scene4,162,X4,forgotten,5
65,Stress,scene4,166,X2,remembered,4
65,Stress,scene4,168,X4,remembered,6
65,Stress,scene4,171,X5,forgotten,7
65,Stress,scene4,173,X1,remembered,7
65,Stress,scene4,177,X6,forgotten,6
65,Stress,scene4,179,X3,remembered,4
65,Stress,scene4,183,X2,remembered,5
65,Stress,scene4,185,A2,forgotten,5
65,Stress,scene4,189,B2,forgotten,5
65,Stress,scene4,192,X4,forgotten,7
65,Stress,scene4,195,X2,remembered,6
65,Stress,scene4,197,A3,forgotten,5
65,Stress,scene4,200,B3,remembered,5
65,Stress,scene4,204,A1,remembered,7
65,Stress,scene4,207,B1,remembered,7
65,Stress,scene4,210,A3,forgotten,6
65,Stress,scene4,212,B3,remembered,6
65,Stress,scene4,215,X3,remembered,5
65,Stress,scene4,219,A2,forgotten,6
65,Stress,scene4,221,B2,remembered,6
65,Stress,scene4,224,A3,forgotten,7
65,Stress,scene4,228,B3,remembered,7
65,Stress,scene4,231,X3,remembered,6
65,Stress,scene4,233,X6,remembered,7
65,Stress,scene4,235,A2,forgotten,7
65,Stress,scene4,237,B2,forgotten,7
65,Stress,scene4,239,X2,remembered,7
65,Stress,scene4,242,X3,remembered,7
