subid,group,run,TR,trialtype,recog,repetition
91,Control,scene3,8,A2,remembered,1
91,Control,scene3,12,B2,remembered,1
91,Control,scene3,15,X3,forgotten,1
91,Control,scene3,19,X6,remembered,1
91,Control,scene3,22,X4,remembered,1
91,Control,scene3,26,A1,remembered,1
91,Control,scene3,28,B1,remembered,1
91,Control,scene3,30,X3,remembered,2
91,Control,scene3,33,X2,forgotten,1
91,Control,scene3,35,A2,remembered,2
91,Control,scene3,37,B2,remembered,2
91,Control,scene3,40,X2,forgotten,2
91,Control,scene3,44,X1,forgotten,1
91,Control,scene3,46,X3,remembered,3
91,Control,scene3,49,X1,remembered,2
91,Control,scene3,51,A2,remembered,3
91,Control,scene3,55,B2,remembered,3
91,Control,scene3,59,X6,remembered,2
91,Control,scene3,61,A1,remembered,2
91,Control,scene3,63,B1,remembered,2
91,Control,scene3,67,X1,remembered,3
91,Control,scene3,69,X6,remembered,3
91,Control,scene3,73,X5,forgotten,1
91,Control,scene3,75,A2,remembered,4
91,Control,scene3,79,B2,forgotten,4
91,Control,scene3,81,X4,remembered,2
91,Control,scene3,83,X2,remembered,3
91,Control,scene3,85,X6,forgotten,4
91,Control,scene3,88,X2,remembered,4
91,Control,scene3,91,X3,remembered,4
91,Control,scene3,94,X2,remembered,5
91,Control,scene3,97,X4,remembered,3
91,Control,scene3,99,A3,remembered,1
91,Control,scene3,101,B3,remembered,1
91,Control,scene3,105,A2,forgotten,5
91,Control,scene3,108,B2,remembered,5
91,Control,scene3,112,A3,remembered,2
91,Control,scene3,114,B3,forgotten,2
91,Control,scene3,117,A1,forgotten,3
91,Control,scene3,119,B1,remembered,3
91,Control,scene3,121,X3,remembered,5
91,Control,scene3,125,X1,remembered,4
91,Control,scene3,128,X5,remembered,2
91,Control,scene3,131,A1,remembered,4
91,Control,scene3,134,B1,remembered,4
91,Control,scene3,137,X1,remembered,5
91,Control,scene3,139,X4,remembered,4
91,Control,scene3,143,X5,remembered,3
91,Control,scene3,146,A2,remembered,6
91,Control,scene3,148,B2,forgotten,6
91,Control,scene3,150,X6,remembered,5
91,Control,scene3,153,X2,remembered,6
91,Control,scene3,156,X3,remembered,6
91,Control,scene3,159,X5,remembered,4
91,Control,scene3,163,A3,remembered,3
91,Control,scene3,166,B3,forgotten,3
91,Control,scene3,169,A2,remembered,7
91,Control,scene3,171,B2,remembered,7
91,Control,scene3,173,X5,remembered,5
91,Control,scene3,175,A3,remembered,4
91,Control,scene3,177,B3,remembered,4
91,Control,scene3,179,X4,remembered,5
91,Control,scene3,182,X2,remembered,7
91,Control,scene3,184,A1,remembered,5
91,Control,scene3,188,B1,remembered,5
91,Control,scene3,191,X4,remembered,6
91,Control,scene3,194,X6,forgotten,6
91,Control,scene3,197,X3,remembered,7
91,Control,scene3,200,X5,forgotten,6
91,Control,scene3,203,A1,forgotten,6
91,Control,scene3,205,B1,remembered,6
91,Control,scene3,208,X6,forgotten,7
91,Control,scene3,210,A3,remembered,5
91,Control,scene3,214,B3,forgotten,5
91,Control,scene3,216,X1,remembered,6
91,Control,scene3,218,A1,remembered,7
91,Control,scene3,221,B1,remembered,7
91,Control,scene3,224,X4,forgotten,7
91,Control,scene3,228,A3,remembered,6
91,Control,scene3,232,B3,forgotten,6
91,Control,scene3,235,X5,remembered,7
91,Control,scene3,238,X1,remembered,7
91,Control,scene3,241,A3,remembered,7
91,Control,scene3,243,B3,remembered,7
