subid,group,run,TR,trialtype,recog,repetition
13,Control,scene2,8,X3,forgotten,1
13,Control,scene2,11,X6,remembered,1
13,Control,scene2,13,X2,remembered,1
13,Control,scene2,16,A1,remembered,1
13,Control,scene2,19,B1,remembered,1
13,Control,scene2,21,X2,remembered,2
13,Control,scene2,24,A3,remembered,1
13,Control,scene2,26,B3,remembered,1
13,Control,scene2,28,X2,remembered,3
13,Control,scene2,32,A2,remembered,1
13,Control,scene2,34,B2,remembered,1
13,Control,scene2,37,X3,remembered,2
13,Control,scene2,40,X6,remembered,2
13,Control,scene2,43,A2,remembered,2
13,Control,scene2,45,B2,forgotten,2
13,Control,scene2,47,A3,remembered,2
13,Control,scene2,49,B3,remembered,2
13,Control,scene2,53,X1,remembered,1
13,Control,scene2,56,X5,remembered,1
13,Control,scene2,59,X3,remembered,3
13,Control,scene2,62,X4,remembered,1
13,Control,scene2,65,A1,remembered,2
13,Control,scene2,67,B1,remembered,2
13,Control,scene2,69,X4,forgotten,2
13,Control,scene2,71,X1,remembered,2
13,Control,scene2,74,X5,remembered,2
13,Control,scene2,77,A1,remembered,3
13,Control,scene2,81,B1,forgotten,3
13,Control,scene2,85,X3,remembered,4
13,Control,scene2,88,X4,remembered,3
13,Control,scene2,90,X6,remembered,3
13,Control,scene2,94,X2,forgotten,4
13,Control,scene2,97,A3,remembered,3
13,Control,scene2,99,B3,forgotten,3
13,Control,scene2,102,X3,remembered,5
13,Control,scene2,104,X6,remembered,4
13,Control,scene2,108,X4,remembered,4
13,Control,scene2,112,A2,forgotten,3
13,Control,scene2,114,B2,remembered,3
13,Control,scene2,116,X6,remembered,5
13,Control,scene2,118,X5,forgotten,3
13,Control,scene2,120,A2,remembered,4
13,Control,scene2,122,B2,remembered,4
13,Control,scene2,126,X4,remembered,5
13,Control,scene2,128,A3,forgotten,4
13,Control,scene2,131,B3,remembered,4
13,Control,scene2,134,X1,remembered,3
13,Control,scene2,137,X2,remembered,5
13,Control,scene2,140,X4,remembered,6
13,Control,scene2,144,X5,remembered,4
13,Control,scene2,147,X1,remembered,4
13,Control,scene2,151,X2,forgotten,6
13,Control,scene2,154,A1,forgotten,4
13,Control,scene2,156,B1,remembered,4
13,Control,scene2,159,X3,remembered,6
13,Control,scene2,163,A3,remembered,5
13,Control,scene2,166,B3,forgotten,5
13,Control,scene2,168,A2,remembered,5
13,Control,scene2,172,B2,forgotten,5
13,Control,scene2,175,A3,remembered,6
13,Control,scene2,177,B3,remembered,6
13,Control,scene2,179,X2,remembered,7
13,Control,scene2,181,X5,remembered,5
13,Control,scene2,184,X6,remembered,6
13,Control,scene2,187,A1,remembered,5
13,Control,scene2,189,B1,remembered,5
13,Control,scene2,191,X5,remembered,6
13,Control,scene2,194,X3,remembered,7
13,Control,scene2,197,X1,remembered,5
13,Control,scene2,199,A2,remembered,6
13,Control,scene2,202,B2,remembered,6
13,Control,scene2,206,X1,remembered,6
13,Control,scene2,208,X5,remembered,7
13,Control,scene2,210,A1,remembered,6
13,Control,scene2,214,B1,remembered,6
13,Control,scene2,217,X6,remembered,7
13,Control,scene2,221,A2,remembered,7
13,Control,scene2,224,B2,remembered,7
13,Control,scene2,226,A3,remembered,7
13,Control,scene2,228,B3,remembered,7
13,Control,scene2,232,X1,remembered,7
13,Control,scene2,236,A1,remembered,7
13,Control,scene2,240,B1,remembered,7
13,Control,scene2,242,X4,forgotten,7
