subid,group,run,TR,trialtype,recog,repetition
3,Control,scene3,8,A2,forgotten,1
3,Control,scene3,10,B2,remembered,1
3,Control,scene3,12,X3,remembered,1
3,Control,scene3,15,X4,forgotten,1
3,Control,scene3,17,X2,forgotten,1
3,Control,scene3,21,A1,forgotten,1
3,Control,scene3,25,B1,forgotten,1
3,Control,scene3,28,X6,forgotten,1
3,Control,scene3,32,X4,forgotten,2
3,Control,scene3,34,X2,forgotten,2
3,Control,scene3,37,A3,forgotten,1
3,Control,scene3,40,B3,remembered,1
3,Control,scene3,43,X2,remembered,3
3,Control,scene3,45,X6,forgotten,2
3,Control,scene3,49,X5,forgotten,1
3,Control,scene3,51,X4,remembered,3
3,Control,scene3,53,X6,forgotten,3
3,Control,scene3,55,A3,forgotten,2
3,Control,scene3,58,B3,forgotten,2
3,Control,scene3,60,A1,forgotten,2
3,Control,scene3,62,B1,forgotten,2
3,Control,scene3,64,X5,remembered,2
3,Control,scene3,66,X1,forgotten,1
3,Control,scene3,69,A2,remembered,2
3,Control,scene3,71,B2,forgotten,2
3,Control,scene3,75,X1,remembered,2
3,Control,scene3,78,X6,remembered,4
3,Control,scene3,80,A1,remembered,3
3,Control,scene3,82,B1,forgotten,3
3,Control,scene3,84,X5,remembered,3
3,Control,scene3,88,X4,remembered,4
3,Control,scene3,92,X1,forgotten,3
3,Control,scene3,95,A3,forgotten,3
3,Control,scene3,98,B3,forgotten,3
3,Control,scene3,101,X2,forgotten,4
3,Control,scene3,104,A2,remembered,3
3,Control,scene3,107,B2,remembered,3
3,Control,scene3,110,X3,forgotten,2
3,Control,scene3,114,A3,forgotten,4
3,Control,scene3,118,B3,forgotten,4
3,Control,scene3,120,X5,remembered,4
3,Control,scene3,122,A1,forgotten,4
3,Control,scene3,124,B1,forgotten,4
3,Control,scene3,126,X3,remembered,3
3,Control,scene3,129,A2,remembered,4
3,Control,scene3,131,B2,forgotten,4
3,Control,scene3,133,X2,forgotten,5
3,Control,scene3,137,X1,forgotten,4
3,Control,scene3,140,A2,forgotten,5
3,Control,scene3,142,B2,remembered,5
3,Control,scene3,145,X6,remembered,5
3,Control,scene3,148,A3,forgotten,5
3,Control,scene3,151,B3,forgotten,5
3,Control,scene3,153,X6,remembered,6
3,Control,scene3,155,A2,forgotten,6
3,Control,scene3,157,B2,remembered,6
3,Control,scene3,160,A1,remembered,5
3,Control,scene3,164,B1,forgotten,5
3,Control,scene3,167,X3,forgotten,4
3,Control,scene3,170,X1,forgotten,5
3,Control,scene3,173,X2,remembered,6
3,Control,scene3,176,X1,remembered,6
3,Control,scene3,178,A3,remembered,6
3,Control,scene3,180,B3,forgotten,6
3,Control,scene3,182,X3,forgotten,5
3,Control,scene3,186,X6,forgotten,7
3,Control,scene3,190,X4,forgotten,5
3,Control,scene3,194,X1,forgotten,7
3,Control,scene3,197,X3,remembered,6
3,Control,scene3,201,A3,forgotten,7
3,Control,scene3,204,B3,forgotten,7
3,Control,scene3,208,A1,forgotten,6
3,Control,scene3,210,B1,remembered,6
3,Control,scene3,213,X2,forgotten,7
3,Control,scene3,215,X5,forgotten,5
3,Control,scene3,218,A1,forgotten,7
3,Control,scene3,221,B1,forgotten,7
3,Control,scene3,225,X4,forgotten,6
3,Control,scene3,228,A2,forgotten,7
3,Control,scene3,231,B2,forgotten,7
3,Control,scene3,233,X5,forgotten,6
3,Control,scene3,235,X4,forgotten,7
3,Control,scene3,238,X3,forgotten,7
3,Control,scene3,241,X5,forgotten,7
