subid,group,run,TR,trialtype,recog,repetition
59,Stress,scene2,8,X4,remembered,1
59,Stress,scene2,11,A3,forgotten,1
59,Stress,scene2,13,B3,remembered,1
59,Stress,scene2,16,X3,forgotten,1
59,Stress,scene2,20,X5,remembered,1
59,Stress,scene2,22,A2,forgotten,1
59,Stress,scene2,25,B2,remembered,1
59,Stress,scene2,29,X2,remembered,1
59,Stress,scene2,31,A2,forgotten,2
59,Stress,scene2,33,B2,remembered,2
59,Stress,scene2,36,X5,remembered,2
59,Stress,scene2,39,X6,forgotten,1
59,Stress,scene2,43,A2,remembered,3
59,Stress,scene2,45,B2,remembered,3
59,Stress,scene2,47,X5,remembered,3
59,Stress,scene2,51,A3,remembered,2
59,Stress,scene2,53,B3,forgotten,2
59,Stress,scene2,56,X4,remembered,2
59,Stress,scene2,59,A1,remembered,1
59,Stress,scene2,61,B1,remembered,1
59,Stress,scene2,64,X1,remembered,1
59,Stress,scene2,67,X3,remembered,2
59,Stress,scene2,70,X6,remembered,2
59,Stress,scene2,74,X2,remembered,2
59,Stress,scene2,77,X1,remembered,2
59,Stress,scene2,80,X4,remembered,3
59,Stress,scene2,84,X3,remembered,3
59,Stress,scene2,88,X1,remembered,3
59,Stress,scene2,92,X6,remembered,3
59,Stress,scene2,95,A1,remembered,2
59,Stress,scene2,98,B1,remembered,2
59,Stress,scene2,101,A3,remembered,3
59,Stress,scene2,103,B3,remembered,3
59,Stress,scene2,105,X6,forgotten,4
59,Stress,scene2,109,A3,remembered,4
59,Stress,scene2,111,B3,forgotten,4
59,Stress,scene2,113,X5,remembered,4
59,Stress,scene2,117,X1,forgotten,4
59,Stress,scene2,119,X2,remembered,3
59,Stress,scene2,121,A2,remembered,4
59,Stress,scene2,123,B2,remembered,4
59,Stress,scene2,125,X5,forgotten,5
59,Stress,scene2,127,A1,forgotten,3
59,Stress,scene2,129,B1,remembered,3
59,Stress,scene2,133,A2,remembered,5
59,Stress,scene2,135,B2,remembered,5
59,Stress,scene2,138,X4,forgotten,4
59,Stress,scene2,140,X3,forgotten,4
59,Stress,scene2,144,A1,forgotten,4
59,Stress,scene2,148,B1,remembered,4
59,Stress,scene2,151,X4,remembered,5
59,Stress,scene2,153,X3,remembered,5
59,Stress,scene2,155,A3,forgotten,5
59,Stress,scene2,157,B3,forgotten,5
59,Stress,scene2,159,X1,forgotten,5
59,Stress,scene2,163,X6,forgotten,5
59,Stress,scene2,165,A1,remembered,5
59,Stress,scene2,168,B1,remembered,5
59,Stress,scene2,171,X2,remembered,4
59,Stress,scene2,173,X4,remembered,6
59,Stress,scene2,176,X5,remembered,6
59,Stress,scene2,178,A2,forgotten,6
59,Stress,scene2,181,B2,remembered,6
59,Stress,scene2,184,X4,remembered,7
59,Stress,scene2,186,X2,remembered,5
59,Stress,scene2,190,A1,remembered,6
59,Stress,scene2,192,B1,forgotten,6
59,Stress,scene2,194,X3,remembered,6
59,Stress,scene2,198,X1,remembered,6
59,Stress,scene2,200,X6,remembered,6
59,Stress,scene2,203,X2,remembered,6
59,Stress,scene2,205,X6,forgotten,7
59,Stress,scene2,208,A2,remembered,7
59,Stress,scene2,211,B2,remembered,7
59,Stress,scene2,215,A3,remembered,6
59,Stress,scene2,218,B3,remembered,6
59,Stress,scene2,220,A1,forgotten,7
59,Stress,scene2,223,B1,remembered,7
59,Stress,scene2,226,X3,remembered,7
59,Stress,scene2,230,X5,remembered,7
59,Stress,scene2,233,A3,remembered,7
59,Stress,scene2,236,B3,remembered,7
59,Stress,scene2,239,X2,remembered,7
59,Stress,scene2,242,X1,forgotten,7
