subid,group,run,TR,trialtype,recog,repetition
58,Stress,scene3,8,X6,forgotten,1
58,Stress,scene3,11,X4,remembered,1
58,Stress,scene3,14,A3,forgotten,1
58,Stress,scene3,17,B3,forgotten,1
58,Stress,scene3,20,X6,forgotten,2
58,Stress,scene3,23,X5,remembered,1
58,Stress,scene3,25,A1,forgotten,1
58,Stress,scene3,28,B1,forgotten,1
58,Stress,scene3,31,X1,forgotten,1
58,Stress,scene3,34,A3,forgotten,2
58,Stress,scene3,38,B3,forgotten,2
58,Stress,scene3,41,A1,remembered,2
58,Stress,scene3,43,B1,forgotten,2
58,Stress,scene3,45,X1,forgotten,2
58,Stress,scene3,48,X6,remembered,3
58,Stress,scene3,52,A3,forgotten,3
58,Stress,scene3,56,B3,forgotten,3
58,Stress,scene3,60,X4,forgotten,2
58,Stress,scene3,62,A2,forgotten,1
58,Stress,scene3,64,B2,forgotten,1
58,Stress,scene3,67,X3,remembered,1
58,Stress,scene3,69,A3,forgotten,4
58,Stress,scene3,72,B3,forgotten,4
58,Stress,scene3,74,A1,remembered,3
58,Stress,scene3,76,B1,forgotten,3
58,Stress,scene3,80,A2,remembered,2
58,Stress,scene3,84,B2,forgotten,2
58,Stress,scene3,86,X5,forgotten,2
58,Stress,scene3,88,X6,forgotten,4
58,Stress,scene3,91,X2,forgotten,1
58,Stress,scene3,93,X4,remembered,3
58,Stress,scene3,96,X1,forgotten,3
58,Stress,scene3,100,X3,forgotten,2
58,Stress,scene3,103,A1,forgotten,4
58,Stress,scene3,105,B1,remembered,4
58,Stress,scene3,108,X4,remembered,4
58,Stress,scene3,111,A2,remembered,3
58,Stress,scene3,114,B2,remembered,3
58,Stress,scene3,116,X2,forgotten,2
58,Stress,scene3,118,X1,forgotten,4
58,Stress,scene3,121,X3,forgotten,3
58,Stress,scene3,125,X2,remembered,3
58,Stress,scene3,128,X5,forgotten,3
58,Stress,scene3,131,X3,forgotten,4
58,Stress,scene3,133,A1,forgotten,5
58,Stress,scene3,135,B1,forgotten,5
58,Stress,scene3,138,X2,remembered,4
58,Stress,scene3,140,X3,forgotten,5
58,Stress,scene3,142,X4,remembered,5
58,Stress,scene3,144,A2,remembered,4
58,Stress,scene3,148,B2,remembered,4
58,Stress,scene3,150,X2,forgotten,5
58,Stress,scene3,153,A2,remembered,5
58,Stress,scene3,155,B2,remembered,5
58,Stress,scene3,157,X5,forgotten,4
58,Stress,scene3,161,A3,forgotten,5
58,Stress,scene3,163,B3,remembered,5
58,Stress,scene3,167,X3,forgotten,6
58,Stress,scene3,171,A1,forgotten,6
58,Stress,scene3,175,B1,forgotten,6
58,Stress,scene3,177,X4,remembered,6
58,Stress,scene3,181,X5,forgotten,5
58,Stress,scene3,184,X6,forgotten,5
58,Stress,scene3,186,X2,forgotten,6
58,Stress,scene3,189,X1,forgotten,5
58,Stress,scene3,191,A3,remembered,6
58,Stress,scene3,194,B3,forgotten,6
58,Stress,scene3,196,A1,forgotten,7
58,Stress,scene3,198,B1,forgotten,7
58,Stress,scene3,201,A3,forgotten,7
58,Stress,scene3,205,B3,forgotten,7
58,Stress,scene3,207,X1,forgotten,6
58,Stress,scene3,211,X2,forgotten,7
58,Stress,scene3,214,X5,forgotten,6
58,Stress,scene3,217,X1,forgotten,7
58,Stress,scene3,219,X3,forgotten,7
58,Stress,scene3,221,A2,forgotten,6
58,Stress,scene3,223,B2,forgotten,6
58,Stress,scene3,227,X6,forgotten,6
58,Stress,scene3,229,X4,remembered,7
58,Stress,scene3,232,X5,forgotten,7
58,Stress,scene3,235,X6,forgotten,7
58,Stress,scene3,238,A2,forgotten,7
58,Stress,scene3,242,B2,forgotten,7
