subid,group,run,TR,trialtype,recog,repetition
57,Control,scene4,8,X4,remembered,1
57,Control,scene4,11,A2,remembered,1
57,Control,scene4,15,B2,forgotten,1
57,Control,scene4,17,X6,forgotten,1
57,Control,scene4,19,X5,forgotten,1
57,Control,scene4,21,A2,forgotten,2
57,Control,scene4,24,B2,forgotten,2
57,Control,scene4,27,A1,forgotten,1
57,Control,scene4,31,B1,forgotten,1
57,Control,scene4,35,X3,forgotten,1
57,Control,scene4,38,A2,forgotten,3
57,Control,scene4,41,B2,forgotten,3
57,Control,scene4,45,X4,forgotten,2
57,Control,scene4,49,X1,forgotten,1
57,Control,scene4,52,X3,forgotten,2
57,Control,scene4,54,A1,forgotten,2
57,Control,scene4,56,B1,remembered,2
57,Control,scene4,59,X6,forgotten,2
57,Control,scene4,63,X1,forgotten,2
57,Control,scene4,66,A3,forgotten,1
57,Control,scene4,68,B3,forgotten,1
57,Control,scene4,71,A1,remembered,3
57,Control,scene4,74,B1,forgotten,3
57,Control,scene4,78,X6,remembered,3
57,Control,scene4,81,X3,forgotten,3
57,Control,scene4,83,X2,forgotten,1
57,Control,scene4,85,A3,forgotten,2
57,Control,scene4,88,B3,forgotten,2
57,Control,scene4,91,X1,remembered,3
57,Control,scene4,94,A3,remembered,3
57,Control,scene4,98,B3,forgotten,3
57,Control,scene4,102,X4,remembered,3
57,Control,scene4,105,X6,forgotten,4
57,Control,scene4,107,A2,remembered,4
57,Control,scene4,109,B2,forgotten,4
57,Control,scene4,112,A3,forgotten,4
57,Control,scene4,115,B3,forgotten,4
57,Control,scene4,119,X2,remembered,2
57,Control,scene4,121,X6,remembered,5
57,Control,scene4,123,X5,forgotten,2
57,Control,scene4,125,X1,forgotten,4
57,Control,scene4,128,X5,forgotten,3
57,Control,scene4,130,X2,forgotten,3
57,Control,scene4,132,A1,forgotten,4
57,Control,scene4,135,B1,forgotten,4
57,Control,scene4,137,A3,forgotten,5
57,Control,scene4,140,B3,forgotten,5
57,Control,scene4,143,X5,forgotten,4
57,Control,scene4,145,X2,forgotten,4
57,Control,scene4,147,A1,forgotten,5
57,Control,scene4,149,B1,forgotten,5
57,Control,scene4,151,A2,forgotten,5
57,Control,scene4,153,B2,forgotten,5
57,Control,scene4,157,X1,forgotten,5
57,Control,scene4,159,X6,forgotten,6
57,Control,scene4,162,X2,forgotten,5
57,Control,scene4,165,X4,forgotten,4
57,Control,scene4,168,X5,forgotten,5
57,Control,scene4,172,A3,forgotten,6
57,Control,scene4,175,B3,remembered,6
57,Control,scene4,179,A1,remembered,6
57,Control,scene4,183,B1,remembered,6
57,Control,scene4,185,X3,forgotten,4
57,Control,scene4,187,X1,forgotten,6
57,Control,scene4,189,A2,remembered,6
57,Control,scene4,192,B2,forgotten,6
57,Control,scene4,194,X1,forgotten,7
57,Control,scene4,197,A3,remembered,7
57,Control,scene4,200,B3,remembered,7
57,Control,scene4,203,X4,forgotten,5
57,Control,scene4,206,X5,forgotten,6
57,Control,scene4,210,X4,forgotten,6
57,Control,scene4,214,X3,forgotten,5
57,Control,scene4,217,X2,remembered,6
57,Control,scene4,219,X6,remembered,7
57,Control,scene4,223,A2,forgotten,7
57,Control,scene4,225,B2,forgotten,7
57,Control,scene4,227,X4,forgotten,7
57,Control,scene4,229,X3,forgotten,6
57,Control,scene4,231,A1,remembered,7
57,Control,scene4,235,B1,forgotten,7
57,Control,scene4,238,X2,remembered,7
57,Control,scene4,241,X3,forgotten,7
57,Control,scene4,243,X5,forgotten,7
