subid,group,run,TR,trialtype,recog,repetition
38,Stress,scene2,8,A1,forgotten,1
38,Stress,scene2,10,B1,forgotten,1
38,Stress,scene2,12,X2,remembered,1
38,Stress,scene2,14,A1,remembered,2
38,Stress,scene2,17,B1,forgotten,2
38,Stress,scene2,19,A3,remembered,1
38,Stress,scene2,23,B3,forgotten,1
38,Stress,scene2,25,X4,forgotten,1
38,Stress,scene2,27,A1,forgotten,3
38,Stress,scene2,31,B1,forgotten,3
38,Stress,scene2,34,A3,remembered,2
38,Stress,scene2,36,B3,forgotten,2
38,Stress,scene2,39,X6,forgotten,1
38,Stress,scene2,42,A2,remembered,1
38,Stress,scene2,44,B2,remembered,1
38,Stress,scene2,47,A3,remembered,3
38,Stress,scene2,50,B3,forgotten,3
38,Stress,scene2,53,X2,forgotten,2
38,Stress,scene2,56,X4,forgotten,2
38,Stress,scene2,60,X1,remembered,1
38,Stress,scene2,62,X3,remembered,1
38,Stress,scene2,66,X1,remembered,2
38,Stress,scene2,68,A1,forgotten,4
38,Stress,scene2,70,B1,remembered,4
38,Stress,scene2,73,X1,remembered,3
38,Stress,scene2,76,X5,forgotten,1
38,Stress,scene2,80,X3,forgotten,2
38,Stress,scene2,83,X2,remembered,3
38,Stress,scene2,86,X4,forgotten,3
38,Stress,scene2,88,X1,remembered,4
38,Stress,scene2,92,X6,forgotten,2
38,Stress,scene2,94,X4,forgotten,4
38,Stress,scene2,97,X6,forgotten,3
38,Stress,scene2,99,A3,remembered,4
38,Stress,scene2,101,B3,forgotten,4
38,Stress,scene2,104,X3,forgotten,3
38,Stress,scene2,107,X5,forgotten,2
38,Stress,scene2,109,A2,forgotten,2
38,Stress,scene2,111,B2,forgotten,2
38,Stress,scene2,113,X3,forgotten,4
38,Stress,scene2,116,X5,forgotten,3
38,Stress,scene2,119,X2,forgotten,4
38,Stress,scene2,121,A1,remembered,5
38,Stress,scene2,123,B1,remembered,5
38,Stress,scene2,127,X2,remembered,5
38,Stress,scene2,129,X1,remembered,5
38,Stress,scene2,131,X6,remembered,4
38,Stress,scene2,134,X4,forgotten,5
38,Stress,scene2,138,X1,remembered,6
38,Stress,scene2,142,A3,remembered,5
38,Stress,scene2,145,B3,forgotten,5
38,Stress,scene2,148,X3,forgotten,5
38,Stress,scene2,150,X4,remembered,6
38,Stress,scene2,153,A2,remembered,3
38,Stress,scene2,157,B2,remembered,3
38,Stress,scene2,159,X2,remembered,6
38,Stress,scene2,161,A2,forgotten,4
38,Stress,scene2,165,B2,remembered,4
38,Stress,scene2,167,A1,remembered,6
38,Stress,scene2,169,B1,forgotten,6
38,Stress,scene2,173,X4,forgotten,7
38,Stress,scene2,177,X5,remembered,4
38,Stress,scene2,180,A1,remembered,7
38,Stress,scene2,182,B1,forgotten,7
38,Stress,scene2,185,X6,remembered,5
38,Stress,scene2,187,A2,forgotten,5
38,Stress,scene2,190,B2,remembered,5
38,Stress,scene2,194,A3,forgotten,6
38,Stress,scene2,197,B3,forgotten,6
38,Stress,scene2,199,X2,remembered,7
38,Stress,scene2,203,X5,remembered,5
38,Stress,scene2,206,A2,forgotten,6
38,Stress,scene2,209,B2,remembered,6
38,Stress,scene2,211,X6,remembered,6
38,Stress,scene2,214,A2,remembered,7
38,Stress,scene2,217,B2,remembered,7
38,Stress,scene2,220,X3,forgotten,6
38,Stress,scene2,223,X6,remembered,7
38,Stress,scene2,225,X5,remembered,6
38,Stress,scene2,228,A3,remembered,7
38,Stress,scene2,232,B3,forgotten,7
38,Stress,scene2,236,X1,remembered,7
38,Stress,scene2,240,X5,forgotten,7
38,Stress,scene2,242,X3,forgotten,7
