subid,group,run,TR,trialtype,recog,repetition
65,Stress,scene3,8,X6,forgotten,1
65,Stress,scene3,10,X4,forgotten,1
65,Stress,scene3,13,A3,forgotten,1
65,Stress,scene3,16,B3,remembered,1
65,Stress,scene3,18,X3,forgotten,1
65,Stress,scene3,20,X4,forgotten,2
65,Stress,scene3,23,A3,remembered,2
65,Stress,scene3,27,B3,forgotten,2
65,Stress,scene3,30,X2,forgotten,1
65,Stress,scene3,33,A2,forgotten,1
65,Stress,scene3,35,B2,remembered,1
65,Stress,scene3,39,A1,forgotten,1
65,Stress,scene3,42,B1,forgotten,1
65,Stress,scene3,44,A2,remembered,2
65,Stress,scene3,47,B2,remembered,2
65,Stress,scene3,50,X4,remembered,3
65,Stress,scene3,52,A1,remembered,2
65,Stress,scene3,54,B1,remembered,2
65,Stress,scene3,57,A2,forgotten,3
65,Stress,scene3,59,B2,forgotten,3
65,Stress,scene3,63,X1,remembered,1
65,Stress,scene3,65,A2,forgotten,4
65,Stress,scene3,67,B2,remembered,4
65,Stress,scene3,70,A1,remembered,3
65,Stress,scene3,73,B1,forgotten,3
65,Stress,scene3,76,A3,remembered,3
65,Stress,scene3,79,B3,forgotten,3
65,Stress,scene3,82,X6,forgotten,2
65,Stress,scene3,84,A1,forgotten,4
65,Stress,scene3,86,B1,forgotten,4
65,Stress,scene3,88,X5,forgotten,1
65,Stress,scene3,90,X1,remembered,2
65,Stress,scene3,93,X2,forgotten,2
65,Stress,scene3,95,X6,forgotten,3
65,Stress,scene3,99,X5,forgotten,2
65,Stress,scene3,102,X4,forgotten,4
65,Stress,scene3,105,X1,remembered,3
65,Stress,scene3,108,A2,forgotten,5
65,Stress,scene3,111,B2,remembered,5
65,Stress,scene3,114,X2,remembered,3
65,Stress,scene3,116,X3,forgotten,2
65,Stress,scene3,118,X1,remembered,4
65,Stress,scene3,121,A2,remembered,6
65,Stress,scene3,123,B2,remembered,6
65,Stress,scene3,125,X3,forgotten,3
65,Stress,scene3,129,X5,forgotten,3
65,Stress,scene3,132,X1,forgotten,5
65,Stress,scene3,134,A2,forgotten,7
65,Stress,scene3,136,B2,remembered,7
65,Stress,scene3,140,X5,forgotten,4
65,Stress,scene3,142,A1,remembered,5
65,Stress,scene3,146,B1,forgotten,5
65,Stress,scene3,148,X3,remembered,4
65,Stress,scene3,150,A3,remembered,4
65,Stress,scene3,153,B3,remembered,4
65,Stress,scene3,155,X3,remembered,5
65,Stress,scene3,159,X5,forgotten,5
65,Stress,scene3,161,X4,forgotten,5
65,Stress,scene3,165,A3,remembered,5
65,Stress,scene3,167,B3,remembered,5
65,Stress,scene3,171,X6,forgotten,4
65,Stress,scene3,174,A3,forgotten,6
65,Stress,scene3,176,B3,remembered,6
65,Stress,scene3,178,X4,forgotten,6
65,Stress,scene3,180,X1,forgotten,6
65,Stress,scene3,184,A1,remembered,6
65,Stress,scene3,187,B1,remembered,6
65,Stress,scene3,191,X2,forgotten,4
65,Stress,scene3,194,X1,remembered,7
65,Stress,scene3,198,X4,remembered,7
65,Stress,scene3,201,X2,remembered,5
65,Stress,scene3,205,X5,forgotten,6
65,Stress,scene3,208,X6,remembered,5
65,Stress,scene3,210,X2,forgotten,6
65,Stress,scene3,212,X3,forgotten,6
65,Stress,scene3,215,X5,remembered,7
65,Stress,scene3,219,A3,forgotten,7
65,Stress,scene3,221,B3,remembered,7
65,Stress,scene3,225,X6,remembered,6
65,Stress,scene3,228,A1,remembered,7
65,Stress,scene3,231,B1,remembered,7
65,Stress,scene3,235,X3,remembered,7
65,Stress,scene3,239,X2,forgotten,7
65,Stress,scene3,242,X6,remembered,7
