subid,group,run,TR,trialtype,recog,repetition
38,Stress,scene4,8,A1,forgotten,1
38,Stress,scene4,11,B1,remembered,1
38,Stress,scene4,13,A2,forgotten,1
38,Stress,scene4,16,B2,forgotten,1
38,Stress,scene4,19,A1,remembered,2
38,Stress,scene4,22,B1,remembered,2
38,Stress,scene4,24,X2,remembered,1
38,Stress,scene4,27,X5,remembered,1
38,Stress,scene4,30,A1,forgotten,3
38,Stress,scene4,34,B1,forgotten,3
38,Stress,scene4,37,X2,remembered,2
38,Stress,scene4,39,X4,remembered,1
38,Stress,scene4,43,X3,remembered,1
38,Stress,scene4,45,X5,remembered,2
38,Stress,scene4,47,A2,forgotten,2
38,Stress,scene4,50,B2,remembered,2
38,Stress,scene4,52,X1,forgotten,1
38,Stress,scene4,54,A2,forgotten,3
38,Stress,scene4,58,B2,forgotten,3
38,Stress,scene4,61,A3,remembered,1
38,Stress,scene4,64,B3,forgotten,1
38,Stress,scene4,66,X3,remembered,2
38,Stress,scene4,68,X6,forgotten,1
38,Stress,scene4,72,A1,remembered,4
38,Stress,scene4,75,B1,remembered,4
38,Stress,scene4,78,A2,remembered,4
38,Stress,scene4,81,B2,forgotten,4
38,Stress,scene4,84,A1,remembered,5
38,Stress,scene4,87,B1,forgotten,5
38,Stress,scene4,90,X6,remembered,2
38,Stress,scene4,92,X4,remembered,2
38,Stress,scene4,95,X2,forgotten,3
38,Stress,scene4,97,X5,forgotten,3
38,Stress,scene4,101,X4,forgotten,3
38,Stress,scene4,105,A3,forgotten,2
38,Stress,scene4,107,B3,remembered,2
38,Stress,scene4,109,X3,forgotten,3
38,Stress,scene4,111,X1,forgotten,2
38,Stress,scene4,113,X4,forgotten,4
38,Stress,scene4,117,X3,remembered,4
38,Stress,scene4,119,X6,remembered,3
38,Stress,scene4,123,X5,forgotten,4
38,Stress,scene4,127,X2,remembered,4
38,Stress,scene4,131,A3,remembered,3
38,Stress,scene4,135,B3,remembered,3
38,Stress,scene4,138,A2,remembered,5
38,Stress,scene4,142,B2,remembered,5
38,Stress,scene4,145,X6,remembered,4
38,Stress,scene4,149,X1,remembered,3
38,Stress,scene4,152,X4,remembered,5
38,Stress,scene4,156,A2,remembered,6
38,Stress,scene4,159,B2,forgotten,6
38,Stress,scene4,161,A3,remembered,4
38,Stress,scene4,165,B3,remembered,4
38,Stress,scene4,168,X1,forgotten,4
38,Stress,scene4,170,X2,forgotten,5
38,Stress,scene4,172,X3,forgotten,5
38,Stress,scene4,175,X6,remembered,5
38,Stress,scene4,178,X5,forgotten,5
38,Stress,scene4,182,X2,remembered,6
38,Stress,scene4,184,X3,remembered,6
38,Stress,scene4,186,X2,remembered,7
38,Stress,scene4,188,X5,forgotten,6
38,Stress,scene4,190,A3,forgotten,5
38,Stress,scene4,192,B3,forgotten,5
38,Stress,scene4,194,X1,remembered,5
38,Stress,scene4,197,A1,remembered,6
38,Stress,scene4,200,B1,forgotten,6
38,Stress,scene4,204,A3,forgotten,6
38,Stress,scene4,206,B3,forgotten,6
38,Stress,scene4,208,X5,remembered,7
38,Stress,scene4,210,X4,remembered,6
38,Stress,scene4,213,X3,remembered,7
38,Stress,scene4,215,X1,remembered,6
38,Stress,scene4,217,A2,forgotten,7
38,Stress,scene4,220,B2,forgotten,7
38,Stress,scene4,224,X4,forgotten,7
38,Stress,scene4,227,X6,remembered,6
38,Stress,scene4,229,A3,forgotten,7
38,Stress,scene4,231,B3,forgotten,7
38,Stress,scene4,234,X6,forgotten,7
38,Stress,scene4,237,X1,remembered,7
38,Stress,scene4,240,A1,remembered,7
38,Stress,scene4,242,B1,forgotten,7
