subid,group,run,TR,trialtype,recog,repetition
100,Control,scene4,8,X4,forgotten,1
100,Control,scene4,11,A3,remembered,1
100,Control,scene4,13,B3,remembered,1
100,Control,scene4,15,X4,remembered,2
100,Control,scene4,17,X1,remembered,1
100,Control,scene4,19,A3,remembered,2
100,Control,scene4,22,B3,remembered,2
100,Control,scene4,25,X4,remembered,3
100,Control,scene4,29,X1,remembered,2
100,Control,scene4,32,A1,remembered,1
100,Control,scene4,34,B1,forgotten,1
100,Control,scene4,36,X5,remembered,1
100,Control,scene4,38,X3,forgotten,1
100,Control,scene4,40,X2,remembered,1
100,Control,scene4,42,A2,remembered,1
100,Control,scene4,45,B2,remembered,1
100,Control,scene4,48,A3,remembered,3
100,Control,scene4,51,B3,remembered,3
100,Control,scene4,54,X2,remembered,2
100,Control,scene4,57,X5,forgotten,2
100,Control,scene4,59,X3,remembered,2
100,Control,scene4,61,X5,remembered,3
100,Control,scene4,64,A1,remembered,2
100,Control,scene4,66,B1,remembered,2
100,Control,scene4,68,X2,remembered,3
100,Control,scene4,71,X3,remembered,3
100,Control,scene4,75,X6,remembered,1
100,Control,scene4,78,X1,remembered,3
100,Control,scene4,82,A3,forgotten,4
100,Control,scene4,84,B3,forgotten,4
100,Control,scene4,87,X2,remembered,4
100,Control,scene4,90,X1,forgotten,4
100,Control,scene4,94,A1,remembered,3
100,Control,scene4,96,B1,remembered,3
100,Control,scene4,98,X5,remembered,4
100,Control,scene4,102,X2,remembered,5
100,Control,scene4,105,X5,remembered,5
100,Control,scene4,109,A1,remembered,4
100,Control,scene4,111,B1,forgotten,4
100,Control,scene4,114,X4,forgotten,4
100,Control,scene4,117,A2,remembered,2
100,Control,scene4,121,B2,forgotten,2
100,Control,scene4,124,A1,remembered,5
100,Control,scene4,127,B1,remembered,5
100,Control,scene4,129,X6,remembered,2
100,Control,scene4,132,X1,remembered,5
100,Control,scene4,134,X4,forgotten,5
100,Control,scene4,138,A2,forgotten,3
100,Control,scene4,141,B2,remembered,3
100,Control,scene4,145,X6,forgotten,3
100,Control,scene4,148,X4,forgotten,6
100,Control,scene4,151,X3,remembered,4
100,Control,scene4,155,X1,remembered,6
100,Control,scene4,157,A1,forgotten,6
100,Control,scene4,159,B1,remembered,6
100,Control,scene4,161,X5,remembered,6
100,Control,scene4,165,X6,remembered,4
100,Control,scene4,168,A1,remembered,7
100,Control,scene4,171,B1,remembered,7
100,Control,scene4,175,A3,remembered,5
100,Control,scene4,177,B3,forgotten,5
100,Control,scene4,179,A2,forgotten,4
100,Control,scene4,181,B2,forgotten,4
100,Control,scene4,184,X2,remembered,6
100,Control,scene4,186,A3,remembered,6
100,Control,scene4,188,B3,remembered,6
100,Control,scene4,191,A2,remembered,5
100,Control,scene4,195,B2,remembered,5
100,Control,scene4,198,X5,remembered,7
100,Control,scene4,201,A2,forgotten,6
100,Control,scene4,205,B2,remembered,6
100,Control,scene4,207,A3,remembered,7
100,Control,scene4,211,B3,remembered,7
100,Control,scene4,213,X6,forgotten,5
100,Control,scene4,215,X3,forgotten,5
100,Control,scene4,219,A2,remembered,7
100,Control,scene4,221,B2,remembered,7
100,Control,scene4,224,X1,remembered,7
100,Control,scene4,227,X2,forgotten,7
100,Control,scene4,231,X6,remembered,6
100,Control,scene4,233,X3,remembered,6
100,Control,scene4,235,X4,remembered,7
100,Control,scene4,238,X6,remembered,7
100,Control,scene4,241,X3,remembered,7
