subid,group,run,TR,trialtype,recog,repetition
54,Stress,scene2,8,X3,forgotten,1
54,Stress,scene2,11,X5,remembered,1
54,Stress,scene2,15,X3,forgotten,2
54,Stress,scene2,18,X6,remembered,1
54,Stress,scene2,22,A2,remembered,1
54,Stress,scene2,26,B2,forgotten,1
54,Stress,scene2,30,X5,forgotten,2
54,Stress,scene2,32,X6,forgotten,2
54,Stress,scene2,35,A1,forgotten,1
54,Stress,scene2,38,B1,forgotten,1
54,Stress,scene2,40,X2,forgotten,1
54,Stress,scene2,42,A1,remembered,2
54,Stress,scene2,46,B1,forgotten,2
54,Stress,scene2,49,X4,forgotten,1
54,Stress,scene2,52,X1,remembered,1
54,Stress,scene2,56,X3,forgotten,3
54,Stress,scene2,59,A3,remembered,1
54,Stress,scene2,62,B3,forgotten,1
54,Stress,scene2,64,X6,forgotten,3
54,Stress,scene2,66,A1,remembered,3
54,Stress,scene2,69,B1,forgotten,3
54,Stress,scene2,71,X6,forgotten,4
54,Stress,scene2,73,X4,forgotten,2
54,Stress,scene2,77,X5,forgotten,3
54,Stress,scene2,80,A2,remembered,2
54,Stress,scene2,83,B2,remembered,2
54,Stress,scene2,87,A1,forgotten,4
54,Stress,scene2,90,B1,remembered,4
54,Stress,scene2,92,X5,forgotten,4
54,Stress,scene2,95,X2,remembered,2
54,Stress,scene2,97,X5,forgotten,5
54,Stress,scene2,100,A3,forgotten,2
54,Stress,scene2,103,B3,remembered,2
54,Stress,scene2,106,X4,remembered,3
54,Stress,scene2,108,A2,remembered,3
54,Stress,scene2,110,B2,forgotten,3
54,Stress,scene2,112,X3,forgotten,4
54,Stress,scene2,115,X4,forgotten,4
54,Stress,scene2,117,X3,forgotten,5
54,Stress,scene2,120,X2,forgotten,3
54,Stress,scene2,123,A2,forgotten,4
54,Stress,scene2,126,B2,forgotten,4
54,Stress,scene2,128,A3,forgotten,3
54,Stress,scene2,131,B3,forgotten,3
54,Stress,scene2,133,X2,remembered,4
54,Stress,scene2,135,A3,forgotten,4
54,Stress,scene2,138,B3,forgotten,4
54,Stress,scene2,140,A1,remembered,5
54,Stress,scene2,144,B1,forgotten,5
54,Stress,scene2,146,X6,remembered,5
54,Stress,scene2,150,X1,remembered,2
54,Stress,scene2,152,X3,forgotten,6
54,Stress,scene2,156,A2,forgotten,5
54,Stress,scene2,158,B2,forgotten,5
54,Stress,scene2,160,X3,forgotten,7
54,Stress,scene2,162,A3,remembered,5
54,Stress,scene2,166,B3,forgotten,5
54,Stress,scene2,169,X4,forgotten,5
54,Stress,scene2,173,X1,forgotten,3
54,Stress,scene2,176,X4,forgotten,6
54,Stress,scene2,179,X6,forgotten,6
54,Stress,scene2,183,X2,remembered,5
54,Stress,scene2,185,X1,forgotten,4
54,Stress,scene2,187,A2,forgotten,6
54,Stress,scene2,189,B2,remembered,6
54,Stress,scene2,192,A1,forgotten,6
54,Stress,scene2,195,B1,forgotten,6
54,Stress,scene2,198,X1,forgotten,5
54,Stress,scene2,201,A3,remembered,6
54,Stress,scene2,203,B3,forgotten,6
54,Stress,scene2,207,A1,forgotten,7
54,Stress,scene2,210,B1,forgotten,7
54,Stress,scene2,213,X2,forgotten,6
54,Stress,scene2,215,X5,remembered,6
54,Stress,scene2,217,A3,forgotten,7
54,Stress,scene2,219,B3,forgotten,7
54,Stress,scene2,222,X4,forgotten,7
54,Stress,scene2,226,X5,remembered,7
54,Stress,scene2,228,A2,forgotten,7
54,Stress,scene2,230,B2,forgotten,7
54,Stress,scene2,233,X1,forgotten,6
54,Stress,scene2,235,X6,forgotten,7
54,Stress,scene2,239,X2,forgotten,7
54,Stress,scene2,243,X1,forgotten,7
