subid,group,run,TR,trialtype,recog,repetition
76,Control,scene2,8,X4,remembered,1
76,Control,scene2,11,A2,remembered,1
76,Control,scene2,13,B2,remembered,1
76,Control,scene2,15,A3,remembered,1
76,Control,scene2,18,B3,remembered,1
76,Control,scene2,21,X5,remembered,1
76,Control,scene2,23,X6,forgotten,1
76,Control,scene2,27,X4,forgotten,2
76,Control,scene2,29,A3,remembered,2
76,Control,scene2,32,B3,forgotten,2
76,Control,scene2,35,X2,forgotten,1
76,Control,scene2,38,X4,remembered,3
76,Control,scene2,40,X3,forgotten,1
76,Control,scene2,43,A2,remembered,2
76,Control,scene2,45,B2,remembered,2
76,Control,scene2,49,X3,remembered,2
76,Control,scene2,53,X2,forgotten,2
76,Control,scene2,56,X1,forgotten,1
76,Control,scene2,59,A2,forgotten,3
76,Control,scene2,61,B2,forgotten,3
76,Control,scene2,64,A3,forgotten,3
76,Control,scene2,66,B3,forgotten,3
76,Control,scene2,70,A1,forgotten,1
76,Control,scene2,72,B1,forgotten,1
76,Control,scene2,75,X4,forgotten,4
76,Control,scene2,79,X5,remembered,2
76,Control,scene2,83,X3,remembered,3
76,Control,scene2,87,X1,remembered,2
76,Control,scene2,89,X2,forgotten,3
76,Control,scene2,91,A1,forgotten,2
76,Control,scene2,93,B1,forgotten,2
76,Control,scene2,95,A2,forgotten,4
76,Control,scene2,97,B2,forgotten,4
76,Control,scene2,100,A1,remembered,3
76,Control,scene2,102,B1,forgotten,3
76,Control,scene2,104,X6,remembered,2
76,Control,scene2,106,X2,remembered,4
76,Control,scene2,110,A1,forgotten,4
76,Control,scene2,113,B1,forgotten,4
76,Control,scene2,116,A3,remembered,4
76,Control,scene2,119,B3,remembered,4
76,Control,scene2,122,X3,forgotten,4
76,Control,scene2,124,A1,remembered,5
76,Control,scene2,127,B1,forgotten,5
76,Control,scene2,130,X6,remembered,3
76,Control,scene2,133,X2,forgotten,5
76,Control,scene2,135,A3,remembered,5
76,Control,scene2,137,B3,remembered,5
76,Control,scene2,139,X5,forgotten,3
76,Control,scene2,143,X1,remembered,3
76,Control,scene2,145,A2,remembered,5
76,Control,scene2,148,B2,forgotten,5
76,Control,scene2,151,X6,remembered,4
76,Control,scene2,153,X1,forgotten,4
76,Control,scene2,155,A3,forgotten,6
76,Control,scene2,157,B3,forgotten,6
76,Control,scene2,161,X6,forgotten,5
76,Control,scene2,163,A3,forgotten,7
76,Control,scene2,165,B3,forgotten,7
76,Control,scene2,168,X5,remembered,4
76,Control,scene2,170,X3,forgotten,5
76,Control,scene2,174,A2,remembered,6
76,Control,scene2,176,B2,forgotten,6
76,Control,scene2,179,X4,remembered,5
76,Control,scene2,182,X2,forgotten,6
76,Control,scene2,185,X5,forgotten,5
76,Control,scene2,189,X1,forgotten,5
76,Control,scene2,192,X3,forgotten,6
76,Control,scene2,195,X6,forgotten,6
76,Control,scene2,198,X2,remembered,7
76,Control,scene2,202,X5,forgotten,6
76,Control,scene2,206,X6,remembered,7
76,Control,scene2,208,X4,forgotten,6
76,Control,scene2,211,X1,forgotten,6
76,Control,scene2,215,A1,remembered,6
76,Control,scene2,219,B1,forgotten,6
76,Control,scene2,221,A2,remembered,7
76,Control,scene2,225,B2,forgotten,7
76,Control,scene2,228,X5,forgotten,7
76,Control,scene2,231,X1,forgotten,7
76,Control,scene2,237,A1,remembered,7
76,Control,scene2,239,B1,forgotten,7
76,Control,scene2,241,X3,forgotten,7
