subid,group,run,TR,trialtype,recog,repetition
59,Stress,scene4,8,X1,remembered,1
59,Stress,scene4,10,A3,remembered,1
59,Stress,scene4,14,B3,remembered,1
59,Stress,scene4,16,A2,remembered,1
59,Stress,scene4,19,B2,remembered,1
59,Stress,scene4,21,X2,forgotten,1
59,Stress,scene4,25,A2,remembered,2
59,Stress,scene4,27,B2,remembered,2
59,Stress,scene4,30,X1,remembered,2
59,Stress,scene4,33,A3,forgotten,2
59,Stress,scene4,35,B3,forgotten,2
59,Stress,scene4,37,X3,forgotten,1
59,Stress,scene4,39,X1,forgotten,3
59,Stress,scene4,43,A1,remembered,1
59,Stress,scene4,45,B1,remembered,1
59,Stress,scene4,47,X1,forgotten,4
59,Stress,scene4,49,X3,remembered,2
59,Stress,scene4,51,A2,forgotten,3
59,Stress,scene4,53,B2,forgotten,3
59,Stress,scene4,56,A1,remembered,2
59,Stress,scene4,59,B1,remembered,2
59,Stress,scene4,62,A3,remembered,3
59,Stress,scene4,64,B3,remembered,3
59,Stress,scene4,66,X3,remembered,3
59,Stress,scene4,70,X4,remembered,1
59,Stress,scene4,72,X3,remembered,4
59,Stress,scene4,75,A1,remembered,3
59,Stress,scene4,79,B1,forgotten,3
59,Stress,scene4,82,X6,forgotten,1
59,Stress,scene4,86,X1,remembered,5
59,Stress,scene4,89,X5,remembered,1
59,Stress,scene4,92,X4,remembered,2
59,Stress,scene4,94,X1,remembered,6
59,Stress,scene4,96,A2,forgotten,4
59,Stress,scene4,99,B2,remembered,4
59,Stress,scene4,102,X5,remembered,2
59,Stress,scene4,105,X4,remembered,3
59,Stress,scene4,108,A1,forgotten,4
59,Stress,scene4,111,B1,forgotten,4
59,Stress,scene4,113,X6,forgotten,2
59,Stress,scene4,115,A3,remembered,4
59,Stress,scene4,118,B3,forgotten,4
59,Stress,scene4,120,X5,forgotten,3
59,Stress,scene4,123,X3,remembered,5
59,Stress,scene4,125,X6,forgotten,3
59,Stress,scene4,127,X2,remembered,2
59,Stress,scene4,129,X6,remembered,4
59,Stress,scene4,131,A1,remembered,5
59,Stress,scene4,133,B1,forgotten,5
59,Stress,scene4,136,X6,remembered,5
59,Stress,scene4,140,X2,remembered,3
59,Stress,scene4,143,X5,remembered,4
59,Stress,scene4,146,X1,forgotten,7
59,Stress,scene4,148,A1,remembered,6
59,Stress,scene4,152,B1,forgotten,6
59,Stress,scene4,155,X6,forgotten,6
59,Stress,scene4,159,A3,remembered,5
59,Stress,scene4,161,B3,remembered,5
59,Stress,scene4,164,A2,remembered,5
59,Stress,scene4,166,B2,remembered,5
59,Stress,scene4,168,A1,remembered,7
59,Stress,scene4,172,B1,remembered,7
59,Stress,scene4,175,A3,remembered,6
59,Stress,scene4,178,B3,forgotten,6
59,Stress,scene4,182,X4,remembered,4
59,Stress,scene4,184,X5,forgotten,5
59,Stress,scene4,187,X2,remembered,4
59,Stress,scene4,190,X3,remembered,6
59,Stress,scene4,193,X4,forgotten,5
59,Stress,scene4,195,A2,remembered,6
59,Stress,scene4,199,B2,forgotten,6
59,Stress,scene4,202,X3,forgotten,7
59,Stress,scene4,205,X2,remembered,5
59,Stress,scene4,208,X4,remembered,6
59,Stress,scene4,210,X5,remembered,6
59,Stress,scene4,212,X2,remembered,6
59,Stress,scene4,215,A3,remembered,7
59,Stress,scene4,219,B3,remembered,7
59,Stress,scene4,223,X2,remembered,7
59,Stress,scene4,226,X5,forgotten,7
59,Stress,scene4,230,A2,forgotten,7
59,Stress,scene4,234,B2,remembered,7
59,Stress,scene4,237,X4,forgotten,7
59,Stress,scene4,241,X6,remembered,7
