subid,group,run,TR,trialtype,recog,repetition
52,Control,scene4,8,X2,remembered,1
52,Control,scene4,10,A3,remembered,1
52,Control,scene4,12,B3,remembered,1
52,Control,scene4,15,X2,remembered,2
52,Control,scene4,19,X5,remembered,1
52,Control,scene4,23,X6,remembered,1
52,Control,scene4,25,X3,forgotten,1
52,Control,scene4,28,A3,forgotten,2
52,Control,scene4,30,B3,remembered,2
52,Control,scene4,34,X5,forgotten,2
52,Control,scene4,38,A3,remembered,3
52,Control,scene4,40,B3,remembered,3
52,Control,scene4,44,X1,remembered,1
52,Control,scene4,48,X4,remembered,1
52,Control,scene4,51,A2,remembered,1
52,Control,scene4,54,B2,remembered,1
52,Control,scene4,57,X1,forgotten,2
52,Control,scene4,59,A3,forgotten,4
52,Control,scene4,62,B3,remembered,4
52,Control,scene4,66,A1,forgotten,1
52,Control,scene4,69,B1,forgotten,1
52,Control,scene4,72,X1,remembered,3
52,Control,scene4,76,A2,forgotten,2
52,Control,scene4,78,B2,remembered,2
52,Control,scene4,82,X4,forgotten,2
52,Control,scene4,84,A2,remembered,3
52,Control,scene4,86,B2,forgotten,3
52,Control,scene4,89,X1,remembered,4
52,Control,scene4,92,X5,remembered,3
52,Control,scene4,96,X3,remembered,2
52,Control,scene4,99,X2,remembered,3
52,Control,scene4,103,A2,forgotten,4
52,Control,scene4,105,B2,forgotten,4
52,Control,scene4,108,X5,forgotten,4
52,Control,scene4,111,X6,forgotten,2
52,Control,scene4,113,A3,remembered,5
52,Control,scene4,116,B3,remembered,5
52,Control,scene4,119,X1,remembered,5
52,Control,scene4,121,X5,remembered,5
52,Control,scene4,123,A1,remembered,2
52,Control,scene4,127,B1,remembered,2
52,Control,scene4,129,A2,remembered,5
52,Control,scene4,132,B2,forgotten,5
52,Control,scene4,134,X6,remembered,3
52,Control,scene4,136,A1,forgotten,3
52,Control,scene4,139,B1,remembered,3
52,Control,scene4,141,X3,remembered,3
52,Control,scene4,145,A3,remembered,6
52,Control,scene4,147,B3,remembered,6
52,Control,scene4,149,X4,remembered,3
52,Control,scene4,152,A3,remembered,7
52,Control,scene4,155,B3,forgotten,7
52,Control,scene4,157,X5,remembered,6
52,Control,scene4,160,X2,remembered,4
52,Control,scene4,163,A2,remembered,6
52,Control,scene4,165,B2,remembered,6
52,Control,scene4,168,X4,forgotten,4
52,Control,scene4,170,X6,remembered,4
52,Control,scene4,173,X4,remembered,5
52,Control,scene4,176,X2,remembered,5
52,Control,scene4,179,X3,remembered,4
52,Control,scene4,182,X4,forgotten,6
52,Control,scene4,184,X6,remembered,5
52,Control,scene4,188,A1,remembered,4
52,Control,scene4,191,B1,remembered,4
52,Control,scene4,193,X3,remembered,5
52,Control,scene4,196,X2,remembered,6
52,Control,scene4,199,X1,forgotten,6
52,Control,scene4,201,X6,forgotten,6
52,Control,scene4,203,X5,remembered,7
52,Control,scene4,207,X3,remembered,6
52,Control,scene4,209,A2,forgotten,7
52,Control,scene4,212,B2,forgotten,7
52,Control,scene4,214,A1,remembered,5
52,Control,scene4,218,B1,remembered,5
52,Control,scene4,222,X6,forgotten,7
52,Control,scene4,224,X3,forgotten,7
52,Control,scene4,227,A1,forgotten,6
52,Control,scene4,229,B1,remembered,6
52,Control,scene4,233,X2,forgotten,7
52,Control,scene4,236,X1,forgotten,7
52,Control,scene4,238,X4,remembered,7
52,Control,scene4,240,A1,forgotten,7
52,Control,scene4,243,B1,remembered,7
