subid,group,run,TR,trialtype,recog,repetition
93,Control,scene3,8,X5,remembered,1
93,Control,scene3,10,X4,forgotten,1
93,Control,scene3,12,X2,remembered,1
93,Control,scene3,15,X5,forgotten,2
93,Control,scene3,19,X6,forgotten,1
93,Control,scene3,22,A3,remembered,1
93,Control,scene3,24,B3,remembered,1
93,Control,scene3,27,A1,forgotten,1
93,Control,scene3,31,B1,forgotten,1
93,Control,scene3,34,X6,forgotten,2
93,Control,scene3,36,A1,forgotten,2
93,Control,scene3,40,B1,forgotten,2
93,Control,scene3,44,A3,forgotten,2
93,Control,scene3,46,B3,forgotten,2
93,Control,scene3,49,X6,remembered,3
93,Control,scene3,52,A1,remembered,3
93,Control,scene3,55,B1,forgotten,3
93,Control,scene3,57,A2,forgotten,1
93,Control,scene3,61,B2,forgotten,1
93,Control,scene3,65,X5,forgotten,3
93,Control,scene3,67,X1,forgotten,1
93,Control,scene3,69,X5,forgotten,4
93,Control,scene3,73,X2,forgotten,2
93,Control,scene3,75,X1,forgotten,2
93,Control,scene3,79,A3,remembered,3
93,Control,scene3,82,B3,forgotten,3
93,Control,scene3,85,X3,forgotten,1
93,Control,scene3,87,A1,forgotten,4
93,Control,scene3,89,B1,forgotten,4
93,Control,scene3,93,X2,forgotten,3
93,Control,scene3,95,A3,remembered,4
93,Control,scene3,98,B3,forgotten,4
93,Control,scene3,100,X5,forgotten,5
93,Control,scene3,102,A2,forgotten,2
93,Control,scene3,106,B2,remembered,2
93,Control,scene3,110,X1,forgotten,3
93,Control,scene3,113,X2,forgotten,4
93,Control,scene3,115,X6,forgotten,4
93,Control,scene3,118,X4,remembered,2
93,Control,scene3,120,X2,forgotten,5
93,Control,scene3,122,X4,forgotten,3
93,Control,scene3,124,A3,forgotten,5
93,Control,scene3,127,B3,remembered,5
93,Control,scene3,129,X2,forgotten,6
93,Control,scene3,132,X1,forgotten,4
93,Control,scene3,135,X3,remembered,2
93,Control,scene3,138,A2,remembered,3
93,Control,scene3,142,B2,remembered,3
93,Control,scene3,146,X1,forgotten,5
93,Control,scene3,148,A2,forgotten,4
93,Control,scene3,151,B2,forgotten,4
93,Control,scene3,153,A1,forgotten,5
93,Control,scene3,156,B1,forgotten,5
93,Control,scene3,159,X1,forgotten,6
93,Control,scene3,161,X3,forgotten,3
93,Control,scene3,167,X6,remembered,5
93,Control,scene3,169,A2,forgotten,5
93,Control,scene3,172,B2,forgotten,5
93,Control,scene3,174,X3,forgotten,4
93,Control,scene3,177,A2,forgotten,6
93,Control,scene3,181,B2,forgotten,6
93,Control,scene3,183,X5,forgotten,6
93,Control,scene3,185,X2,forgotten,7
93,Control,scene3,188,A1,remembered,6
93,Control,scene3,191,B1,remembered,6
93,Control,scene3,194,A3,forgotten,6
93,Control,scene3,196,B3,forgotten,6
93,Control,scene3,198,X4,forgotten,5
93,Control,scene3,201,X3,forgotten,5
93,Control,scene3,208,X6,remembered,6
93,Control,scene3,210,X1,forgotten,7
93,Control,scene3,214,X4,forgotten,7
93,Control,scene3,217,X6,forgotten,7
93,Control,scene3,220,A1,remembered,7
93,Control,scene3,222,B1,remembered,7
93,Control,scene3,226,X3,forgotten,6
93,Control,scene3,228,X5,forgotten,7
93,Control,scene3,231,A2,forgotten,7
93,Control,scene3,233,B2,forgotten,7
93,Control,scene3,239,A3,forgotten,7
93,Control,scene3,243,B3,forgotten,7
