subid,group,run,TR,trialtype,recog,repetition
30,Stress,scene2,8,X1,remembered,1
30,Stress,scene2,12,X6,forgotten,1
30,Stress,scene2,14,X2,remembered,1
30,Stress,scene2,17,X4,forgotten,1
30,Stress,scene2,19,A3,forgotten,1
30,Stress,scene2,23,B3,remembered,1
30,Stress,scene2,26,X5,remembered,1
30,Stress,scene2,28,X1,remembered,2
30,Stress,scene2,32,X6,forgotten,2
30,Stress,scene2,36,A2,remembered,1
30,Stress,scene2,38,B2,remembered,1
30,Stress,scene2,40,X2,forgotten,2
30,Stress,scene2,42,X1,remembered,3
30,Stress,scene2,44,X6,forgotten,3
30,Stress,scene2,46,X3,remembered,1
30,Stress,scene2,49,X1,forgotten,4
30,Stress,scene2,51,A2,remembered,2
30,Stress,scene2,55,B2,remembered,2
30,Stress,scene2,58,X2,remembered,3
30,Stress,scene2,61,X5,remembered,2
30,Stress,scene2,64,A3,remembered,2
30,Stress,scene2,66,B3,remembered,2
30,Stress,scene2,68,A1,remembered,1
30,Stress,scene2,71,B1,forgotten,1
30,Stress,scene2,73,X1,forgotten,5
30,Stress,scene2,76,X3,remembered,2
30,Stress,scene2,79,X6,remembered,4
30,Stress,scene2,83,X3,forgotten,3
30,Stress,scene2,87,A2,remembered,3
30,Stress,scene2,90,B2,remembered,3
30,Stress,scene2,92,A1,forgotten,2
30,Stress,scene2,94,B1,remembered,2
30,Stress,scene2,97,X4,forgotten,2
30,Stress,scene2,99,A3,forgotten,3
30,Stress,scene2,102,B3,remembered,3
30,Stress,scene2,104,A1,forgotten,3
30,Stress,scene2,107,B1,forgotten,3
30,Stress,scene2,112,B2,forgotten,4
30,Stress,scene2,116,X4,remembered,3
30,Stress,scene2,119,X2,forgotten,4
30,Stress,scene2,122,X5,remembered,3
30,Stress,scene2,124,X4,forgotten,4
30,Stress,scene2,126,X3,forgotten,4
30,Stress,scene2,128,A1,forgotten,4
30,Stress,scene2,132,B1,remembered,4
30,Stress,scene2,135,X1,remembered,6
30,Stress,scene2,138,X3,remembered,5
30,Stress,scene2,141,X1,forgotten,7
30,Stress,scene2,143,X5,remembered,4
30,Stress,scene2,145,A1,forgotten,5
30,Stress,scene2,149,B1,forgotten,5
30,Stress,scene2,152,X4,forgotten,5
30,Stress,scene2,155,X3,remembered,6
30,Stress,scene2,157,A3,forgotten,4
30,Stress,scene2,159,B3,forgotten,4
30,Stress,scene2,161,X5,remembered,5
30,Stress,scene2,165,X4,remembered,6
30,Stress,scene2,167,X6,remembered,5
30,Stress,scene2,170,X2,remembered,5
30,Stress,scene2,173,A2,remembered,5
30,Stress,scene2,176,B2,remembered,5
30,Stress,scene2,178,X5,remembered,6
30,Stress,scene2,181,A2,forgotten,6
30,Stress,scene2,183,B2,forgotten,6
30,Stress,scene2,186,A3,forgotten,5
30,Stress,scene2,190,B3,remembered,5
30,Stress,scene2,193,X2,forgotten,6
30,Stress,scene2,197,A2,remembered,7
30,Stress,scene2,201,B2,forgotten,7
30,Stress,scene2,204,X6,remembered,6
30,Stress,scene2,207,A3,remembered,6
30,Stress,scene2,209,B3,forgotten,6
30,Stress,scene2,213,X3,forgotten,7
30,Stress,scene2,216,A1,forgotten,6
30,Stress,scene2,218,B1,forgotten,6
30,Stress,scene2,220,X5,remembered,7
30,Stress,scene2,222,A1,forgotten,7
30,Stress,scene2,226,B1,remembered,7
30,Stress,scene2,230,A3,remembered,7
30,Stress,scene2,233,B3,remembered,7
30,Stress,scene2,237,X4,remembered,7
30,Stress,scene2,240,X6,remembered,7
30,Stress,scene2,242,X2,remembered,7
