subid,group,run,TR,trialtype,recog,repetition
15,Control,scene4,8,X1,forgotten,1
15,Control,scene4,12,A2,forgotten,1
15,Control,scene4,14,B2,remembered,1
15,Control,scene4,18,X1,forgotten,2
15,Control,scene4,20,A3,forgotten,1
15,Control,scene4,23,B3,remembered,1
15,Control,scene4,26,X1,forgotten,3
15,Control,scene4,28,X5,remembered,1
15,Control,scene4,30,A2,remembered,2
15,Control,scene4,34,B2,forgotten,2
15,Control,scene4,37,A1,remembered,1
15,Control,scene4,39,B1,forgotten,1
15,Control,scene4,41,A3,remembered,2
15,Control,scene4,45,B3,remembered,2
15,Control,scene4,48,X2,remembered,1
15,Control,scene4,50,X4,forgotten,1
15,Control,scene4,53,A1,remembered,2
15,Control,scene4,57,B1,forgotten,2
15,Control,scene4,59,X4,forgotten,2
15,Control,scene4,62,X3,remembered,1
15,Control,scene4,65,A1,remembered,3
15,Control,scene4,68,B1,remembered,3
15,Control,scene4,70,X6,forgotten,1
15,Control,scene4,74,X2,remembered,2
15,Control,scene4,77,X1,remembered,4
15,Control,scene4,79,X5,remembered,2
15,Control,scene4,81,A3,remembered,3
15,Control,scene4,84,B3,forgotten,3
15,Control,scene4,87,X6,forgotten,2
15,Control,scene4,89,X2,remembered,3
15,Control,scene4,92,X5,remembered,3
15,Control,scene4,96,X3,remembered,2
15,Control,scene4,99,A1,forgotten,4
15,Control,scene4,102,B1,remembered,4
15,Control,scene4,104,A2,remembered,3
15,Control,scene4,106,B2,remembered,3
15,Control,scene4,110,X3,remembered,3
15,Control,scene4,113,A2,forgotten,4
15,Control,scene4,117,B2,remembered,4
15,Control,scene4,119,X4,remembered,3
15,Control,scene4,123,X5,remembered,4
15,Control,scene4,126,X4,forgotten,4
15,Control,scene4,129,X2,forgotten,4
15,Control,scene4,133,A2,forgotten,5
15,Control,scene4,136,B2,forgotten,5
15,Control,scene4,140,X5,remembered,5
15,Control,scene4,142,X1,remembered,5
15,Control,scene4,144,A2,remembered,6
15,Control,scene4,147,B2,remembered,6
15,Control,scene4,151,X6,remembered,3
15,Control,scene4,153,A3,remembered,4
15,Control,scene4,155,B3,remembered,4
15,Control,scene4,157,X6,forgotten,4
15,Control,scene4,161,A1,remembered,5
15,Control,scene4,163,B1,remembered,5
15,Control,scene4,166,A3,remembered,5
15,Control,scene4,169,B3,remembered,5
15,Control,scene4,172,X3,forgotten,4
15,Control,scene4,176,A3,remembered,6
15,Control,scene4,178,B3,remembered,6
15,Control,scene4,180,X4,remembered,5
15,Control,scene4,182,X3,remembered,5
15,Control,scene4,184,X2,remembered,5
15,Control,scene4,187,X4,forgotten,6
15,Control,scene4,190,X3,forgotten,6
15,Control,scene4,192,X5,remembered,6
15,Control,scene4,194,X6,remembered,5
15,Control,scene4,197,X2,remembered,6
15,Control,scene4,199,A1,remembered,6
15,Control,scene4,202,B1,remembered,6
15,Control,scene4,206,A3,forgotten,7
15,Control,scene4,210,B3,forgotten,7
15,Control,scene4,213,X6,remembered,6
15,Control,scene4,215,X3,remembered,7
15,Control,scene4,218,X5,forgotten,7
15,Control,scene4,221,X1,remembered,6
15,Control,scene4,224,X6,remembered,7
15,Control,scene4,226,X2,remembered,7
15,Control,scene4,228,A1,forgotten,7
15,Control,scene4,231,B1,remembered,7
15,Control,scene4,233,X4,remembered,7
15,Control,scene4,236,A2,remembered,7
15,Control,scene4,238,B2,remembered,7
15,Control,scene4,241,X1,remembered,7
