subid,group,run,TR,trialtype,recog,repetition
46,Stress,scene3,8,X5,remembered,1
46,Stress,scene3,10,X1,forgotten,1
46,Stress,scene3,13,A1,remembered,1
46,Stress,scene3,16,B1,remembered,1
46,Stress,scene3,19,X5,remembered,2
46,Stress,scene3,21,A2,forgotten,1
46,Stress,scene3,23,B2,remembered,1
46,Stress,scene3,25,X2,forgotten,1
46,Stress,scene3,28,X4,remembered,1
46,Stress,scene3,30,A3,forgotten,1
46,Stress,scene3,34,B3,forgotten,1
46,Stress,scene3,38,X5,forgotten,3
46,Stress,scene3,40,X1,forgotten,2
46,Stress,scene3,43,X2,forgotten,2
46,Stress,scene3,47,A2,forgotten,2
46,Stress,scene3,51,B2,forgotten,2
46,Stress,scene3,54,X3,forgotten,1
46,Stress,scene3,57,X4,forgotten,2
46,Stress,scene3,60,A2,remembered,3
46,Stress,scene3,62,B2,remembered,3
46,Stress,scene3,65,X1,forgotten,3
46,Stress,scene3,67,A3,remembered,2
46,Stress,scene3,70,B3,forgotten,2
46,Stress,scene3,73,X1,remembered,4
46,Stress,scene3,76,A1,remembered,2
46,Stress,scene3,78,B1,forgotten,2
46,Stress,scene3,80,X6,forgotten,1
46,Stress,scene3,82,X1,forgotten,5
46,Stress,scene3,84,X5,forgotten,4
46,Stress,scene3,86,X2,forgotten,3
46,Stress,scene3,88,A1,forgotten,3
46,Stress,scene3,92,B1,forgotten,3
46,Stress,scene3,95,A3,forgotten,3
46,Stress,scene3,99,B3,remembered,3
46,Stress,scene3,101,A2,forgotten,4
46,Stress,scene3,104,B2,remembered,4
46,Stress,scene3,107,X4,forgotten,3
46,Stress,scene3,109,X3,forgotten,2
46,Stress,scene3,113,X4,forgotten,4
46,Stress,scene3,117,X2,forgotten,4
46,Stress,scene3,120,A3,forgotten,4
46,Stress,scene3,124,B3,forgotten,4
46,Stress,scene3,127,A1,forgotten,4
46,Stress,scene3,131,B1,forgotten,4
46,Stress,scene3,133,X1,forgotten,6
46,Stress,scene3,135,A1,remembered,5
46,Stress,scene3,137,B1,forgotten,5
46,Stress,scene3,139,A2,remembered,5
46,Stress,scene3,141,B2,remembered,5
46,Stress,scene3,145,X5,forgotten,5
46,Stress,scene3,149,X6,remembered,2
46,Stress,scene3,152,X3,forgotten,3
46,Stress,scene3,155,A1,forgotten,6
46,Stress,scene3,157,B1,forgotten,6
46,Stress,scene3,160,X3,forgotten,4
46,Stress,scene3,163,A3,forgotten,5
46,Stress,scene3,165,B3,remembered,5
46,Stress,scene3,167,X2,remembered,5
46,Stress,scene3,170,X5,forgotten,6
46,Stress,scene3,173,X4,forgotten,5
46,Stress,scene3,175,X6,forgotten,3
46,Stress,scene3,178,X2,forgotten,6
46,Stress,scene3,180,X5,forgotten,7
46,Stress,scene3,183,A2,forgotten,6
46,Stress,scene3,185,B2,forgotten,6
46,Stress,scene3,187,X3,forgotten,5
46,Stress,scene3,190,A3,forgotten,6
46,Stress,scene3,192,B3,remembered,6
46,Stress,scene3,194,A1,remembered,7
46,Stress,scene3,198,B1,forgotten,7
46,Stress,scene3,201,A3,forgotten,7
46,Stress,scene3,205,B3,forgotten,7
46,Stress,scene3,208,X6,forgotten,4
46,Stress,scene3,212,X2,forgotten,7
46,Stress,scene3,215,X6,remembered,5
46,Stress,scene3,218,X3,remembered,6
46,Stress,scene3,221,X4,forgotten,6
46,Stress,scene3,223,X3,forgotten,7
46,Stress,scene3,225,X6,forgotten,6
46,Stress,scene3,229,X1,remembered,7
46,Stress,scene3,233,X6,forgotten,7
46,Stress,scene3,236,X4,forgotten,7
46,Stress,scene3,240,A2,forgotten,7
46,Stress,scene3,243,B2,remembered,7
