subid,group,run,TR,trialtype,recog,repetition
53,Control,scene3,8,X4,forgotten,1
53,Control,scene3,11,X3,forgotten,1
53,Control,scene3,14,A1,remembered,1
53,Control,scene3,18,B1,forgotten,1
53,Control,scene3,21,X3,remembered,2
53,Control,scene3,24,A2,forgotten,1
53,Control,scene3,26,B2,forgotten,1
53,Control,scene3,28,X2,forgotten,1
53,Control,scene3,31,A2,forgotten,2
53,Control,scene3,34,B2,forgotten,2
53,Control,scene3,36,X5,forgotten,1
53,Control,scene3,38,X1,forgotten,1
53,Control,scene3,42,X4,forgotten,2
53,Control,scene3,46,X1,forgotten,2
53,Control,scene3,48,X6,forgotten,1
53,Control,scene3,51,X2,forgotten,2
53,Control,scene3,54,X5,forgotten,2
53,Control,scene3,56,A1,forgotten,2
53,Control,scene3,58,B1,forgotten,2
53,Control,scene3,62,X2,forgotten,3
53,Control,scene3,65,X6,remembered,2
53,Control,scene3,69,X3,remembered,3
53,Control,scene3,73,X5,remembered,3
53,Control,scene3,75,A1,forgotten,3
53,Control,scene3,78,B1,forgotten,3
53,Control,scene3,80,A3,remembered,1
53,Control,scene3,83,B3,forgotten,1
53,Control,scene3,85,X3,forgotten,4
53,Control,scene3,87,A3,remembered,2
53,Control,scene3,91,B3,forgotten,2
53,Control,scene3,93,X2,forgotten,4
53,Control,scene3,96,X6,forgotten,3
53,Control,scene3,99,X5,forgotten,4
53,Control,scene3,101,A1,forgotten,4
53,Control,scene3,104,B1,forgotten,4
53,Control,scene3,106,X3,remembered,5
53,Control,scene3,109,X4,remembered,3
53,Control,scene3,111,X2,forgotten,5
53,Control,scene3,114,A1,forgotten,5
53,Control,scene3,117,B1,forgotten,5
53,Control,scene3,119,X6,remembered,4
53,Control,scene3,122,X5,forgotten,5
53,Control,scene3,126,A1,forgotten,6
53,Control,scene3,128,B1,forgotten,6
53,Control,scene3,132,A3,forgotten,3
53,Control,scene3,135,B3,forgotten,3
53,Control,scene3,137,X6,forgotten,5
53,Control,scene3,141,X2,forgotten,6
53,Control,scene3,143,A3,remembered,4
53,Control,scene3,145,B3,forgotten,4
53,Control,scene3,149,X6,forgotten,6
53,Control,scene3,151,A2,forgotten,3
53,Control,scene3,153,B2,forgotten,3
53,Control,scene3,156,A3,remembered,5
53,Control,scene3,158,B3,forgotten,5
53,Control,scene3,161,X4,forgotten,4
53,Control,scene3,164,X1,forgotten,3
53,Control,scene3,166,X4,forgotten,5
53,Control,scene3,169,A2,remembered,4
53,Control,scene3,171,B2,remembered,4
53,Control,scene3,175,A3,forgotten,6
53,Control,scene3,177,B3,forgotten,6
53,Control,scene3,181,X4,forgotten,6
53,Control,scene3,183,X1,forgotten,4
53,Control,scene3,186,X3,forgotten,6
53,Control,scene3,189,A2,forgotten,5
53,Control,scene3,193,B2,forgotten,5
53,Control,scene3,196,X1,forgotten,5
53,Control,scene3,198,A1,forgotten,7
53,Control,scene3,201,B1,forgotten,7
53,Control,scene3,203,X1,forgotten,6
53,Control,scene3,205,A2,remembered,6
53,Control,scene3,209,B2,remembered,6
53,Control,scene3,212,X6,forgotten,7
53,Control,scene3,215,X5,forgotten,6
53,Control,scene3,217,X2,forgotten,7
53,Control,scene3,219,A2,forgotten,7
53,Control,scene3,222,B2,forgotten,7
53,Control,scene3,225,X5,forgotten,7
53,Control,scene3,228,X4,forgotten,7
53,Control,scene3,232,X1,remembered,7
53,Control,scene3,234,A3,forgotten,7
53,Control,scene3,238,B3,forgotten,7
53,Control,scene3,242,X3,remembered,7
