subid,group,run,TR,trialtype,recog,repetition
75,Stress,scene4,8,X5,forgotten,1
75,Stress,scene4,10,X6,forgotten,1
75,Stress,scene4,12,X1,forgotten,1
75,Stress,scene4,14,A1,remembered,1
75,Stress,scene4,17,B1,remembered,1
75,Stress,scene4,20,X2,forgotten,1
75,Stress,scene4,24,A2,remembered,1
75,Stress,scene4,27,B2,remembered,1
75,Stress,scene4,29,X5,forgotten,2
75,Stress,scene4,32,A3,forgotten,1
75,Stress,scene4,36,B3,remembered,1
75,Stress,scene4,40,X6,forgotten,2
75,Stress,scene4,43,X1,forgotten,2
75,Stress,scene4,46,A3,forgotten,2
75,Stress,scene4,49,B3,forgotten,2
75,Stress,scene4,51,X3,forgotten,1
75,Stress,scene4,55,A2,forgotten,2
75,Stress,scene4,58,B2,remembered,2
75,Stress,scene4,60,A3,forgotten,3
75,Stress,scene4,62,B3,forgotten,3
75,Stress,scene4,64,X6,forgotten,3
75,Stress,scene4,68,X3,forgotten,2
75,Stress,scene4,72,X2,forgotten,2
75,Stress,scene4,75,X4,forgotten,1
75,Stress,scene4,77,X1,forgotten,3
75,Stress,scene4,80,A3,forgotten,4
75,Stress,scene4,82,B3,remembered,4
75,Stress,scene4,85,X2,remembered,3
75,Stress,scene4,88,X1,forgotten,4
75,Stress,scene4,92,X3,forgotten,3
75,Stress,scene4,94,X2,forgotten,4
75,Stress,scene4,97,X4,remembered,2
75,Stress,scene4,101,A3,forgotten,5
75,Stress,scene4,104,B3,remembered,5
75,Stress,scene4,106,A2,remembered,3
75,Stress,scene4,109,B2,remembered,3
75,Stress,scene4,111,X3,forgotten,4
75,Stress,scene4,114,A1,forgotten,2
75,Stress,scene4,117,B1,forgotten,2
75,Stress,scene4,120,X4,remembered,3
75,Stress,scene4,122,X5,forgotten,3
75,Stress,scene4,124,A3,remembered,6
75,Stress,scene4,126,B3,forgotten,6
75,Stress,scene4,129,A1,forgotten,3
75,Stress,scene4,132,B1,forgotten,3
75,Stress,scene4,134,A2,remembered,4
75,Stress,scene4,137,B2,forgotten,4
75,Stress,scene4,139,X4,forgotten,4
75,Stress,scene4,143,X3,forgotten,5
75,Stress,scene4,147,X5,forgotten,4
75,Stress,scene4,149,X1,forgotten,5
75,Stress,scene4,152,X4,remembered,5
75,Stress,scene4,154,A1,remembered,4
75,Stress,scene4,156,B1,forgotten,4
75,Stress,scene4,160,X3,forgotten,6
75,Stress,scene4,162,A3,forgotten,7
75,Stress,scene4,164,B3,forgotten,7
75,Stress,scene4,167,X5,forgotten,5
75,Stress,scene4,173,B1,forgotten,5
75,Stress,scene4,175,A2,remembered,5
75,Stress,scene4,178,B2,forgotten,5
75,Stress,scene4,182,A1,forgotten,6
75,Stress,scene4,185,B1,forgotten,6
75,Stress,scene4,188,X3,remembered,7
75,Stress,scene4,190,X2,remembered,5
75,Stress,scene4,194,A1,forgotten,7
75,Stress,scene4,196,B1,remembered,7
75,Stress,scene4,199,A2,remembered,6
75,Stress,scene4,201,B2,forgotten,6
75,Stress,scene4,203,X2,remembered,6
75,Stress,scene4,205,A2,remembered,7
75,Stress,scene4,208,B2,forgotten,7
75,Stress,scene4,210,X6,forgotten,4
75,Stress,scene4,212,X5,forgotten,6
75,Stress,scene4,216,X2,forgotten,7
75,Stress,scene4,218,X4,forgotten,6
75,Stress,scene4,222,X1,forgotten,6
75,Stress,scene4,226,X4,forgotten,7
75,Stress,scene4,229,X6,forgotten,5
75,Stress,scene4,232,X1,forgotten,7
75,Stress,scene4,235,X6,forgotten,6
75,Stress,scene4,238,X5,forgotten,7
75,Stress,scene4,242,X6,forgotten,7
